Ziffer-Index;Erkannt als;Richtige Antwort:
0;1;7
3;2;0
4;6;4
6;1;4
7;7;9
8;1;5
9;1;9
10;2;0
11;2;6
12;1;9
13;2;0
15;2;5
16;8;9
17;1;7
18;6;3
19;6;4
20;1;9
21;1;6
22;1;6
23;1;5
24;6;4
25;9;0
26;1;7
27;8;4
28;2;0
30;1;3
32;7;3
33;6;4
34;2;7
36;1;7
38;1;2
41;1;7
42;1;4
43;1;2
44;1;3
45;2;5
47;1;2
48;8;4
49;7;4
50;1;6
51;2;3
52;2;5
53;1;5
54;2;6
55;1;0
56;8;4
58;8;9
59;1;5
60;1;7
61;9;8
62;6;9
63;1;3
64;2;7
65;6;4
66;1;6
67;6;4
68;1;3
69;6;0
70;1;7
71;2;0
73;2;9
75;1;7
76;1;3
77;1;2
78;1;9
79;2;7
80;6;7
81;1;6
83;6;7
84;7;8
85;8;4
86;1;7
87;7;3
88;1;6
90;2;3
91;1;6
92;1;9
93;2;3
95;2;4
98;2;6
99;8;9
100;1;6
101;2;0
102;2;5
103;7;4
104;7;9
105;2;9
108;6;9
109;1;4
110;2;8
111;1;7
112;1;3
113;2;9
114;1;7
115;1;4
116;6;4
117;1;4
118;1;9
119;7;2
120;2;5
121;1;4
122;6;7
123;1;6
124;1;7
125;6;9
126;1;0
127;2;5
128;9;8
129;2;5
130;1;6
131;2;6
132;7;5
133;1;7
134;1;8
136;1;0
139;1;4
140;1;6
141;6;7
142;7;3
144;1;7
146;1;8
148;2;0
149;6;2
150;6;9
151;8;9
152;1;5
153;2;5
155;2;5
157;1;0
158;1;3
159;1;4
160;1;4
161;2;6
162;2;5
163;6;4
164;1;6
165;7;5
166;2;4
167;1;5
169;6;4
170;6;4
171;2;7
173;2;3
175;1;7
177;1;8
179;2;8
181;1;8
182;1;5
183;2;0
184;1;8
185;1;9
187;1;5
188;2;0
192;1;0
193;8;9
194;2;0
195;7;3
197;1;6
198;1;4
200;9;3
205;1;3
206;1;9
207;1;5
209;7;9
210;6;4
211;1;5
212;7;9
213;1;3
214;1;9
215;2;0
216;2;3
217;9;6
218;1;5
219;1;5
220;8;7
223;1;7
225;7;2
226;2;8
227;1;4
229;1;7
230;7;3
231;1;3
232;1;8
233;2;8
234;1;7
235;2;9
236;7;2
238;3;4
240;1;5
241;2;9
242;2;8
243;1;7
244;1;2
245;6;3
246;6;0
247;1;4
248;8;4
249;1;2
250;8;4
252;2;9
253;2;5
254;1;7
255;1;7
256;1;2
257;1;8
260;9;8
261;1;5
262;6;7
263;1;7
264;6;9
266;2;8
268;2;8
269;6;0
270;7;3
271;2;0
273;1;9
274;8;9
275;8;4
277;1;8
280;1;2
281;1;9
282;1;7
283;1;5
284;7;9
285;7;2
286;1;6
287;7;4
288;7;1
289;7;5
292;8;9
294;2;0
295;7;4
296;2;0
297;6;0
299;2;8
300;1;4
301;1;7
303;1;2
304;1;4
305;6;0
307;1;7
308;1;4
309;7;3
310;1;3
311;2;0
312;2;0
313;2;3
315;1;9
316;1;6
317;1;5
319;2;5
320;1;9
321;1;2
322;6;9
323;1;3
324;1;0
325;1;4
327;2;0
328;1;7
331;1;2
333;2;5
334;1;3
335;1;3
336;8;9
337;1;7
338;2;8
339;1;6
340;7;5
341;1;6
343;1;3
344;1;8
346;1;0
347;2;5
349;1;3
351;6;5
352;6;5
353;2;6
355;1;8
356;2;5
358;6;7
359;1;9
360;7;4
362;1;2
363;1;2
364;7;5
365;1;0
366;1;6
367;2;5
368;1;6
369;2;3
370;6;7
371;1;2
372;7;0
373;1;8
374;1;8
375;2;5
376;6;4
379;8;4
380;6;0
381;1;3
382;1;3
383;1;7
384;2;6
386;1;6
387;1;2
389;1;9
391;1;8
392;1;6
394;1;9
395;2;5
397;1;5
398;6;4
399;6;4
400;1;2
401;1;8
402;2;3
403;2;8
404;1;2
405;7;4
406;2;5
407;2;0
408;2;3
410;6;7
412;2;5
414;2;9
415;1;7
417;1;9
420;1;4
421;1;2
422;6;9
423;1;2
424;2;0
425;6;4
426;1;9
428;7;4
429;7;8
431;1;8
432;1;4
433;2;5
434;1;9
435;1;8
436;1;8
437;2;3
439;1;6
440;2;0
441;2;0
442;1;3
443;1;0
445;1;6
446;2;6
447;1;4
448;1;9
449;2;3
450;2;3
451;2;3
452;7;2
453;2;3
454;6;9
456;1;2
457;1;6
458;1;8
459;7;0
460;1;5
462;2;6
463;2;6
464;1;3
465;1;8
466;2;8
467;1;2
468;2;7
469;7;5
470;1;8
471;1;9
472;2;6
474;2;8
475;7;4
477;1;2
478;1;5
479;1;9
481;6;9
482;1;7
483;1;5
484;1;4
485;2;0
486;1;8
487;6;9
488;1;9
490;6;0
491;2;5
492;1;2
493;7;3
495;2;8
496;6;9
497;1;4
498;1;0
499;1;6
500;2;3
501;8;9
502;1;5
505;1;3
507;1;3
508;1;6
509;2;5
510;1;7
511;1;4
512;1;2
514;2;6
515;1;3
516;1;2
517;1;6
518;2;5
519;1;4
520;1;8
521;6;9
522;6;7
524;2;3
525;2;0
526;2;3
527;2;8
528;1;3
530;6;9
531;1;3
532;1;4
533;8;4
534;1;6
535;6;4
536;7;2
538;2;8
539;9;2
540;2;5
541;8;4
542;1;8
543;7;8
544;8;4
545;2;0
546;2;0
547;9;2
548;1;3
550;1;7
551;1;7
552;9;0
553;2;8
555;1;4
556;7;4
557;1;7
558;1;9
560;7;9
561;6;0
562;2;9
563;1;8
564;7;0
565;1;4
566;1;6
567;1;0
568;1;6
569;1;3
570;2;5
571;1;4
572;1;8
573;7;3
574;1;3
575;1;9
576;2;3
577;1;3
578;1;3
579;1;7
580;9;8
581;2;0
582;2;8
583;7;2
585;6;7
586;2;0
587;1;6
588;1;5
589;6;4
590;7;3
591;1;8
592;2;0
593;1;9
594;1;6
595;1;3
596;1;8
597;6;0
598;1;9
599;8;9
600;1;6
601;1;8
602;2;6
603;1;8
604;1;5
605;1;7
606;2;8
607;1;6
608;1;0
609;1;2
610;1;4
611;6;0
613;1;2
614;1;3
615;2;1
616;1;9
617;1;7
618;2;5
620;2;0
621;1;8
622;2;4
623;1;6
624;1;2
626;1;7
627;1;9
628;1;3
629;1;2
630;6;9
631;1;8
632;1;2
634;7;9
636;1;7
637;1;3
638;1;5
639;1;9
641;1;8
642;6;0
644;2;0
645;1;5
646;1;2
648;2;3
649;6;7
650;1;6
651;1;7
653;7;2
654;6;5
655;2;8
656;2;0
657;7;3
658;1;7
659;7;2
660;2;4
661;1;0
662;6;9
664;1;8
667;1;7
668;6;4
669;1;3
670;2;4
671;7;9
673;2;9
674;7;5
676;1;7
677;2;3
678;8;9
679;1;7
681;8;9
683;1;3
685;1;8
686;1;3
687;1;3
688;1;6
689;1;7
690;1;2
691;7;8
692;1;5
693;1;8
694;1;5
697;6;4
698;6;4
699;1;3
701;2;0
702;1;7
703;6;7
704;1;0
705;1;7
706;6;9
707;1;4
708;8;4
709;1;8
710;9;5
711;2;5
712;6;4
713;1;0
714;1;8
717;6;0
718;1;8
719;7;4
720;2;5
721;6;0
722;6;4
723;2;0
724;1;6
726;1;7
727;1;3
728;1;2
729;2;6
730;1;7
732;2;6
733;7;9
734;1;3
736;6;4
737;2;6
739;2;5
740;6;4
741;1;2
742;2;0
743;1;6
744;1;2
746;1;7
747;1;3
748;6;4
750;2;0
751;2;5
752;1;4
753;1;3
757;1;4
758;7;9
759;1;9
760;1;4
761;1;8
762;7;4
763;6;0
765;1;4
766;2;5
769;1;6
770;1;4
771;8;7
773;6;9
774;6;4
775;1;2
776;7;4
778;7;5
779;1;5
780;1;3
781;1;8
782;7;3
784;7;4
785;7;5
786;1;6
787;7;8
788;6;9
789;6;4
791;7;5
792;7;3
793;2;8
794;2;0
795;1;3
797;1;5
800;2;8
801;2;3
802;6;4
803;8;4
804;6;0
805;1;8
806;1;8
807;7;3
808;7;3
811;2;3
812;2;5
813;1;9
814;1;6
815;1;3
816;7;2
817;2;6
819;1;3
820;2;6
821;2;0
822;1;7
825;1;7
827;1;4
829;9;4
830;1;2
832;1;7
833;1;9
834;1;6
837;1;2
838;6;4
839;2;8
841;6;7
842;1;7
843;7;4
844;7;8
845;1;0
846;2;7
847;1;3
849;7;3
851;2;0
852;1;7
853;1;7
854;2;0
855;1;3
856;1;5
857;1;5
859;1;7
860;2;6
861;1;6
862;6;9
863;1;2
864;2;8
865;1;3
866;1;5
867;7;2
868;1;2
869;2;5
870;1;6
871;2;0
872;7;8
874;1;9
876;2;8
877;6;8
878;7;8
879;2;8
880;2;7
881;8;4
882;1;9
883;1;3
884;1;0
885;1;6
886;2;6
887;2;3
890;1;3
893;2;9
894;2;3
895;2;0
896;1;0
897;2;5
898;1;7
899;1;8
901;7;4
902;6;4
903;2;6
904;6;0
906;2;9
908;1;4
910;1;4
912;1;3
913;7;9
914;1;8
915;1;8
916;1;4
917;1;7
919;1;2
923;2;3
925;7;3
927;2;3
928;6;9
930;1;7
931;6;4
932;1;0
933;7;3
934;8;5
935;1;5
936;1;8
938;1;3
939;1;2
940;2;6
942;1;6
943;9;6
944;1;3
946;1;7
950;1;7
951;8;5
953;1;4
954;6;9
955;1;5
957;1;3
958;1;3
959;1;4
961;9;8
962;1;9
965;2;6
966;7;9
968;6;4
969;1;4
970;1;5
971;8;4
972;2;0
973;2;6
974;7;2
976;7;3
978;2;5
981;2;0
982;1;3
983;1;8
986;9;6
987;1;7
989;1;6
991;2;3
992;1;9
993;2;0
997;2;0
998;1;8
999;6;9
1000;1;9
1001;1;0
1003;2;5
1005;1;9
1006;6;7
1007;1;8
1009;6;0
1010;1;4
1012;1;7
1013;1;9
1014;1;6
1015;1;4
1016;1;2
1018;1;8
1020;1;3
1021;1;7
1022;1;5
1023;6;4
1024;1;4
1026;7;8
1028;2;3
1029;1;8
1031;1;2
1032;6;5
1033;9;8
1034;2;0
1036;7;2
1039;1;7
1041;2;5
1042;1;3
1043;6;4
1044;1;6
1045;1;9
1046;1;5
1047;6;0
1048;8;9
1050;1;2
1051;6;4
1052;1;8
1055;1;7
1056;1;2
1057;1;4
1058;1;9
1059;8;4
1060;7;4
1061;2;0
1062;1;3
1063;1;9
1064;7;2
1066;7;3
1067;1;3
1068;1;8
1069;7;3
1070;2;5
1071;1;7
1072;1;3
1073;2;5
1074;2;8
1077;6;4
1078;6;4
1079;2;6
1080;6;4
1081;6;9
1082;1;5
1084;2;0
1085;1;6
1086;7;9
1087;1;5
1088;1;9
1089;2;5
1090;1;9
1091;1;7
1092;1;3
1093;1;8
1094;1;0
1095;1;3
1096;6;7
1098;1;3
1099;1;6
1100;1;7
1101;2;8
1102;2;5
1103;1;9
1104;1;7
1105;1;9
1106;1;6
1107;7;9
1108;1;6
1109;2;3
1110;1;7
1111;1;4
1112;2;4
1113;1;5
1114;2;3
1115;1;5
1116;1;4
1117;1;7
1118;1;8
1119;9;7
1120;1;8
1121;1;0
1122;1;7
1124;1;8
1125;1;8
1127;1;3
1128;1;3
1130;7;9
1131;1;5
1134;2;3
1135;1;5
1138;1;2
1140;6;4
1141;1;7
