Ziffer-Index;Erkannt als;Richtige Antwort:
1;6;2
3;6;0
8;6;5
9;7;9
10;3;0
11;4;6
12;4;9
13;8;0
16;4;9
20;7;9
22;4;6
23;6;5
25;6;0
28;3;0
33;2;4
35;3;2
36;9;7
38;6;2
41;9;7
43;1;2
45;3;5
46;3;1
52;4;5
53;3;5
54;2;6
55;6;0
58;4;9
59;4;5
60;3;7
61;2;8
62;8;9
63;2;3
64;2;7
66;4;6
69;6;0
71;2;0
72;3;2
73;1;9
77;9;2
78;1;9
83;9;7
84;4;8
88;4;6
92;1;9
96;3;1
97;1;7
99;7;9
100;4;6
101;8;0
102;3;5
104;4;9
110;3;8
111;1;7
114;1;7
115;9;4
119;6;2
120;3;5
124;9;7
125;2;9
126;3;0
127;4;5
129;9;5
132;6;5
133;2;7
136;6;0
146;4;8
148;6;0
150;4;9
151;3;9
152;4;5
153;3;5
155;4;5
157;6;0
159;1;4
162;3;5
164;1;6
165;3;5
166;2;4
167;3;5
171;2;7
172;3;2
175;1;7
179;3;8
181;3;8
182;6;5
183;3;0
184;3;8
185;4;9
186;1;2
187;3;5
188;3;0
191;3;1
192;6;0
193;3;9
194;3;0
195;2;3
201;2;6
207;6;5
209;7;9
211;9;5
212;7;9
215;6;0
218;4;5
219;3;5
220;9;7
221;3;2
225;3;2
226;3;8
232;6;8
233;7;8
234;9;7
240;3;5
241;3;9
244;1;2
245;6;3
246;2;0
247;2;4
249;1;2
253;3;5
254;9;7
255;9;7
257;1;8
259;4;6
261;1;5
264;3;9
266;6;8
268;3;8
269;6;0
271;3;0
274;7;9
277;1;8
282;1;7
283;7;5
289;3;5
290;3;8
291;3;2
292;7;9
294;3;0
295;3;4
296;3;0
297;2;0
299;3;8
300;1;4
304;7;4
305;3;0
307;1;7
311;6;0
312;6;0
315;4;9
317;4;5
318;3;2
319;3;5
320;1;9
321;1;2
322;7;9
324;3;0
325;7;4
327;3;0
331;1;2
333;3;5
336;2;9
338;3;8
340;6;5
344;3;8
346;6;0
347;4;5
349;2;3
351;3;5
352;3;5
353;2;6
354;2;1
355;1;8
356;3;5
362;3;2
363;1;2
364;9;5
365;6;0
366;4;6
367;3;5
370;9;7
371;6;2
372;8;0
373;1;8
375;4;5
380;2;0
381;9;3
383;9;7
395;3;5
397;3;5
401;3;8
403;9;8
404;1;2
406;6;5
407;3;0
411;1;7
412;3;5
415;9;7
417;7;9
421;3;2
424;2;0
429;3;8
431;2;8
432;3;4
433;4;5
434;4;9
435;1;8
436;1;8
438;9;7
440;3;0
441;6;0
443;6;0
444;8;2
445;2;6
452;1;2
454;4;9
456;1;2
459;4;0
460;4;5
464;7;3
465;3;8
466;3;8
468;8;7
469;3;5
470;3;8
472;4;6
474;9;8
478;2;5
479;3;9
482;3;7
483;4;5
485;3;0
486;9;8
487;4;9
490;6;0
491;3;5
495;6;8
497;1;4
498;6;0
501;2;9
502;1;5
509;3;5
510;8;7
511;1;4
514;2;6
515;1;3
518;8;5
520;1;8
523;2;1
525;2;0
527;3;8
528;6;3
530;4;9
531;6;3
532;2;4
533;2;4
536;1;2
538;6;8
540;3;5
542;1;8
543;9;8
545;3;0
546;2;0
547;3;2
551;1;7
552;6;0
553;2;8
559;4;6
561;6;0
562;8;9
563;3;8
564;3;0
565;7;4
567;3;0
569;5;3
570;3;5
572;9;8
578;8;3
580;1;8
581;2;0
582;3;8
586;3;0
588;3;5
591;3;8
592;3;0
593;7;9
596;1;8
597;4;0
601;1;8
602;2;6
603;1;8
604;4;5
605;1;7
606;3;8
607;4;6
608;3;0
609;1;2
610;2;4
611;4;0
615;2;1
618;3;5
620;3;0
621;1;8
624;1;2
625;2;6
627;4;9
630;6;9
631;3;8
634;7;9
638;4;5
639;7;9
641;3;8
642;2;0
644;4;0
645;6;5
646;6;2
649;9;7
653;1;2
654;7;5
655;3;8
656;3;0
658;4;7
659;7;2
661;6;0
662;7;9
664;1;8
665;2;6
667;1;7
668;6;4
671;2;9
673;4;9
674;3;5
684;2;7
685;1;8
691;3;8
692;7;5
693;1;8
694;1;5
701;3;0
702;1;7
703;9;7
704;5;0
707;7;4
708;9;4
710;3;5
711;3;5
713;3;0
714;3;8
717;6;0
718;1;8
721;3;0
723;6;0
726;6;7
728;8;2
730;4;7
733;3;9
738;3;2
739;6;5
740;9;4
741;1;2
742;3;0
746;9;7
750;8;0
751;3;5
752;8;4
756;9;7
760;7;4
763;3;0
766;3;5
771;9;7
778;3;5
779;1;5
781;3;8
785;3;5
787;3;8
791;7;5
793;3;8
794;6;0
795;6;3
797;1;5
800;3;8
804;2;0
806;3;8
810;6;7
812;3;5
813;4;9
816;1;2
821;2;0
827;8;4
828;8;2
829;2;4
834;1;6
837;3;2
839;3;8
842;9;7
