Ziffer-Index;Erkannt als;Richtige Antwort:
8;6;5
11;0;6
15;3;5
16;4;9
18;6;3
22;4;6
42;9;4
46;5;1
53;3;5
55;6;0
59;7;5
62;4;9
66;0;6
73;8;9
77;7;2
80;9;7
84;5;8
87;5;3
92;8;9
109;9;4
111;1;7
115;9;4
116;9;4
119;7;2
121;6;4
128;9;8
142;2;3
144;9;7
150;4;9
159;9;4
160;9;4
170;9;4
171;8;7
175;1;7
184;3;8
187;3;5
191;5;1
195;5;3
211;7;5
213;1;3
215;3;0
227;9;4
232;6;8
233;7;8
236;3;2
241;3;9
244;6;2
245;6;3
247;2;4
250;9;4
257;6;8
259;0;6
266;3;8
268;0;8
287;3;4
290;4;8
295;9;4
300;6;4
301;6;7
304;9;4
313;5;3
315;4;9
318;3;2
320;1;9
321;7;2
325;8;4
338;0;8
340;3;5
341;3;6
344;5;8
346;3;0
349;7;3
352;0;5
359;4;9
362;7;2
363;6;2
365;8;0
373;9;8
381;7;3
391;6;8
394;7;9
403;9;8
406;3;5
412;9;5
420;7;4
428;6;4
429;4;8
431;2;8
432;9;4
435;7;8
443;8;0
444;8;2
445;0;6
448;8;9
460;9;5
464;7;3
465;7;8
468;4;7
478;6;5
479;3;9
483;0;5
486;7;8
495;2;8
497;9;4
498;8;0
501;4;9
502;2;5
507;5;3
511;1;4
514;0;6
515;2;3
519;9;4
520;1;8
523;8;1
527;0;8
528;6;3
531;6;3
532;9;4
542;9;8
543;4;8
550;9;7
551;1;7
552;6;0
553;5;8
559;4;6
562;4;9
567;3;0
569;5;3
570;7;5
571;9;4
572;9;8
577;9;3
578;8;3
582;2;8
591;3;8
596;6;8
604;9;5
605;8;7
606;3;8
613;8;2
614;1;3
619;9;1
624;1;2
625;4;6
628;9;3
629;3;2
630;4;9
632;6;2
638;7;5
641;5;8
645;6;5
646;6;2
654;0;5
658;4;7
659;7;2
661;3;0
667;1;7
668;9;4
670;8;4
671;7;9
673;4;9
684;9;7
687;5;3
689;9;7
691;4;8
692;7;5
699;9;3
707;9;4
712;9;4
714;3;8
717;6;0
720;6;5
728;7;2
740;9;4
741;1;2
748;9;4
752;9;4
756;9;7
758;4;9
760;8;4
781;3;8
787;3;8
789;9;4
791;9;5
793;9;8
797;6;5
800;3;8
806;5;8
816;3;2
823;0;2
829;8;4
839;3;8
844;7;8
857;3;5
864;5;8
869;9;5
872;9;8
874;8;9
876;5;8
877;6;8
878;6;8
879;5;8
881;9;4
882;7;9
893;7;9
894;2;3
898;2;7
899;2;8
901;3;4
915;6;8
924;7;2
926;8;2
928;4;9
934;4;5
936;6;8
939;6;2
944;9;3
947;9;8
950;2;7
951;4;5
952;4;6
956;6;1
959;5;4
960;9;7
965;0;6
968;9;4
971;9;4
975;3;2
982;8;3
991;5;3
992;4;9
994;5;1
998;5;8
999;4;9
1001;6;0
1003;3;5
1007;9;8
1012;9;7
1014;5;6
1015;9;4
1017;7;6
1018;9;8
1022;9;5
1023;6;4
1024;8;4
1026;9;8
1044;8;6
1050;3;2
1052;9;8
1055;4;7
1062;9;3
1072;8;3
1078;9;4
1079;0;6
1081;4;9
1082;3;5
1086;4;9
1089;6;5
1091;6;7
1094;6;0
1096;4;7
1101;2;8
1105;4;9
1107;3;9
1112;6;4
1114;9;3
1115;9;5
1119;2;7
1121;6;0
1125;4;8
1127;9;3
1138;7;2
1142;9;4
1143;6;7
1145;9;4
1147;3;4
1149;9;8
1156;9;7
1157;6;4
1159;6;4
1160;9;4
1162;4;6
1164;9;7
1169;8;5
1170;5;8
1173;9;7
1176;3;0
1178;6;4
1181;1;6
1191;7;0
1192;4;9
1197;6;0
1198;4;8
1200;3;8
1202;5;8
1204;9;3
1206;2;7
1208;9;3
1219;3;8
1221;9;5
1224;6;2
1226;6;7
1228;3;9
1234;5;8
1242;1;4
1243;6;5
1247;0;9
1248;5;8
1250;1;6
1256;3;2
1259;4;8
1260;1;7
1262;8;2
1263;9;4
1265;5;3
1266;4;6
1267;9;8
1269;4;2
1270;9;4
1272;3;5
1273;6;0
1274;9;4
1277;4;9
1279;7;4
1281;3;5
1283;2;7
1287;3;8
1288;8;0
1289;9;5
1291;5;3
1299;7;5
1301;9;4
1308;2;9
1310;7;3
1311;4;9
1317;9;3
1319;3;8
1325;5;8
1326;2;7
1328;9;7
1330;9;4
1337;6;2
1343;4;9
1347;9;7
1352;0;2
1357;9;4
1370;6;5
1378;6;5
1384;9;3
1389;5;8
1391;9;4
1393;3;5
1394;3;8
1398;3;8
1404;8;0
1406;8;5
1409;1;2
1410;6;2
1413;9;4
1415;6;8
1433;3;8
1436;8;6
1437;9;4
1439;1;9
1440;8;4
1441;9;8
1444;0;6
1447;6;5
1450;0;6
1453;9;4
1458;2;6
1463;7;3
1464;7;8
1465;6;4
1466;0;5
1467;9;5
1468;2;0
1473;7;5
1476;3;5
1477;9;7
1494;9;7
1499;7;8
1500;1;7
1502;3;8
1505;1;7
1506;8;2
1514;8;2
1516;9;4
1522;9;7
1523;6;8
1525;0;5
1527;6;1
1530;7;8
1541;6;8
1543;9;7
1545;3;9
1547;9;4
1549;2;4
1553;3;9
1556;9;8
1557;6;4
1558;6;0
1559;3;9
1561;9;4
1562;3;8
1565;6;0
1567;9;8
1568;5;8
1569;4;6
1581;4;7
1583;7;8
1587;5;6
1607;5;3
1611;6;3
1613;3;8
1614;9;4
1616;2;6
1619;6;0
1626;5;6
1627;2;9
1634;7;4
1637;3;5
1638;8;0
1641;2;5
1642;8;2
1644;3;2
1655;4;9
1660;1;7
1663;9;8
1664;3;8
1665;9;4
1669;9;8
1671;3;7
1672;9;5
1676;5;6
1678;3;2
1681;7;3
1684;6;5
1686;5;8
1691;5;1
1694;1;8
1695;8;9
1696;6;2
1697;4;9
1709;5;9
1711;3;2
1716;1;7
1717;0;8
1718;4;7
1721;9;7
1722;6;2
1727;8;3
1730;7;3
1733;0;6
1737;2;5
1740;5;8
1741;1;7
1751;2;4
1754;2;7
1755;3;5
1757;3;0
1758;2;8
1761;4;5
1762;6;0
1767;9;4
1771;8;2
1772;5;7
1774;5;8
1782;4;8
1785;5;1
1786;9;4
1790;7;2
1793;7;9
1801;7;9
1802;8;2
1808;4;0
1813;0;8
1821;4;9
1843;2;0
1849;7;4
1850;7;8
1855;4;8
1857;4;6
1874;6;5
1878;3;8
1880;0;6
1882;9;8
1893;2;8
1899;4;8
1900;2;1
1901;4;9
1911;6;5
1915;3;2
1917;6;5
1920;9;4
1927;8;2
1928;2;3
1929;9;4
1940;0;5
1941;2;7
1952;3;9
1955;2;8
1956;2;4
1963;9;4
1965;3;2
1968;1;8
1970;3;5
1973;3;8
1981;9;6
1984;0;2
1989;9;4
1999;9;5
2001;9;5
2004;9;8
2009;4;9
2011;9;3
2016;2;7
2021;9;5
2024;9;7
2035;3;5
2037;6;5
2038;1;8
2043;8;4
2044;7;2
2047;0;6
2053;9;4
2057;0;6
2058;8;2
2065;5;8
2067;6;0
2070;9;7
2073;0;5
2080;5;3
2086;9;3
2094;9;4
2098;0;2
2099;5;8
2107;0;8
2109;7;3
2115;0;7
2118;0;6
2120;6;4
2121;1;8
2129;4;9
2130;9;4
2135;1;6
2138;8;2
2142;5;8
2143;1;7
2146;9;8
2148;9;4
2149;7;8
2168;2;8
2177;3;8
2182;2;1
2185;8;0
2186;3;2
2189;1;9
2190;6;0
2192;3;5
2193;0;7
2197;6;4
2201;3;4
2202;9;4
2203;3;8
2204;8;0
2205;9;4
2208;3;8
2209;8;0
2212;4;9
