Ziffer-Index;Erkannt als;Richtige Antwort:
1;3;2
2;3;1
4;9;4
6;3;4
8;6;5
9;7;9
11;0;6
12;7;9
14;6;1
15;3;5
16;0;9
17;3;7
19;7;4
20;7;9
23;8;5
24;3;4
27;7;4
29;6;1
31;6;1
33;0;4
34;8;7
37;6;1
38;8;2
39;6;1
40;6;1
42;3;4
43;8;2
45;0;5
46;3;1
47;1;2
48;3;4
49;0;4
50;3;6
52;0;5
53;3;5
56;0;4
57;3;1
58;7;9
59;7;5
61;6;8
62;3;9
64;8;7
65;3;4
66;9;6
67;7;4
72;0;2
73;8;9
74;6;1
77;7;2
78;3;9
84;6;8
85;3;4
92;6;9
94;6;1
95;6;4
96;7;1
97;1;7
99;3;9
100;7;6
102;8;5
103;7;4
104;6;9
105;7;9
106;0;2
108;3;9
109;0;4
110;3;8
111;3;7
113;7;9
114;9;7
115;7;4
116;3;4
117;3;4
118;7;9
119;6;2
120;3;5
121;6;4
122;3;7
125;6;9
126;3;0
127;0;5
129;8;5
132;6;5
133;8;7
135;6;1
137;3;1
138;0;6
139;0;4
143;6;1
145;6;1
147;0;2
149;6;2
150;7;9
151;3;9
152;0;5
153;3;5
154;6;1
155;0;5
156;0;6
159;6;4
160;3;4
161;0;6
162;0;5
163;3;4
165;3;5
166;7;4
167;3;5
168;6;1
169;3;4
170;7;4
172;3;2
174;3;2
175;5;7
176;6;1
177;3;8
178;6;1
180;6;1
181;3;8
182;7;5
184;3;8
185;6;9
186;8;2
187;3;5
189;3;1
190;3;1
191;7;1
193;3;9
195;6;3
196;6;1
198;7;4
199;8;2
202;3;1
203;6;1
204;6;1
207;3;5
208;8;2
210;7;4
211;7;5
212;3;9
214;3;9
217;9;6
218;8;5
219;0;5
221;3;2
222;8;2
224;8;1
226;3;8
227;6;4
228;3;1
233;9;8
235;7;9
236;3;2
237;6;2
238;7;4
239;6;1
240;3;5
241;3;9
242;0;8
243;6;7
244;3;2
245;6;3
246;8;0
247;3;4
248;7;4
249;6;2
250;3;4
251;8;1
252;7;9
253;0;5
255;3;7
256;8;2
258;6;2
259;0;6
261;3;5
265;6;1
266;3;8
267;6;1
268;0;8
269;2;0
272;6;1
273;7;9
274;3;9
275;7;4
276;5;1
277;3;8
278;8;2
279;6;1
280;6;2
281;7;9
282;6;7
283;7;5
284;0;9
287;5;4
289;3;5
290;3;8
291;3;2
292;7;9
293;6;2
295;3;4
297;3;0
298;8;2
299;2;8
300;3;4
301;6;7
302;6;1
303;6;2
304;3;4
305;8;0
306;3;2
308;7;4
314;6;1
315;7;9
317;9;5
318;3;2
319;3;5
320;7;9
321;8;2
322;3;9
324;9;0
325;6;4
326;6;2
329;6;1
330;6;1
332;6;1
333;8;5
336;3;9
338;3;8
340;3;5
341;3;6
342;5;1
344;2;8
345;6;1
346;8;0
347;7;5
348;6;1
350;3;1
351;3;5
352;3;5
353;0;6
354;8;1
356;0;5
357;6;1
359;7;9
360;5;4
361;0;6
362;3;2
363;6;2
364;0;5
366;8;6
367;3;5
370;3;7
371;8;2
372;3;0
374;3;8
375;0;5
376;7;4
377;6;1
378;5;1
379;0;4
380;8;0
385;5;1
386;3;6
388;8;1
389;3;9
390;8;2
393;6;1
394;0;9
395;3;5
396;1;2
397;3;5
398;0;4
399;0;4
400;0;2
401;2;8
403;7;8
404;8;2
405;3;4
406;0;5
409;6;1
412;3;5
416;6;1
417;7;9
418;3;2
419;6;1
420;6;4
422;3;9
425;0;4
426;3;9
427;6;1
428;7;4
429;3;8
430;3;1
432;3;4
433;7;5
434;7;9
435;7;8
439;3;6
443;7;0
444;8;2
445;0;6
447;3;4
448;3;9
452;8;2
454;7;9
455;3;1
459;5;0
460;7;5
464;8;3
467;3;2
468;8;7
469;8;5
470;2;8
471;7;9
472;0;6
473;6;1
474;3;8
475;8;4
476;6;1
477;8;2
478;6;5
479;3;9
481;3;9
482;3;7
483;7;5
484;3;4
487;7;9
488;7;9
489;6;1
491;0;5
492;8;2
495;0;8
496;3;9
497;3;4
498;6;0
501;8;9
502;1;5
504;6;1
506;8;1
509;0;5
511;8;4
512;3;2
513;3;2
514;0;6
515;7;3
516;3;2
518;0;5
519;3;4
521;3;9
523;7;1
527;0;8
528;6;3
529;6;1
530;6;9
532;7;4
533;0;4
535;0;4
536;6;2
537;3;1
538;1;8
539;3;2
540;0;5
541;7;4
543;3;8
544;3;4
547;8;2
549;0;2
550;3;7
551;1;7
552;7;0
555;7;4
556;3;4
557;3;7
