Ziffer-Index;Erkannt als;Richtige Antwort:
0;0;7
1;3;2
2;6;1
3;6;0
4;6;4
5;6;1
6;0;4
7;7;9
8;3;5
9;7;9
10;6;0
12;1;9
13;6;0
14;6;1
15;6;5
16;7;9
17;0;7
18;0;3
19;1;4
20;6;9
21;3;6
23;0;5
24;8;4
25;6;0
27;6;4
28;6;0
29;8;1
30;0;3
32;4;3
33;6;4
34;0;7
35;6;2
37;6;1
38;6;2
39;6;1
40;6;1
41;6;7
42;7;4
43;6;2
45;6;5
46;3;1
47;0;2
48;7;4
49;6;4
52;3;5
53;9;5
54;0;6
55;6;0
56;3;4
57;6;1
58;7;9
59;6;5
61;6;8
62;4;9
65;9;4
67;1;4
68;6;3
69;6;0
70;6;7
71;6;0
72;6;2
73;6;9
74;6;1
76;6;3
77;1;2
78;6;9
79;0;7
82;6;2
84;6;8
85;1;4
87;0;3
89;6;1
90;6;3
92;4;9
93;6;3
94;6;1
95;6;4
96;0;1
97;0;7
99;7;9
100;1;6
101;6;0
102;3;5
103;6;4
104;3;9
105;6;9
106;3;2
107;6;1
108;6;9
109;6;4
110;6;8
111;6;7
112;6;3
113;7;9
114;6;7
115;6;4
116;1;4
117;7;4
118;6;9
119;6;2
120;3;5
121;6;4
122;0;7
124;6;7
125;6;9
126;6;0
127;6;5
128;6;8
129;6;5
132;6;5
133;3;7
134;6;8
135;6;1
136;6;0
137;6;1
139;6;4
142;6;3
143;6;1
145;6;1
146;6;8
147;0;2
148;6;0
149;0;2
150;6;9
151;6;9
152;6;5
153;3;5
154;6;1
155;6;5
156;0;6
157;6;0
159;6;4
160;0;4
162;3;5
163;7;4
164;9;6
165;3;5
166;6;4
167;6;5
168;6;1
170;9;4
171;6;7
172;6;2
173;6;3
174;6;2
175;6;7
176;6;1
177;6;8
178;6;1
179;6;8
180;6;1
181;6;8
182;6;5
183;3;0
184;6;8
185;6;9
186;6;2
187;3;5
188;6;0
190;6;1
191;3;1
192;6;0
193;1;9
194;6;0
195;1;3
196;6;1
198;7;4
199;6;2
200;6;3
202;6;1
203;6;1
204;6;1
206;6;9
207;9;5
208;6;2
209;7;9
210;6;4
211;6;5
212;7;9
213;6;3
214;7;9
215;6;0
216;6;3
218;6;5
219;3;5
221;3;2
222;6;2
223;0;7
224;6;1
226;0;8
227;1;4
228;6;1
229;6;7
230;6;3
231;6;3
232;6;8
233;6;8
234;6;7
235;6;9
236;0;2
237;6;2
238;6;4
239;6;1
240;6;5
241;6;9
242;6;8
244;6;2
245;7;3
246;6;0
247;3;4
248;1;4
249;6;2
250;6;4
251;6;1
252;7;9
253;6;5
255;6;7
256;6;2
257;6;8
258;3;2
260;6;8
261;6;5
263;6;7
264;0;9
265;6;1
266;6;8
267;6;1
268;3;8
269;6;0
271;6;0
272;6;1
273;6;9
274;7;9
275;6;4
276;6;1
277;6;8
278;6;2
279;6;1
280;6;2
281;6;9
282;6;7
283;6;5
284;6;9
285;0;2
287;0;4
288;6;1
289;0;5
290;6;8
291;6;2
292;6;9
293;6;2
294;6;0
295;6;4
296;3;0
297;6;0
298;6;2
299;6;8
300;6;4
301;0;7
302;6;1
303;0;2
304;6;4
305;6;0
306;6;2
307;6;7
308;1;4
311;3;0
312;6;0
314;6;1
315;6;9
317;6;5
318;3;2
319;6;5
320;6;9
321;6;2
322;7;9
324;6;0
325;6;4
326;6;2
327;6;0
328;0;7
329;6;1
330;6;1
331;6;2
332;6;1
333;6;5
336;6;9
337;6;7
338;6;8
340;6;5
341;3;6
342;6;1
343;6;3
344;6;8
345;6;1
346;6;0
347;6;5
348;6;1
349;0;3
350;0;1
351;3;5
352;6;5
354;6;1
355;6;8
356;6;5
357;6;1
358;6;7
359;6;9
360;9;4
361;3;6
362;0;2
363;6;2
364;6;5
365;6;0
366;0;6
367;7;5
368;3;6
369;6;3
371;6;2
372;6;0
373;6;8
374;6;8
375;6;5
376;1;4
377;6;1
378;6;1
379;7;4
380;6;0
381;0;3
382;6;3
383;0;7
387;0;2
388;6;1
389;7;9
390;6;2
391;6;8
393;6;1
394;6;9
395;6;5
396;6;2
397;6;5
398;7;4
399;1;4
400;6;2
401;6;8
402;6;3
403;6;8
404;6;2
405;7;4
406;6;5
407;6;0
408;6;3
409;6;1
411;6;7
412;3;5
413;0;7
414;8;9
416;6;1
417;7;9
418;6;2
419;6;1
421;0;2
422;1;9
423;0;2
424;6;0
425;3;4
426;6;9
427;6;1
428;6;4
429;6;8
430;6;1
431;6;8
432;8;4
433;8;5
434;7;9
435;6;8
436;6;8
438;1;7
440;6;0
441;6;0
443;6;0
444;0;2
447;6;4
448;6;9
450;6;3
451;6;3
452;6;2
453;6;3
454;7;9
455;6;1
456;6;2
457;3;6
458;6;8
459;6;0
460;7;5
461;0;6
462;3;6
463;3;6
464;0;3
465;7;8
466;6;8
467;0;2
468;0;7
469;7;5
470;6;8
471;6;9
472;0;6
473;6;1
474;6;8
475;0;4
476;6;1
477;0;2
478;6;5
479;6;9
480;6;1
481;0;9
482;0;7
483;9;5
484;0;4
485;6;0
486;6;8
487;6;9
488;7;9
489;6;1
490;6;0
491;6;5
492;0;2
493;0;3
494;0;7
495;6;8
496;6;9
497;6;4
498;6;0
499;3;6
501;6;9
502;6;5
503;0;2
504;6;1
506;6;1
509;6;5
510;0;7
511;9;4
512;6;2
513;6;2
514;0;6
515;6;3
516;3;2
517;0;6
518;0;5
519;6;4
520;6;8
521;6;9
523;6;1
524;6;3
525;3;0
526;0;3
527;3;8
528;1;3
529;6;1
532;6;4
533;6;4
535;9;4
536;0;2
538;6;8
539;6;2
540;7;5
541;1;4
542;6;8
543;1;8
544;0;4
545;6;0
546;6;0
547;6;2
550;6;7
551;0;7
552;6;0
553;3;8
555;6;4
556;6;4
557;0;7
558;6;9
559;3;6
560;3;9
561;6;0
562;6;9
563;6;8
564;6;0
565;6;4
567;6;0
569;4;3
570;7;5
571;1;4
572;6;8
574;6;3
575;6;9
576;6;3
577;6;3
578;0;3
580;6;8
581;6;0
582;6;8
583;6;2
584;6;1
586;6;0
588;0;5
589;0;4
590;6;3
591;6;8
592;6;0
593;6;9
596;6;8
597;9;0
598;6;9
599;0;9
600;9;6
601;6;8
602;3;6
603;6;8
604;6;5
605;0;7
606;6;8
607;3;6
608;6;0
609;6;2
610;6;4
611;3;0
612;0;2
613;6;2
614;6;3
615;6;1
616;7;9
618;0;5
619;3;1
620;6;0
621;6;8
622;1;4
624;6;2
627;6;9
628;7;3
629;9;2
630;8;9
631;6;8
632;6;2
633;6;2
634;7;9
635;6;2
637;6;3
638;6;5
639;6;9
640;6;1
641;3;8
642;3;0
643;0;2
644;6;0
645;6;5
646;6;2
647;6;1
652;6;1
653;0;2
654;6;5
655;6;8
656;6;0
657;6;3
658;6;7
659;0;2
660;1;4
661;6;0
662;7;9
663;6;1
664;6;8
665;0;6
666;6;7
667;6;7
668;6;4
670;5;4
671;6;9
672;6;1
673;6;9
674;0;5
675;6;1
678;6;9
679;6;7
681;7;9
682;6;1
683;6;3
684;0;7
685;6;8
687;6;3
689;1;7
690;0;2
691;0;8
692;6;5
693;6;8
694;6;5
695;6;1
696;6;1
697;6;4
698;0;4
699;6;3
700;6;1
701;6;0
702;6;7
704;3;0
706;6;9
707;6;4
708;0;4
709;6;8
710;3;5
711;3;5
712;6;4
713;6;0
714;6;8
715;0;2
716;6;1
717;7;0
718;6;8
719;7;4
720;6;5
721;6;0
722;3;4
723;6;0
724;9;6
725;6;1
726;6;7
727;6;3
728;0;2
729;3;6
731;0;2
732;0;6
733;6;9
735;6;1
736;6;4
737;3;6
