Ziffer-Index;Erkannt als;Richtige Antwort:
7;4;9
9;7;9
33;0;4
80;9;7
97;3;7
119;7;2
126;9;0
195;5;3
217;5;6
257;1;8
259;0;6
282;3;7
320;1;9
321;7;2
341;8;6
359;4;9
362;7;2
400;3;2
444;8;2
445;0;6
449;5;3
462;8;6
464;7;3
479;8;9
495;0;8
497;8;4
511;1;4
542;5;8
543;5;8
550;9;7
551;3;7
552;9;0
582;3;8
583;7;2
591;3;8
593;7;9
613;8;2
619;3;1
625;0;6
628;7;3
646;6;2
655;3;8
659;3;2
674;3;5
684;3;7
689;9;7
717;5;0
723;4;0
726;5;7
728;8;2
738;8;2
740;9;4
771;9;7
786;8;6
827;7;4
846;9;7
876;2;8
881;9;4
882;7;9
898;2;7
900;3;1
903;5;6
924;7;2
926;8;2
938;5;3
947;9;8
956;3;1
965;0;6
975;3;2
1010;7;4
1014;5;6
1039;5;7
1044;8;6
1050;3;2
1062;7;3
1068;4;8
1077;9;4
1096;9;7
1101;2;8
1112;0;4
1143;3;7
1152;7;9
1161;5;6
1164;4;7
1169;9;5
1173;9;7
1181;1;6
1182;5;6
1202;5;8
1206;2;7
1209;5;6
1226;3;7
1242;9;4
1247;3;9
1251;3;2
1256;9;2
1260;3;7
1274;8;4
1283;2;7
1292;5;6
1299;3;5
1326;2;7
1355;9;7
1357;9;4
1377;5;6
1393;3;5
1403;8;1
1440;9;4
1444;4;6
1454;8;0
1458;5;6
1469;5;3
1496;9;7
1500;3;7
1527;5;1
1553;3;9
1554;7;9
1569;4;6
1587;5;6
1609;0;2
1620;3;2
1621;6;0
1678;9;2
1681;7;3
1686;5;8
1694;3;8
1701;8;4
1709;5;9
1717;0;8
1722;5;2
1754;2;7
1759;5;8
1762;8;0
1772;5;7
1773;6;1
1785;8;1
1790;7;2
1800;9;6
1822;8;6
1839;8;2
1857;4;6
1871;3;2
1878;3;8
1880;4;6
1883;9;7
1899;3;8
1901;4;9
1903;4;7
1926;5;3
1930;7;2
1955;2;8
1981;5;6
1982;5;6
2000;5;6
2016;2;7
2018;3;1
2023;5;0
2024;9;7
2035;3;5
2040;6;5
2043;8;4
2047;5;6
2053;9;4
2063;3;7
2070;9;7
2098;0;2
2107;0;8
2109;5;3
2118;4;6
2130;9;4
2135;1;6
2138;8;2
2148;9;4
2168;2;8
2182;3;1
2185;8;0
2186;0;2
2189;7;9
2215;5;6
2242;8;2
2266;3;1
2268;9;7
2293;0;9
2299;8;2
2325;3;7
2326;8;0
2329;2;0
2358;4;1
2376;8;0
2378;5;0
2382;3;8
2387;1;9
2395;0;8
2397;8;2
2406;1;9
2414;4;9
2422;4;6
2454;5;6
2462;0;2
2523;4;7
2560;8;3
2578;2;7
2607;8;7
2609;5;6
2610;8;2
2645;9;4
2695;3;7
2702;4;6
2705;8;1
2713;9;0
