Ziffer-Index;Erkannt als;Richtige Antwort:
1;6;2
4;9;4
6;7;4
7;6;9
8;2;5
9;7;9
12;7;9
15;6;5
18;6;3
19;7;4
20;7;9
22;2;6
23;6;5
24;9;4
27;9;4
30;6;3
32;6;3
33;0;4
38;6;2
42;7;4
43;6;2
44;1;3
45;6;5
46;3;1
48;9;4
49;6;4
51;6;3
52;2;5
53;6;5
56;6;4
58;7;9
59;7;5
60;9;7
61;6;8
63;6;3
64;2;7
65;7;4
67;7;4
68;9;3
73;2;9
76;6;3
77;6;2
78;7;9
80;9;7
82;6;2
84;7;8
85;9;4
87;6;3
90;6;3
92;7;9
93;2;3
95;9;4
97;2;7
102;7;5
103;2;4
104;6;9
106;6;2
107;6;1
109;6;4
110;2;8
111;3;7
112;1;3
114;6;7
115;6;4
116;7;4
117;6;4
118;7;9
119;9;2
120;9;5
121;6;4
122;9;7
127;7;5
128;7;8
129;7;5
132;6;5
134;7;8
139;2;4
140;1;6
141;9;7
142;6;3
144;2;7
146;7;8
147;6;2
149;6;2
152;6;5
153;6;5
155;7;5
158;6;3
159;1;4
160;7;4
161;0;6
162;7;5
163;9;4
165;6;5
166;2;4
167;6;5
169;7;4
170;7;4
171;2;7
173;6;3
174;9;2
175;1;7
177;2;8
179;2;8
181;2;8
182;9;5
184;2;8
185;2;9
187;6;5
195;1;3
198;7;4
200;6;3
205;6;3
206;7;9
207;6;5
208;6;2
209;6;9
210;7;4
211;7;5
212;6;9
213;9;3
215;6;0
216;7;3
217;2;6
218;7;5
219;6;5
221;6;2
222;6;2
225;7;2
226;7;8
227;6;4
230;6;3
231;2;3
232;6;8
233;7;8
236;7;2
237;6;2
238;2;4
240;6;5
241;6;9
242;0;8
243;9;7
244;6;2
245;6;3
247;6;4
248;6;4
249;1;2
250;9;4
253;6;5
256;7;2
257;6;8
258;6;2
259;0;6
260;9;8
261;1;5
266;6;8
268;6;8
269;6;0
270;6;3
271;6;0
273;7;9
275;9;4
277;7;8
278;6;2
281;7;9
283;7;5
284;6;9
285;6;2
287;6;4
289;6;5
290;9;8
293;6;2
295;9;4
298;6;2
299;7;8
300;1;4
301;9;7
303;6;2
304;7;4
305;6;0
306;6;2
308;7;4
309;6;3
310;6;3
313;6;3
315;7;9
317;2;5
318;6;2
319;6;5
320;1;9
321;7;2
323;7;3
325;6;4
326;1;2
331;7;2
333;7;5
334;2;3
335;7;3
338;0;8
340;6;5
343;6;3
344;9;8
346;6;0
347;7;5
349;7;3
351;9;5
352;0;5
355;2;8
356;9;5
359;7;9
360;6;4
362;7;2
363;1;2
364;9;5
365;6;0
367;6;5
369;2;3
371;6;2
372;6;0
373;6;8
374;9;8
375;9;5
376;7;4
379;9;4
380;6;0
381;6;3
382;6;3
387;6;2
389;7;9
390;6;2
391;7;8
394;7;9
395;6;5
397;6;5
398;6;4
399;7;4
400;6;2
401;9;8
402;6;3
403;7;8
404;7;2
405;6;4
406;6;5
408;6;3
412;2;5
417;7;9
418;6;2
420;6;4
422;7;9
423;9;2
425;7;4
426;7;9
428;7;4
429;7;8
431;6;8
432;6;4
433;7;5
434;7;9
435;7;8
436;7;8
437;6;3
442;6;3
443;6;0
444;7;2
445;0;6
447;2;4
448;7;9
449;6;3
450;6;3
451;6;3
452;6;2
453;0;3
456;7;2
458;7;8
460;7;5
464;7;3
465;7;8
466;2;8
468;6;7
469;6;5
470;7;8
471;7;9
474;6;8
475;0;4
477;7;2
478;6;5
482;9;7
483;1;5
484;7;4
485;6;0
486;7;8
487;7;9
488;7;9
490;6;0
491;9;5
493;6;3
495;6;8
497;7;4
498;6;0
500;6;3
501;6;9
502;6;5
503;6;2
505;7;3
507;6;3
509;9;5
511;9;4
512;6;2
513;6;2
515;7;3
516;6;2
518;6;5
519;7;4
520;2;8
522;9;7
523;7;1
524;6;3
526;6;3
527;0;8
528;6;3
531;6;3
532;2;4
533;6;4
535;6;4
536;1;2
538;7;8
539;6;2
540;7;5
541;9;4
542;3;8
543;9;8
544;9;4
547;7;2
548;6;3
549;6;2
551;9;7
552;6;0
553;6;8
555;7;4
556;6;4
558;7;9
559;0;6
560;7;9
561;6;0
563;7;8
565;7;4
567;6;0
569;6;3
570;9;5
571;7;4
572;7;8
573;6;3
574;7;3
575;7;9
576;2;3
577;7;3
578;7;3
580;7;8
582;6;8
588;6;5
589;7;4
590;6;3
591;6;8
593;7;9
595;6;3
596;7;8
598;7;9
601;2;8
603;7;8
604;7;5
606;6;8
609;7;2
610;6;4
612;6;2
613;7;2
614;1;3
617;2;7
618;9;5
619;6;1
621;9;8
622;2;4
624;6;2
627;2;9
628;9;3
631;7;8
632;6;2
633;6;2
635;6;2
637;6;3
638;6;5
639;7;9
641;2;8
645;6;5
646;1;2
648;6;3
653;6;2
654;0;5
655;6;8
657;6;3
658;6;7
659;7;2
660;6;4
661;6;0
664;7;8
667;1;7
668;9;4
670;7;4
671;6;9
673;2;9
674;6;5
677;6;3
683;6;3
684;6;7
685;7;8
686;9;3
687;6;3
690;7;2
691;6;8
692;7;5
693;7;8
694;6;5
697;2;4
698;7;4
699;9;3
703;9;7
707;7;4
708;7;4
709;7;8
710;2;5
711;6;5
712;9;4
714;0;8
717;6;0
718;7;8
719;6;4
720;6;5
722;9;4
723;6;0
726;9;7
727;7;3
728;7;2
731;6;2
734;1;3
736;6;4
739;6;5
740;9;4
741;7;2
744;6;2
747;9;3
748;9;4
751;6;5
752;9;4
753;6;3
757;7;4
758;7;9
759;7;9
760;2;4
761;9;8
762;0;4
764;6;2
765;7;4
766;9;5
770;6;4
771;9;7
774;9;4
775;6;2
776;6;4
778;6;5
779;1;5
780;6;3
781;6;8
782;6;3
784;6;4
785;6;5
787;9;8
788;7;9
789;6;4
791;9;5
792;6;3
793;2;8
796;6;2
797;1;5
799;6;2
800;6;8
801;6;3
802;2;4
803;0;4
805;2;8
806;2;8
807;6;3
808;6;3
811;9;3
812;2;5
813;7;9
815;7;3
816;7;2
819;6;3
823;6;2
827;7;4
828;7;2
829;0;4
833;7;9
834;1;6
837;7;2
838;9;4
839;2;8
841;9;7
843;6;4
844;9;8
847;6;3
849;6;3
855;9;3
856;2;5
857;6;5
858;6;2
863;6;2
864;6;8
865;6;3
866;6;5
867;7;2
868;6;2
869;7;5
872;7;8
874;7;9
875;6;2
876;6;8
877;6;8
878;6;8
879;6;8
880;6;7
881;9;4
882;7;9
883;6;3
887;6;3
888;6;2
890;6;3
894;6;3
897;2;5
899;6;8
901;6;4
902;7;4
905;6;2
908;7;4
909;6;7
910;7;4
912;2;3
913;6;9
914;7;8
915;6;8
916;6;4
919;1;2
921;6;2
922;7;2
923;2;3
924;7;2
925;2;3
926;6;2
927;7;3
930;1;7
931;9;4
933;6;3
934;9;5
935;7;5
936;6;8
938;6;3
939;7;2
943;1;6
944;1;3
945;6;2
947;9;8
951;7;5
953;7;4
955;6;5
956;6;1
957;6;3
958;6;3
959;3;4
961;7;8
962;7;9
965;0;6
966;7;9
968;9;4
969;7;4
970;9;5
971;9;4
975;6;2
976;9;3
978;7;5
980;6;2
982;7;3
983;2;8
990;6;2
991;7;3
992;7;9
993;6;0
995;0;2
998;6;8
1000;7;9
1002;7;2
1003;6;5
1005;7;9
1007;9;8
1010;7;4
1012;6;7
1015;7;4
1018;7;8
1020;6;3
1022;7;5
1023;9;4
1024;7;4
1026;2;8
1028;6;3
