Ziffer-Index;Erkannt als;Richtige Antwort:
3;6;0
4;9;4
6;8;4
8;0;5
9;7;9
11;8;6
13;5;0
15;3;5
16;7;9
20;7;9
22;2;6
24;9;4
28;3;0
38;6;2
42;7;4
44;6;3
45;3;5
46;6;1
48;9;4
53;3;5
54;2;6
55;8;0
56;9;4
59;1;5
60;3;7
61;2;8
62;8;9
63;2;3
65;3;4
66;2;6
73;7;9
77;7;2
78;8;9
80;9;7
84;5;8
97;9;7
102;0;5
109;7;4
111;1;7
112;6;3
114;6;7
115;8;4
116;9;4
120;3;5
121;8;4
122;9;7
136;3;0
139;7;4
141;9;7
148;5;0
149;6;2
152;1;5
153;3;5
157;3;0
159;6;4
160;8;4
165;3;5
167;4;5
169;9;4
170;9;4
175;1;7
177;3;8
179;5;8
181;3;8
184;3;8
187;3;5
188;3;0
194;3;0
195;6;3
198;9;4
201;2;6
207;3;5
211;8;5
213;8;3
215;8;0
217;1;6
218;7;5
219;0;5
220;9;7
221;3;2
222;4;2
227;8;4
230;6;3
231;5;3
232;5;8
233;9;8
241;3;9
242;9;8
243;9;7
244;6;2
247;6;4
250;9;4
256;8;2
259;8;6
261;1;5
264;6;9
268;3;8
270;5;3
271;3;0
273;7;9
275;9;4
277;9;8
289;6;5
290;5;8
294;5;0
300;6;4
301;6;7
303;4;2
304;9;4
307;9;7
308;7;4
311;3;0
312;6;0
315;7;9
316;1;6
317;8;5
318;3;2
319;3;5
320;1;9
321;8;2
323;8;3
324;6;0
325;7;4
327;3;0
338;3;8
340;6;5
341;2;6
344;5;8
346;8;0
349;9;3
350;6;1
352;3;5
356;3;5
358;4;7
359;4;9
362;7;2
363;6;2
365;5;0
366;2;6
367;3;5
370;9;7
371;6;2
372;2;0
373;5;8
374;9;8
376;3;4
394;7;9
397;3;5
398;9;4
401;5;8
404;8;2
406;3;5
411;1;7
412;3;5
420;7;4
424;3;0
425;2;4
426;8;9
428;2;4
429;2;8
432;6;4
433;4;5
441;6;0
443;9;0
445;0;6
448;8;9
458;9;8
459;5;0
464;7;3
465;9;8
468;9;7
469;3;5
474;5;8
479;3;9
482;3;7
483;1;5
484;9;4
485;3;0
486;7;8
487;4;9
488;7;9
495;2;8
497;8;4
498;8;0
501;4;9
502;4;5
508;5;6
509;3;5
511;7;4
514;2;6
518;3;5
519;1;4
522;4;7
523;2;1
527;3;8
531;6;3
532;9;4
533;2;4
540;3;5
542;2;8
543;3;8
548;6;3
550;9;7
551;1;7
552;3;0
553;6;8
555;7;4
558;8;9
560;7;9
564;3;0
565;9;4
567;3;0
578;9;3
581;2;0
582;2;8
588;3;5
589;9;4
591;6;8
596;4;8
602;2;6
603;6;8
606;3;8
610;6;4
611;2;0
613;8;2
614;1;3
618;6;5
619;6;1
620;3;0
624;8;2
627;7;9
628;9;3
631;5;8
632;3;2
634;4;9
638;1;5
641;3;8
644;3;0
645;6;5
646;6;2
654;0;5
655;3;8
658;4;7
659;8;2
661;8;0
664;2;8
665;2;6
667;1;7
668;9;4
673;7;9
674;6;5
684;3;7
685;9;8
687;5;3
689;9;7
691;3;8
692;9;5
694;1;5
698;7;4
703;9;7
707;9;4
708;8;4
711;0;5
712;9;4
714;3;8
717;6;0
720;6;5
726;6;7
727;5;3
728;8;2
730;9;7
734;6;3
739;6;5
740;9;4
741;9;2
748;9;4
750;3;0
751;3;5
752;9;4
757;9;4
758;7;9
760;7;4
762;2;4
764;4;2
765;8;4
774;9;4
776;9;4
778;6;5
779;1;5
781;6;8
785;3;5
787;4;8
789;9;4
791;4;5
793;3;8
795;6;3
797;1;5
803;2;4
806;3;8
812;3;5
813;7;9
827;7;4
833;7;9
837;8;2
838;9;4
839;0;8
841;4;7
844;3;8
851;5;0
854;5;0
864;5;8
866;3;5
874;7;9
876;3;8
878;3;8
879;5;8
881;9;4
882;7;9
884;3;0
895;8;0
896;2;0
898;8;7
899;5;8
902;3;4
906;4;9
909;4;7
910;9;4
915;3;8
919;6;2
924;7;2
926;3;2
930;6;7
931;9;4
935;8;5
937;2;6
939;0;2
943;1;6
944;6;3
951;3;5
952;2;6
955;3;5
956;6;1
957;0;3
958;6;3
959;6;4
960;8;7
965;0;6
966;7;9
968;9;4
969;7;4
975;3;2
978;3;5
981;3;0
982;8;3
991;5;3
992;7;9
993;8;0
994;6;1
998;4;8
999;7;9
1000;7;9
1001;3;0
1003;3;5
1006;9;7
1010;7;4
1012;6;7
1014;0;6
1015;8;4
1017;2;6
1022;3;5
1023;6;4
1024;9;4
1026;3;8
1031;6;2
1039;6;7
1044;2;6
1045;8;9
1046;3;5
1048;4;9
1052;4;8
1057;9;4
1059;3;4
1061;3;0
