Ziffer-Index;Erkannt als;Richtige Antwort:
8;6;5
18;6;3
33;6;4
53;8;5
66;7;6
73;7;9
77;7;2
114;9;7
119;8;2
124;4;7
149;9;2
151;8;9
165;8;5
167;4;5
195;2;3
217;5;6
233;7;8
241;8;9
243;4;7
245;6;3
247;2;4
259;0;6
290;4;8
300;6;4
307;9;7
318;3;2
319;6;5
320;7;9
321;7;2
325;9;4
335;8;3
340;3;5
349;9;3
352;0;5
359;4;9
362;7;2
381;7;3
406;6;5
444;8;2
445;0;6
448;8;9
449;2;3
464;7;3
468;9;7
478;6;5
479;8;9
495;0;8
497;8;4
502;3;5
507;5;3
511;8;4
515;8;3
528;2;3
531;6;3
543;3;8
550;9;7
551;1;7
552;8;0
565;9;4
569;4;3
571;9;4
578;8;3
582;3;8
583;8;2
591;3;8
593;7;9
595;5;3
605;9;7
606;3;8
610;6;4
613;8;2
619;3;1
624;8;2
628;9;3
629;6;2
645;6;5
654;3;5
658;9;7
659;7;2
661;6;0
674;3;5
684;2;7
689;9;7
691;4;8
692;7;5
717;6;0
720;8;5
728;8;2
738;8;2
740;9;4
741;8;2
760;9;4
778;6;5
791;9;5
812;6;5
829;8;4
844;3;8
866;8;5
877;2;8
881;9;4
898;8;7
924;7;2
930;9;7
939;8;2
944;5;3
950;2;7
951;4;5
955;6;5
956;6;1
965;0;6
975;3;2
1012;9;7
1014;5;6
1032;8;5
1033;3;8
1039;9;7
1044;8;6
1050;6;2
1062;9;3
1082;3;5
1089;6;5
1091;9;7
1101;2;8
1107;8;9
1112;6;4
1114;8;3
1119;2;7
1125;9;8
1128;7;3
1131;4;5
1173;9;7
1181;1;6
1191;6;0
1192;4;9
1194;9;7
1198;4;8
1204;9;3
1206;2;7
1208;9;3
1217;7;9
1224;6;2
1226;2;7
1228;3;9
1232;8;9
1233;6;5
1234;5;8
1242;9;4
1243;6;5
1247;0;9
1252;6;5
1253;6;4
1256;7;2
1260;1;7
1263;9;4
1269;4;2
1270;9;4
1272;4;5
1283;2;7
1288;6;0
1289;9;5
