Ziffer-Index;Erkannt als;Richtige Antwort:
8;6;5
33;0;4
124;4;7
149;9;2
151;8;9
233;7;8
241;8;9
247;2;4
259;0;6
300;6;4
320;7;9
321;7;2
340;3;5
352;0;5
362;7;2
412;3;5
445;0;6
448;8;9
449;5;3
478;8;5
479;5;9
495;0;8
502;3;5
507;5;3
530;4;9
531;6;3
551;3;7
565;9;4
578;2;3
582;2;8
591;3;8
619;8;1
629;6;2
659;8;2
684;3;7
691;4;8
707;9;4
717;6;0
720;8;5
740;9;4
810;2;7
839;3;8
881;9;4
882;7;9
890;5;3
924;7;2
938;5;3
939;5;2
950;2;7
951;4;5
956;6;1
965;0;6
982;2;3
1014;5;6
1032;8;5
1039;9;7
1044;8;6
1062;7;3
1068;4;8
1073;8;5
1107;8;9
1112;6;4
1114;8;3
1182;8;6
1192;4;9
1194;9;7
1198;4;8
1204;7;3
1208;8;3
1226;2;7
1228;3;9
1232;4;9
1234;5;8
1242;9;4
1247;0;9
1256;5;2
1260;1;7
1283;2;7
1299;7;5
1310;7;3
1319;3;8
1325;6;8
1326;2;7
1364;2;8
1378;6;5
1410;6;2
1414;7;9
1444;7;6
1465;6;4
1466;0;5
1469;5;3
1494;0;7
1500;1;7
1522;9;7
1525;0;5
1527;6;1
1530;7;8
1549;6;4
1553;3;9
1559;7;9
1581;2;7
1587;5;6
1609;6;2
1626;5;6
1681;7;3
1709;3;9
1717;0;8
1732;5;9
1740;5;8
1751;2;4
1754;2;7
1773;5;1
1790;7;2
1800;4;6
1813;5;8
1828;7;3
1850;7;8
1878;3;8
1880;0;6
1901;4;9
1930;4;2
1938;6;4
1940;0;5
1941;8;7
1952;5;9
1984;0;2
2016;2;7
2035;3;5
2043;8;4
2044;7;2
2053;9;4
2093;1;8
2098;0;2
2109;7;3
2118;0;6
2129;2;9
2130;9;4
2135;1;6
2174;5;3
2182;2;1
2185;5;0
2186;5;2
2189;1;9
2215;5;6
2266;6;1
2272;0;8
2293;6;9
2299;7;2
2325;2;7
2369;9;5
