Ziffer-Index;Erkannt als;Richtige Antwort:
8;8;5
43;6;2
59;7;5
92;4;9
94;8;1
95;5;4
151;3;9
195;9;3
241;3;9
247;6;4
261;3;5
313;5;3
321;7;2
326;0;2
394;7;9
435;9;8
445;0;6
447;9;4
448;3;9
449;5;3
479;5;9
502;3;5
543;5;8
550;9;7
553;6;8
569;5;3
582;2;8
597;6;0
613;7;2
619;8;1
629;0;2
646;1;2
659;3;2
677;8;3
684;3;7
691;9;8
692;8;5
694;8;5
707;9;4
716;7;1
717;4;0
738;8;2
740;9;4
791;9;5
841;9;7
844;5;8
881;9;4
883;5;3
898;2;7
900;5;1
926;8;2
938;5;3
947;9;8
951;9;5
956;3;1
959;9;4
965;0;6
989;8;6
994;3;1
1003;3;5
1014;5;6
1039;9;7
1050;3;2
1062;7;3
1072;9;3
1107;3;9
1112;0;4
1114;8;3
1119;2;7
1121;6;0
1125;9;8
1143;2;7
1156;3;7
1166;2;3
1178;8;4
1182;8;6
1198;9;8
1208;9;3
1224;6;2
1226;3;7
1232;4;9
1242;9;4
1247;5;9
1269;0;2
1270;9;4
1290;5;3
1299;7;5
1328;0;7
1337;5;2
1364;3;8
1393;7;5
1414;5;9
1441;3;8
1458;5;6
1465;1;4
1520;2;7
1527;3;1
1553;3;9
1559;5;9
1621;6;0
1681;7;3
1682;3;2
1684;9;5
1691;5;1
1696;3;2
1722;4;2
1732;3;9
1754;3;7
1772;4;7
1773;6;1
1785;3;1
1790;8;2
1823;5;8
1828;5;3
1847;8;5
1868;5;1
1871;8;2
1900;2;1
1901;4;9
1940;1;5
1982;8;6
2024;9;7
2035;3;5
2039;5;6
2048;5;7
2052;6;8
2053;9;4
2070;4;7
2090;9;4
2093;5;8
2098;0;2
2099;5;8
2105;5;3
2109;9;3
2118;0;6
2129;8;9
2130;9;4
2135;1;6
2148;9;4
2162;8;5
2174;5;3
2182;3;1
2186;3;2
2197;6;4
2198;7;2
2225;3;8
2237;8;5
2266;5;1
2293;0;9
2318;6;0
2326;5;0
2329;2;0
2343;7;1
2358;5;1
2369;4;5
2380;0;9
2398;8;1
2405;2;3
2406;4;9
2422;4;6
2447;9;4
2454;8;6
2455;5;0
2462;0;2
2473;8;1
2488;0;2
2573;8;5
2598;2;8
2611;3;5
2648;5;9
2686;8;5
2705;8;1
2742;4;9
2815;3;1
2836;9;4
2850;3;5
2877;9;4
2901;9;4
2902;5;1
2907;9;4
2915;3;7
2927;2;3
2930;1;5
2938;0;4
2939;7;9
2953;9;3
3004;8;2
3012;9;8
3030;8;6
3033;0;6
3060;7;9
3073;2;1
3108;5;3
3110;5;3
3114;6;4
3117;9;5
3122;9;7
3124;3;1
3132;2;1
3189;0;7
3240;3;9
3250;0;2
3260;8;2
3269;0;6
3316;4;7
3330;3;2
3336;9;5
3365;5;6
3373;9;7
3376;9;7
3384;6;2
3405;9;4
3412;7;0
3429;9;4
3475;7;3
3490;9;4
3498;9;7
3503;7;9
3533;9;4
3534;8;4
3549;2;3
3552;7;5
3558;3;5
