Ziffer-Index;Erkannt als;Richtige Antwort:
8;8;5
18;5;3
22;4;6
33;0;4
43;6;2
46;7;1
59;4;5
62;4;9
64;2;7
66;5;6
78;4;9
92;5;9
93;5;3
96;7;1
97;5;7
104;4;9
118;4;9
127;4;5
133;8;7
149;5;2
151;5;9
152;4;5
158;2;3
171;2;7
172;6;2
184;6;8
185;4;9
191;7;1
193;4;9
195;9;3
200;8;3
210;7;4
211;4;5
218;4;5
241;5;9
245;5;3
247;6;4
261;3;5
268;5;8
269;2;0
281;4;9
283;4;5
290;4;8
291;6;2
293;3;2
300;6;4
301;3;7
313;5;3
326;6;2
333;4;5
338;0;8
340;2;5
341;4;6
344;5;8
359;4;9
382;5;3
387;3;2
394;4;9
399;5;4
417;4;9
433;4;5
435;3;8
436;4;8
437;5;3
442;5;3
445;0;6
448;5;9
449;5;3
450;5;3
453;2;3
460;9;5
462;8;6
464;7;3
468;2;7
471;7;9
479;5;9
483;4;5
502;2;5
507;5;3
510;2;7
528;5;3
530;4;9
531;2;3
538;6;8
542;2;8
543;4;8
553;6;8
567;2;0
569;7;3
582;6;8
593;4;9
597;4;0
612;3;2
617;2;7
619;5;1
628;7;3
630;4;9
638;4;5
646;6;2
654;3;5
659;3;2
667;1;7
673;4;9
681;7;9
684;3;7
685;5;8
689;9;7
691;9;8
692;4;5
694;8;5
699;7;3
700;7;1
707;9;4
714;0;8
717;5;0
720;6;5
726;9;7
738;6;2
740;9;4
744;3;2
763;2;0
779;4;5
781;5;8
791;4;5
797;7;5
801;5;3
808;5;3
810;6;7
829;8;4
839;5;8
844;5;8
856;6;5
857;3;5
862;4;9
874;4;9
881;9;4
882;7;9
890;5;3
894;5;3
898;8;7
913;4;9
926;8;2
930;3;7
934;4;5
938;5;3
947;5;8
950;2;7
951;4;5
952;4;6
956;6;1
958;2;3
959;9;4
962;4;9
965;0;6
970;4;5
982;8;3
994;3;1
999;4;9
1004;7;1
1014;4;6
1021;2;7
1032;4;5
1033;6;8
1042;5;3
1050;3;2
1062;7;3
1068;4;8
1069;5;3
1082;2;5
1087;4;5
1090;4;9
1092;5;3
1101;4;8
1103;4;9
1107;5;9
1112;6;4
1114;8;3
1115;4;5
1118;6;8
1119;2;7
1121;6;0
1125;4;8
1131;0;5
1143;8;7
1147;7;4
1149;5;8
1156;4;7
1159;8;4
1169;4;5
1178;6;4
1182;8;6
1183;4;9
1191;5;0
1192;4;9
1197;4;0
1198;4;8
1204;9;3
1206;2;7
1208;9;3
1224;6;2
1226;2;7
1228;5;9
1232;4;9
1247;3;9
1251;6;2
1266;4;6
1267;5;8
1272;4;5
1273;8;0
1276;9;7
1281;0;5
1283;2;7
1292;8;6
1299;3;5
1308;4;9
1311;4;9
1315;5;3
1317;5;3
1325;4;8
1326;1;7
1327;4;9
1328;4;7
1337;6;2
1354;5;3
1355;4;7
1363;4;7
1364;2;8
1365;3;2
1378;6;5
1388;0;6
1394;2;8
1425;0;8
1429;4;9
1435;4;9
1439;4;9
1441;5;8
1444;0;6
1446;6;2
1447;4;5
1458;0;6
1459;3;2
1465;6;4
1469;2;3
1473;4;5
1490;5;3
1493;4;5
1494;4;7
1500;1;7
1520;2;7
1523;6;8
1527;5;1
1530;9;8
1531;5;3
1532;4;9
1545;7;9
1549;6;4
1550;4;5
1553;5;9
1559;5;9
1569;4;6
1581;2;7
1584;0;8
1596;4;9
1597;4;9
1609;6;2
1611;2;3
1616;0;6
1617;2;3
1626;4;6
1635;6;5
1640;4;9
1641;4;5
1642;8;2
1644;6;2
1654;3;2
1669;5;8
1671;9;7
1676;0;6
1681;7;3
1684;3;5
1687;5;8
1691;9;1
1696;8;2
1709;4;9
1717;0;8
1721;4;7
1722;5;2
1732;5;9
1734;4;7
1747;4;5
1748;8;0
1754;2;7
1761;4;5
1772;9;7
1781;5;9
1782;3;8
1785;9;1
1790;9;2
1793;7;9
1798;5;3
1801;7;9
1813;0;8
1843;6;0
1847;0;5
1850;5;8
1855;5;8
1863;5;2
1868;6;1
1874;4;5
1880;0;6
1894;4;9
1899;9;8
1900;6;1
1901;4;9
1903;3;7
1906;4;9
1911;0;5
1913;2;3
1917;4;5
1926;5;3
1940;0;5
1941;2;7
1942;4;8
1948;4;5
1952;5;9
1954;4;5
1968;4;8
1973;5;8
1981;4;6
1983;2;3
1984;5;2
2001;4;5
2003;3;5
2004;5;8
2011;7;3
2016;2;7
2018;7;1
2024;9;7
2025;2;3
2039;4;6
2040;4;5
2049;4;9
2053;9;4
2057;4;6
2063;9;7
2064;4;5
2070;4;7
2071;7;1
2075;2;3
2077;3;5
2093;6;8
2095;3;7
2099;4;8
2105;5;3
2109;4;3
2115;4;7
2118;0;6
2121;4;8
2125;4;5
2129;5;9
2142;6;8
2144;0;6
2145;0;4
2148;9;4
2151;5;3
2153;5;3
2159;8;5
2166;7;1
2168;5;8
2179;5;8
2182;3;1
2185;8;0
2186;0;2
2189;7;9
2195;2;7
2197;6;4
2200;6;2
2203;5;8
2207;4;5
2224;8;5
2225;5;8
2232;4;9
2233;5;8
2237;8;5
2241;8;5
2250;4;9
2253;3;2
2266;5;1
2272;0;8
2280;5;3
2291;9;5
2292;5;9
2293;4;9
2300;9;3
2305;6;3
2312;5;3
2329;2;0
2338;3;4
2339;4;5
2341;4;9
2342;4;9
2358;6;1
2361;4;9
2362;2;8
2369;4;5
2380;4;9
2381;4;8
2382;2;8
2387;7;9
2392;5;3
2406;4;9
2408;5;3
2422;4;6
2425;4;8
2426;7;9
2430;5;8
2433;8;2
2439;6;2
2445;4;5
2450;5;3
2461;4;0
2462;0;2
2472;4;9
2487;4;5
2488;4;2
2496;3;2
2497;4;9
2504;7;1
2508;4;6
2511;2;3
2515;8;5
2517;6;2
2522;5;3
2528;4;9
2542;0;6
2546;4;5
2556;4;5
2560;2;3
2573;3;5
2574;3;5
2581;4;5
2598;2;8
2607;6;7
2608;4;8
2609;4;6
2611;6;5
2617;5;8
2628;2;7
2635;5;2
2636;0;8
2639;5;3
2648;5;9
2660;3;0
2686;3;5
2692;4;9
2695;3;7
2697;4;5
2705;4;1
2713;8;0
2720;4;9
2723;2;3
2730;6;7
2740;7;9
2742;4;9
2743;4;5
2745;2;3
2751;0;6
2756;2;3
2760;4;9
2769;4;9
2770;5;3
2778;0;4
2790;4;5
2797;3;5
2798;4;5
2800;0;8
2805;4;5
2810;3;5
2812;4;9
2815;3;1
2820;8;7
2823;4;7
2836;3;4
2838;6;2
2845;7;9
2850;3;5
2854;4;9
2855;4;5
2858;4;9
2860;8;6
2866;4;6
2877;9;4
2894;8;0
2896;6;8
2901;5;4
2902;7;1
2905;9;8
2906;5;3
2911;2;8
2914;9;3
2919;4;5
2920;4;6
2921;2;3
2925;4;5
2930;6;5
2939;7;9
2945;7;3
2952;5;3
2953;5;3
2959;3;2
2960;5;8
2961;2;7
2964;4;9
2966;4;9
2970;3;5
2990;5;8
2995;8;6
3005;7;9
3007;4;5
3016;4;0
3030;8;6
3038;9;7
3043;2;0
3060;3;9
3061;2;7
3062;6;8
3073;2;1
3095;4;5
3100;4;5
3102;3;5
3106;6;2
3120;2;3
3122;3;7
3124;7;1
3130;0;6
3132;2;1
3136;3;7
3145;4;5
3146;5;3
3150;5;3
3160;4;9
3166;2;7
3167;2;3
3176;3;2
3186;4;8
3189;5;7
3202;2;7
3206;5;8
3216;2;8
3222;4;6
3225;9;7
3240;5;9
3245;6;8
3246;0;8
3251;4;0
3259;7;1
3262;2;7
3269;4;6
3284;4;8
3289;5;8
3294;9;7
3311;4;5
3316;4;7
3326;5;3
3328;3;7
3329;8;7
3334;4;5
3336;4;5
3347;4;0
3369;7;9
3376;9;7
3384;6;2
3392;4;9
3396;5;2
3404;4;9
3407;5;3
3409;2;3
3416;4;5
3425;3;7
3436;5;2
3441;2;7
3446;2;0
3448;5;3
3460;4;9
3464;7;1
3468;4;5
3469;2;3
3475;7;3
3489;6;2
3490;9;4
3491;7;9
3514;6;2
3519;5;8
3520;4;6
3525;2;7
3533;9;4
3534;8;4
3542;0;4
3549;2;3
3550;4;6
3552;0;5
3553;4;9
3559;0;8
3565;4;5
3567;0;8
3573;2;7
3575;9;7
3595;4;5
3597;3;9
3598;9;1
3599;3;2
3604;4;7
3623;4;5
3627;6;8
3635;6;8
3636;4;5
3640;2;0
3645;4;5
3654;6;5
3663;4;5
3664;4;9
3676;3;4
3687;4;9
3694;6;2
3702;4;5
3713;2;7
3716;5;9
3723;4;9
3725;4;6
3726;9;4
3727;0;8
3732;5;8
3739;5;3
3749;4;6
3751;4;7
3752;0;4
3755;4;9
3757;2;8
3763;4;5
3767;2;7
3769;7;3
3778;4;5
3780;0;4
3782;2;8
3791;4;9
3794;9;8
3795;7;3
3799;3;7
3801;0;6
3806;4;5
3808;1;7
3817;6;2
3818;4;0
3821;4;9
3826;4;5
3828;7;4
3831;4;9
3833;2;8
3834;2;3
3836;9;7
3838;6;7
3847;2;0
3848;8;7
3850;4;9
3853;0;6
3855;0;5
3856;4;9
3862;3;2
3869;4;9
3884;4;9
3893;4;5
3898;4;5
3906;3;1
3918;4;5
3926;5;9
3934;5;8
3939;0;6
3941;0;4
3943;5;3
3950;4;9
3953;5;3
3955;4;5
3958;6;2
3962;5;3
3975;2;3
3985;4;9
3988;0;8
3994;8;5
3995;5;3
3997;9;7
4000;4;9
4002;5;3
4007;5;7
4013;5;1
4015;4;9
4052;3;5
4053;4;7
4056;9;5
4059;4;5
4065;4;0
4067;3;5
4076;4;5
4078;5;9
4098;3;2
4099;2;7
4102;9;7
4108;4;5
4111;4;9
4116;6;8
4118;4;5
4131;3;5
4134;4;9
4137;0;8
4140;0;8
4141;5;8
4152;1;5
4156;8;2
4159;2;8
4163;4;9
4173;6;2
4176;5;2
4177;4;5
4180;6;2
4182;7;9
4194;9;4
4201;9;1
4202;4;5
4203;4;6
4205;8;2
4207;6;8
4212;3;1
4214;9;7
4221;9;4
4224;7;9
4225;8;7
4230;4;8
4236;4;5
4238;3;7
4248;4;2
4255;3;5
4259;4;9
4261;4;5
4276;5;3
4283;4;9
4284;5;9
4287;4;9
4298;4;9
4299;4;9
4300;6;5
4301;4;9
4306;7;3
4310;4;5
4312;3;5
4315;4;5
4321;5;9
4327;2;0
4334;5;3
4344;5;9
4359;3;5
4369;4;9
4382;9;4
4397;5;3
4403;4;0
4405;4;9
4408;4;9
4423;3;7
4424;4;9
4426;4;9
4433;3;7
4435;7;3
4439;4;6
4441;4;6
4449;0;6
4452;5;8
4454;5;9
4461;3;5
4463;4;5
4465;9;4
4472;8;5
4477;6;0
4480;4;9
4489;5;9
4491;7;1
4492;7;3
4494;5;3
4497;4;8
4498;5;7
4500;7;9
4511;4;9
4520;4;5
4521;3;2
4528;5;3
4536;4;6
4540;2;7
4543;2;8
4545;2;8
4548;6;5
4551;4;7
4552;5;3
4566;3;7
4570;4;9
4571;5;6
4577;4;5
4578;9;7
4584;4;9
4592;4;9
4601;4;8
4604;6;0
4605;5;3
4622;4;6
4626;0;8
4633;4;9
4634;5;8
4635;5;3
4637;4;5
4639;9;8
4640;5;8
4645;4;5
4647;9;3
4654;4;7
4658;2;7
4682;4;9
4688;5;3
4690;3;7
4692;5;9
4693;4;7
4696;3;5
4709;6;2
4712;4;5
4716;5;2
4723;3;2
4731;3;8
4736;2;7
4737;6;8
4739;4;0
4740;5;3
4742;3;7
4746;4;7
4761;4;9
4765;4;6
4771;4;5
4777;6;8
4794;4;7
4807;0;8
4809;8;5
4810;4;5
4814;0;6
4816;6;2
4823;4;9
4827;9;4
4837;2;7
4838;0;6
4841;8;3
4845;6;8
4846;4;9
4854;5;3
4855;9;7
4863;4;8
4874;0;9
4876;6;2
4879;6;8
4882;8;6
4914;8;6
4915;4;5
4918;4;9
4924;6;1
4925;5;3
4933;4;5
4941;6;2
4950;5;2
4956;4;8
4963;4;9
4966;9;7
4967;4;9
4968;4;9
4978;9;8
4981;6;2
4986;6;8
4988;7;9
4990;5;3
4994;9;7
4997;6;2
5002;4;9
5009;4;9
5017;4;9
5026;4;9
5038;2;3
5046;2;3
5054;2;3
5060;4;9
5065;2;8
5067;2;3
5078;2;3
5098;3;5
5100;4;9
5102;8;5
5106;4;9
5111;8;5
5140;2;3
5143;2;3
5146;2;3
5159;9;4
5164;4;9
5165;6;0
5182;4;9
5209;6;8
5210;4;9
5219;4;9
5226;6;8
5231;6;8
5246;2;7
5247;4;9
5262;4;9
5268;4;9
5269;4;9
5278;4;8
5283;2;3
5288;0;8
5298;0;8
5343;4;8
5377;7;9
5379;4;8
5380;9;8
5394;4;8
5408;5;3
5409;6;4
5449;5;2
