Ziffer-Index;Erkannt als;Richtige Antwort:
73;7;9
149;9;2
241;5;9
259;0;6
266;0;8
318;3;2
320;7;9
321;7;2
340;3;5
359;4;9
445;0;6
479;8;9
495;6;8
543;2;8
551;3;7
578;2;3
582;2;8
591;3;8
593;7;9
605;9;7
613;8;2
658;9;7
659;1;2
684;2;7
717;6;0
720;8;5
740;9;4
839;0;8
898;3;7
924;7;2
939;0;2
947;9;8
950;2;7
956;6;1
965;0;6
1014;5;6
1033;1;8
1039;2;7
1050;3;2
1062;9;3
1107;5;9
1112;0;4
1114;8;3
1181;1;6
1182;8;6
1191;6;0
1204;7;3
1226;2;7
1232;1;9
1242;9;4
1247;0;9
1260;1;7
1283;2;7
1299;7;5
1319;3;8
1326;2;7
1337;6;2
1364;2;8
1393;3;5
1441;2;8
1500;1;7
1527;6;1
1530;7;8
1553;8;9
1559;3;9
1581;9;7
1609;6;2
1621;6;0
1678;0;2
1681;7;3
1709;8;9
1718;2;7
1754;2;7
1772;8;7
1790;9;2
1813;5;8
1850;7;8
1878;3;8
1899;3;8
1901;4;9
1903;3;7
1930;4;2
1955;2;8
2016;2;7
2035;3;5
2043;8;4
2044;7;2
2053;9;4
2093;1;8
2098;0;2
2109;7;3
2118;0;6
2125;9;5
2129;2;9
2130;9;4
2135;1;6
2182;2;1
2185;8;0
2186;3;2
2189;1;9
2266;6;1
2272;0;8
2280;5;3
2293;0;9
2298;0;8
2299;7;2
2325;3;7
2369;8;5
2380;0;9
2387;1;9
2395;3;8
2406;1;9
2408;8;3
2414;4;9
2426;4;9
2454;5;6
2488;4;2
2548;7;9
2578;2;7
2607;8;7
2654;1;6
2670;8;5
2695;4;7
2760;4;9
2770;6;3
2780;3;2
2810;0;5
2896;0;8
2927;2;3
2953;5;3
2970;3;5
2995;5;6
3005;1;9
3060;7;9
3073;2;1
3078;8;3
3130;0;6
3132;2;1
3157;3;5
3189;6;7
3206;3;8
3225;1;7
3240;5;9
3284;7;8
3289;9;8
3316;4;7
3330;3;2
3333;9;7
3336;7;5
3369;7;9
3503;1;9
3511;7;2
3520;4;6
3533;9;4
3549;8;3
3558;0;5
3567;5;8
3597;5;9
3629;3;8
3662;6;8
3716;3;9
3726;9;4
3730;9;7
3742;9;3
3751;2;7
3757;3;8
3767;2;7
3780;2;4
3782;2;8
3796;8;2
3808;8;7
3811;3;2
3836;4;7
3848;3;7
3853;5;6
3855;0;5
3906;2;1
3926;8;9
3946;1;2
3951;5;8
4065;2;0
4075;0;8
4078;3;9
4102;9;7
4140;2;8
4152;1;5
4163;0;9
4176;8;2
4205;6;2
4212;2;1
4224;7;9
4238;3;7
4248;8;2
4255;0;5
4289;7;2
4306;7;3
4315;8;5
4360;3;5
4425;4;9
4433;2;7
4435;7;3
4451;8;2
4500;1;9
4575;2;4
4615;4;2
4639;9;8
4656;7;2
4699;1;6
4724;0;8
4731;7;8
4740;5;3
4761;8;9
4785;8;3
4807;0;8
4808;5;3
4814;0;6
4874;0;9
4876;4;2
4880;8;0
4886;1;7
4888;8;5
4890;6;8
4956;4;8
4978;7;8
5067;2;3
5140;5;3
5246;2;7
5278;9;8
5288;0;8
5298;0;8
5380;9;8
5734;7;3
5842;7;4
5887;0;7
5888;0;4
5937;3;5
5955;8;3
5973;8;3
6023;5;3
6035;0;2
6059;8;3
6065;8;3
6071;3;9
6081;5;9
6091;5;9
6112;0;9
6124;0;9
6157;0;9
6166;3;9
6172;0;9
6173;0;9
6347;6;8
6505;0;9
6555;7;8
6569;9;3
6571;7;9
6574;6;2
6576;1;7
6597;7;0
6598;6;5
6603;7;8
6641;5;8
6651;2;0
6657;5;8
6721;8;2
6740;0;9
6744;8;2
6765;6;8
6785;4;2
6847;4;6
6926;4;6
6945;7;8
7094;9;8
7121;9;8
7198;2;8
7432;2;7
7434;8;4
7492;7;2
7565;4;7
7672;8;5
7797;2;5
7842;8;5
7850;6;5
7858;2;3
7859;6;5
7886;4;2
7905;2;3
7918;6;5
7971;7;8
8091;8;2
8094;1;2
8095;6;4
8246;0;3
8326;2;6
8332;7;9
8339;6;8
8382;2;0
8408;6;8
8520;9;4
9009;2;7
9015;2;7
9019;2;7
9024;2;7
9036;2;7
9446;4;2
9587;4;9
9642;7;9
9664;7;2
9679;3;6
9692;7;9
9700;8;2
9719;0;5
9729;6;5
9744;1;8
9768;3;2
9770;0;5
9811;8;2
9839;7;2
9856;5;9
9867;8;2
9883;6;5
9888;0;6
9905;7;3
9944;8;3
9970;3;5
9982;6;5
