Ziffer-Index;Erkannt als;Richtige Antwort:
1;0;2
6;7;4
7;0;9
8;7;5
9;7;9
11;0;6
12;7;9
15;0;5
16;7;9
18;0;3
19;7;4
20;7;9
21;3;6
22;4;6
23;8;5
30;8;3
33;0;4
35;0;2
38;1;2
42;7;4
43;0;2
44;8;3
45;8;5
46;8;1
47;9;2
48;7;4
50;3;6
51;0;3
52;0;5
53;0;5
54;0;6
55;3;0
58;7;9
59;8;5
60;9;7
61;3;8
63;8;3
64;8;7
65;3;4
66;0;6
67;9;4
68;8;3
72;0;2
73;8;9
77;7;2
78;7;9
80;9;7
81;9;6
82;0;2
84;3;8
87;7;3
88;0;6
90;0;3
91;3;6
92;8;9
93;8;3
95;7;4
96;9;1
98;0;6
100;0;6
102;7;5
104;0;9
105;4;9
106;0;2
108;7;9
109;9;4
112;8;3
115;7;4
116;3;4
118;7;9
119;8;2
120;9;5
121;7;4
123;9;6
127;0;5
129;8;5
130;3;6
131;8;6
132;3;5
138;0;6
139;7;4
140;8;6
141;9;7
142;7;3
144;8;7
147;0;2
149;0;2
150;7;9
151;4;9
152;0;5
153;0;5
155;8;5
156;0;6
158;7;3
159;1;4
160;9;4
161;0;6
162;0;5
163;7;4
164;4;6
165;0;5
166;0;4
167;0;5
169;7;4
171;8;7
172;0;2
173;0;3
174;3;2
175;1;7
182;1;5
186;8;2
187;0;5
191;3;1
193;7;9
197;8;6
198;9;4
199;8;2
200;8;3
201;0;6
205;7;3
207;0;5
208;0;2
209;0;9
210;9;4
211;8;5
212;4;9
213;7;3
214;7;9
216;8;3
217;1;6
218;8;5
219;0;5
221;0;2
222;0;2
225;0;2
226;7;8
227;3;4
230;8;3
231;8;3
233;7;8
236;7;2
237;3;2
238;9;4
240;8;5
241;0;9
244;8;2
245;0;3
247;0;4
249;7;2
250;9;4
253;8;5
256;8;2
258;0;2
259;0;6
260;0;8
261;1;5
268;0;8
273;7;9
277;7;8
278;0;2
280;8;2
281;7;9
283;8;5
284;4;9
285;7;2
286;8;6
287;0;4
289;9;5
290;4;8
291;3;2
293;3;2
295;9;4
298;0;2
300;1;4
301;8;7
303;9;2
304;7;4
306;3;2
308;7;4
309;9;3
313;0;3
315;7;9
316;1;6
317;3;5
318;0;2
319;0;5
320;7;9
321;7;2
323;8;3
325;8;4
326;1;2
331;7;2
333;0;5
334;9;3
335;7;3
338;0;8
339;3;6
340;3;5
341;7;6
343;0;3
346;8;0
347;8;5
349;7;3
351;0;5
352;0;5
353;3;6
355;7;8
356;0;5
359;7;9
360;0;4
361;0;6
362;7;2
363;1;2
364;0;5
366;3;6
