Ziffer-Index;Erkannt als;Richtige Antwort:
3;2;0
4;2;4
6;2;4
7;6;9
8;2;5
9;2;9
11;2;6
12;2;9
13;2;0
15;2;5
16;2;9
18;2;3
19;2;4
20;7;9
22;2;6
23;2;5
24;2;4
25;2;0
27;2;4
28;2;0
30;7;3
32;2;3
33;2;4
34;2;7
41;6;7
42;2;4
44;0;3
45;2;5
46;2;1
48;0;4
49;2;4
50;2;6
51;2;3
52;2;5
53;3;5
54;2;6
55;2;0
56;2;4
58;2;9
59;7;5
61;2;8
62;7;9
63;0;3
64;2;7
65;7;4
66;2;6
67;2;4
68;2;3
69;2;0
71;3;0
73;2;9
75;0;7
76;2;3
78;7;9
79;2;7
80;2;7
81;2;6
84;2;8
85;2;4
87;0;3
88;2;6
90;0;3
91;2;6
92;0;9
93;2;3
94;6;1
95;2;4
97;2;7
98;2;6
99;2;9
100;2;6
101;2;0
102;2;5
103;2;4
104;2;9
105;2;9
108;7;9
109;0;4
110;0;8
111;1;7
112;7;3
113;2;9
114;2;7
115;7;4
116;7;4
117;2;4
118;2;9
120;2;5
121;6;4
123;2;6
125;2;9
126;2;0
127;2;5
128;2;8
129;2;5
130;2;6
132;2;5
133;2;7
134;2;8
137;2;1
138;2;6
139;2;4
140;7;6
142;6;3
146;2;8
148;6;0
149;6;2
150;2;9
151;0;9
152;2;5
153;2;5
155;2;5
156;2;6
157;2;0
158;2;3
159;7;4
160;2;4
161;2;6
162;2;5
163;2;4
165;6;5
166;2;4
167;2;5
169;2;4
170;2;4
171;2;7
172;0;2
173;2;3
175;1;7
177;6;8
179;2;8
181;6;8
182;7;5
183;2;0
184;2;8
185;2;9
187;2;5
192;2;0
193;7;9
195;6;3
197;2;6
198;7;4
200;2;3
201;2;6
205;6;3
206;7;9
207;0;5
209;2;9
210;0;4
211;2;5
212;0;9
213;7;3
214;2;9
215;2;0
216;2;3
217;2;6
218;4;5
219;2;5
225;0;2
226;7;8
227;2;4
228;2;1
229;1;7
230;2;3
231;2;3
232;2;8
233;7;8
235;2;9
236;6;2
238;2;4
240;6;5
241;2;9
242;2;8
243;2;7
244;0;2
245;2;3
246;2;0
247;2;4
248;2;4
250;2;4
252;2;9
253;2;5
257;7;8
259;2;6
260;2;8
261;2;5
263;1;7
264;7;9
266;6;8
268;2;8
269;2;0
270;2;3
273;2;9
274;7;9
275;2;4
277;7;8
280;0;2
281;2;9
282;0;7
283;7;5
284;7;9
287;2;4
289;6;5
290;2;8
292;7;9
294;2;0
295;2;4
296;2;0
297;2;0
298;0;2
299;2;8
300;2;4
301;2;7
304;2;4
305;2;0
308;2;4
309;2;3
310;6;3
311;2;0
313;2;3
315;2;9
316;2;6
317;2;5
318;0;2
319;2;5
320;1;9
321;7;2
322;2;9
323;0;3
324;3;0
325;6;4
328;2;7
333;2;5
334;2;3
335;2;3
336;2;9
338;2;8
340;2;5
341;2;6
343;0;3
344;6;8
346;6;0
347;2;5
349;7;3
351;2;5
352;2;5
353;2;6
354;2;1
355;0;8
356;2;5
359;2;9
360;2;4
361;2;6
362;7;2
364;2;5
365;2;0
367;2;5
369;2;3
372;2;0
373;2;8
374;7;8
375;2;5
376;2;4
379;2;4
380;2;0
382;2;3
384;2;6
388;2;1
389;7;9
391;2;8
392;2;6
394;7;9
395;2;5
397;6;5
398;2;4
399;2;4
401;2;8
402;2;3
403;2;8
405;2;4
406;2;5
407;2;0
408;2;3
409;7;1
412;2;5
414;7;9
417;1;9
420;0;4
422;2;9
425;2;4
426;0;9
428;0;4
429;7;8
431;2;8
432;0;4
433;2;5
434;2;9
435;7;8
436;0;8
437;2;3
440;2;0
441;6;0
442;0;3
443;7;0
445;2;6
446;2;6
447;2;4
448;0;9
449;2;3
450;2;3
451;2;3
453;2;3
454;2;9
456;0;2
458;7;8
460;0;5
461;2;6
462;2;6
463;2;6
464;2;3
465;2;8
466;0;8
468;2;7
469;2;5
470;2;8
471;7;9
472;2;6
474;2;8
475;2;4
478;6;5
479;2;9
481;2;9
483;2;5
484;2;4
486;2;8
487;2;9
488;2;9
490;2;0
491;6;5
493;2;3
495;2;8
496;2;9
497;7;4
498;6;0
499;7;6
500;2;3
501;2;9
502;2;5
505;2;3
506;7;1
507;6;3
509;2;5
510;2;7
511;1;4
514;2;6
515;7;3
517;2;6
518;2;5
519;0;4
520;0;8
521;7;9
522;2;7
523;2;1
524;2;3
525;2;0
526;2;3
527;0;8
528;2;3
530;2;9
531;2;3
532;2;4
533;2;4
535;2;4
536;6;2
538;2;8
540;2;5
541;2;4
542;7;8
543;7;8
544;2;4
545;2;0
548;2;3
550;6;7
551;0;7
552;2;0
553;2;8
554;6;7
555;0;4
556;2;4
558;0;9
559;2;6
560;7;9
561;2;0
562;2;9
563;2;8
564;2;0
565;1;4
566;7;6
570;2;5
571;2;4
572;7;8
573;2;3
574;2;3
575;2;9
576;0;3
577;7;3
578;2;3
580;2;8
581;2;0
582;2;8
587;2;6
588;0;5
589;7;4
590;2;3
591;2;8
593;7;9
595;6;3
596;2;8
597;2;0
598;7;9
599;0;9
600;2;6
601;0;8
602;2;6
603;7;8
604;2;5
606;2;8
608;2;0
610;2;4
611;2;0
613;0;2
614;7;3
615;2;1
616;7;9
617;2;7
618;2;5
619;2;1
620;2;0
621;7;8
622;2;4
623;2;6
625;2;6
627;2;9
628;0;3
630;2;9
631;2;8
634;2;9
636;6;7
637;2;3
638;7;5
639;2;9
641;2;8
642;2;0
644;2;0
645;6;5
648;2;3
650;2;6
653;6;2
654;2;5
655;2;8
656;2;0
657;0;3
658;2;7
659;6;2
660;2;4
661;7;0
662;2;9
664;2;8
665;2;6
666;1;7
668;2;4
