Ziffer-Index;Erkannt als;Richtige Antwort:
8;6;5
15;3;5
22;4;6
33;6;4
45;3;5
46;3;1
63;2;3
65;9;4
73;8;9
77;7;2
78;8;9
92;8;9
97;1;7
104;4;9
111;1;7
124;4;7
149;8;2
151;2;9
152;9;5
167;4;5
172;3;2
175;1;7
182;8;5
184;3;8
193;3;9
209;4;9
211;9;5
212;4;9
217;5;6
218;7;5
233;7;8
235;7;9
241;8;9
243;4;7
245;6;3
250;9;4
257;1;8
259;0;6
261;1;5
264;3;9
290;4;8
299;3;8
300;1;4
304;9;4
307;9;7
313;5;3
317;4;5
318;3;2
320;1;9
321;8;2
336;4;9
340;6;5
346;8;0
349;7;3
352;0;5
362;7;2
363;1;2
376;9;4
381;7;3
402;5;3
403;9;8
406;0;5
411;1;7
412;3;5
433;4;5
443;3;0
444;8;2
445;0;6
449;5;3
460;9;5
461;4;6
464;7;3
468;2;7
478;8;5
479;3;9
483;7;5
495;6;8
498;9;0
501;2;9
502;2;5
507;5;3
508;8;6
509;3;5
511;8;4
514;2;6
515;8;3
516;4;2
519;9;4
523;8;1
531;6;3
536;1;2
543;4;8
551;1;7
552;6;0
553;6;8
565;9;4
569;5;3
571;9;4
572;9;8
577;8;3
578;8;3
582;2;8
591;3;8
593;7;9
599;4;9
604;9;5
605;9;7
606;3;8
613;8;2
619;8;1
624;8;2
628;4;3
629;6;2
630;4;9
634;7;9
638;7;5
646;6;2
658;4;7
659;7;2
661;3;0
667;1;7
671;0;9
678;4;9
684;3;7
691;4;8
692;7;5
707;9;4
714;3;8
717;6;0
720;8;5
728;8;2
730;0;7
738;8;2
740;9;4
741;8;2
774;9;4
781;3;8
791;4;5
797;8;5
827;9;4
828;8;2
839;3;8
844;7;8
857;3;5
866;4;5
877;2;8
893;7;9
898;1;7
913;4;9
919;1;2
924;7;2
930;1;7
938;5;3
939;0;2
944;8;3
947;9;8
950;2;7
956;6;1
959;5;4
960;1;7
965;0;6
970;8;5
975;3;2
982;8;3
992;4;9
998;9;8
999;4;9
1000;7;9
1012;9;7
1015;9;4
1017;2;6
1022;9;5
1028;5;3
1032;8;5
1039;1;7
1050;6;2
1062;7;3
1073;7;5
1081;4;9
1082;3;5
1086;4;9
1087;8;5
1089;6;5
1091;8;7
1096;0;7
1101;2;8
1103;4;9
1107;3;9
1112;6;4
1114;8;3
1117;8;7
1119;2;7
1121;6;0
1125;9;8
1127;8;3
1128;7;3
1135;1;5
1143;8;7
1144;3;5
1152;7;9
1153;5;6
1159;8;4
1169;9;5
1173;9;7
1176;3;0
1181;1;6
1192;4;9
1197;6;0
1198;4;8
1200;3;8
1202;5;8
1204;8;3
1206;2;7
1208;9;3
1209;3;6
1217;7;9
1219;3;8
1224;6;2
1226;2;7
1228;3;9
1232;6;9
1233;6;5
1234;5;8
1242;9;4
1243;6;5
1247;0;9
1248;6;8
1250;1;6
1251;6;2
1252;3;5
1256;7;2
1260;1;7
1269;4;2
1270;9;4
1273;6;0
1283;2;7
1288;9;0
1289;9;5
1299;7;5
1308;2;9
1315;5;3
1319;6;8
1320;1;8
1326;2;7
1327;4;9
1337;6;2
1339;3;5
1345;1;2
1347;9;7
1357;2;4
1364;2;8
1375;8;2
1378;3;5
1384;9;3
1393;3;5
1394;3;8
1398;3;8
1402;7;2
1404;8;0
1406;8;5
1409;1;2
1410;6;2
1413;9;4
1414;7;9
1415;5;8
1421;0;5
1429;4;9
1433;1;8
1435;4;9
1436;8;6
1441;2;8
1444;0;6
1453;9;4
1462;0;2
1463;7;3
1465;1;4
1466;0;5
1467;9;5
1469;2;3
1481;4;9
1492;5;9
1494;9;7
1499;3;8
1500;1;7
1502;5;8
1514;8;2
1522;9;7
1525;0;5
1527;6;1
1530;7;8
1545;4;9
1549;6;4
1553;5;9
1559;3;9
1562;3;8
1568;5;8
1569;4;6
1571;9;4
1581;9;7
1583;3;8
1596;4;9
1601;4;3
1609;6;2
1618;7;5
1634;7;4
1640;4;9
1641;0;5
1645;7;9
1655;4;9
1660;2;7
1664;3;8
1678;7;2
1681;7;3
1684;8;5
1686;3;8
1695;7;9
1696;1;2
1702;3;8
1709;3;9
1716;1;7
1717;0;8
1718;4;7
1721;9;7
1722;4;2
1727;8;3
1735;9;4
1737;2;5
1741;1;7
1747;3;5
1750;4;7
1751;2;4
1754;2;7
1755;3;5
1759;6;8
1761;9;5
1765;5;3
1772;6;7
1774;5;8
1782;5;8
1785;3;1
1790;7;2
1793;7;9
1800;4;6
1813;5;8
1839;8;2
1842;8;2
1843;2;0
1850;7;8
1856;2;3
1857;4;6
1865;8;4
1868;4;1
1878;3;8
1893;3;8
1899;1;8
1901;4;9
1903;4;7
1910;3;5
1911;6;5
1917;8;5
1920;9;4
1926;5;3
1930;4;2
1931;3;5
1933;8;7
1948;4;5
1952;5;9
1954;4;5
1955;6;8
1956;9;4
1968;1;8
1970;3;5
1973;3;8
1982;5;6
1984;0;2
1993;8;1
2009;8;9
2011;1;3
2016;2;7
2024;9;7
2028;8;7
2035;3;5
2037;6;5
2040;6;5
2043;8;4
2044;7;2
2052;6;8
2053;9;4
2057;2;6
2063;1;7
2068;4;9
2070;9;7
2073;0;5
2080;8;3
2090;9;4
2093;1;8
2094;9;4
2098;0;2
2099;4;8
2100;3;5
2107;0;8
2109;7;3
2110;8;2
2113;3;5
2114;3;5
2115;0;7
2118;7;6
2129;2;9
2130;9;4
2134;4;5
2135;1;6
2138;8;2
2144;4;6
2151;5;3
2159;7;5
2168;2;8
2177;3;8
2180;3;5
2181;4;9
2182;2;1
2183;6;4
2185;8;0
2186;3;2
2189;1;9
2192;3;5
2197;1;4
2208;3;8
2214;3;5
2215;5;6
