Ziffer-Index;Erkannt als;Richtige Antwort:
8;6;5
33;0;4
59;7;5
66;2;6
73;7;9
87;5;3
114;9;7
119;8;2
124;4;7
126;3;0
144;9;7
149;9;2
151;8;9
159;9;4
167;3;5
193;3;9
195;8;3
211;7;5
217;5;6
233;7;8
241;8;9
245;6;3
247;6;4
257;1;8
259;0;6
261;3;5
268;5;8
300;6;4
307;9;7
313;5;3
317;8;5
320;7;9
321;7;2
324;2;0
325;9;4
340;1;5
341;4;6
349;7;3
352;0;5
362;7;2
381;7;3
412;3;5
421;0;2
433;8;5
443;5;0
444;8;2
445;0;6
447;9;4
448;8;9
449;5;3
457;5;6
464;8;3
479;8;9
483;7;5
495;6;8
497;8;4
502;3;5
507;5;3
508;0;6
511;8;4
515;8;3
516;6;2
523;8;1
527;5;8
531;6;3
543;3;8
547;8;2
551;1;7
565;9;4
569;5;3
570;8;5
578;8;3
582;2;8
583;8;2
591;3;8
606;5;8
610;6;4
613;8;2
619;8;1
624;1;2
627;4;9
628;9;3
629;6;2
638;7;5
654;8;5
658;4;7
659;8;2
661;5;0
667;1;7
684;3;7
689;4;7
691;3;8
692;7;5
707;9;4
717;6;0
720;8;5
728;8;2
734;5;3
738;8;2
740;9;4
741;8;2
760;9;4
791;9;5
795;1;3
797;8;5
800;5;8
810;2;7
829;8;4
839;5;8
857;3;5
865;5;3
870;0;6
881;9;4
890;5;3
898;8;7
900;3;1
906;7;9
919;1;2
924;8;2
930;1;7
935;8;5
938;5;3
939;0;2
944;8;3
950;2;7
951;4;5
959;9;4
965;0;6
992;7;9
1012;9;7
1014;0;6
1024;8;4
1032;8;5
1039;9;7
1050;6;2
1062;9;3
1073;8;5
1082;3;5
1096;5;7
1101;2;8
1107;3;9
1112;6;4
1114;8;3
1124;7;8
1153;0;6
1157;9;4
1181;1;6
1191;6;0
1192;8;9
1194;9;7
1198;4;8
1200;5;8
1202;5;8
1204;9;3
1206;1;7
1208;8;3
1224;6;2
1226;2;7
1228;8;9
1232;4;9
1234;5;8
