Ziffer-Index;Erkannt als;Richtige Antwort:
8;8;5
18;5;3
43;6;2
44;8;3
45;8;5
59;4;5
61;6;8
62;5;9
92;8;9
95;8;4
97;1;7
133;2;7
139;9;4
149;6;2
151;5;9
158;2;3
172;8;2
185;4;9
195;5;3
200;8;3
207;8;5
217;8;6
218;9;5
241;5;9
245;5;3
247;6;4
261;8;5
268;6;8
269;5;0
313;5;3
320;7;9
321;7;2
324;8;0
326;6;2
340;2;5
346;8;0
372;8;0
381;7;3
404;7;2
406;8;5
420;8;4
434;3;9
435;9;8
443;8;0
444;8;2
445;4;6
447;9;4
448;8;9
449;5;3
453;2;3
460;9;5
464;7;3
479;5;9
483;8;5
490;4;0
495;6;8
507;2;3
524;8;3
527;6;8
528;2;3
543;5;8
552;8;0
553;6;8
567;5;0
569;9;3
570;3;5
582;2;8
583;7;2
597;4;0
613;8;2
619;8;1
628;7;3
629;3;2
638;9;5
646;1;2
661;6;0
684;9;7
692;7;5
694;8;5
707;9;4
717;6;0
720;8;5
726;9;7
738;8;2
740;9;4
760;9;4
779;9;5
787;3;8
791;9;5
795;2;3
797;8;5
801;5;3
821;5;0
841;9;7
849;2;3
857;3;5
877;6;8
881;9;4
883;5;3
894;8;3
900;2;1
916;6;4
924;7;2
926;8;2
930;1;7
938;5;3
939;8;2
944;7;3
950;1;7
951;4;5
956;2;1
957;5;3
959;9;4
965;0;6
982;8;3
998;5;8
1005;7;9
1010;9;4
1014;5;6
1024;9;4
1039;3;7
1045;7;9
1050;3;2
1069;5;3
1082;2;5
1087;8;5
1107;5;9
1112;6;4
1114;8;3
1125;9;8
1127;7;3
1131;6;5
1135;8;5
1153;8;6
1156;9;7
1157;9;4
1166;2;3
1169;9;5
1181;1;6
1182;8;6
1191;4;0
1197;4;0
1206;1;7
1208;8;3
1212;8;6
1224;6;2
1228;5;9
1232;8;9
1233;2;5
1243;4;5
1247;5;9
1263;9;4
1269;5;2
1270;9;4
1272;4;5
1273;6;0
1281;8;5
1283;2;7
1298;9;3
1299;7;5
1319;5;8
1325;6;8
1326;1;7
1328;8;7
1330;9;4
1337;6;2
1340;8;5
1354;2;3
1364;5;8
1376;8;5
1378;8;5
1391;9;4
1404;8;0
1405;8;5
1406;8;5
1411;8;0
1414;5;9
1425;6;8
1429;4;9
1436;1;6
1447;8;5
1458;2;6
1462;3;2
1468;4;0
1478;1;6
1494;5;7
1500;1;7
1509;9;4
1520;2;7
1527;2;1
1530;7;8
1549;6;4
1550;8;5
1553;5;9
1558;8;0
1569;4;6
1607;9;3
1611;8;3
1619;6;0
1621;6;0
1627;5;9
1634;9;4
1637;8;5
1641;9;5
1642;6;2
1681;7;3
1684;8;5
1688;1;6
1690;2;3
1716;1;7
1727;7;3
1732;5;9
1737;2;5
1747;0;5
1754;1;7
1761;9;5
1772;1;7
1775;8;0
1789;2;3
1808;4;0
1828;2;3
1843;5;0
1847;8;5
1865;9;4
1898;6;0
1901;4;9
1904;7;9
1912;1;8
1941;2;7
1948;9;5
1952;3;9
1968;1;8
1981;8;6
1982;8;6
1999;9;5
2001;8;5
2009;5;9
2016;2;7
2024;9;7
2029;8;5
2035;3;5
2037;8;5
2038;7;8
2040;6;5
2043;9;4
2044;7;2
2048;9;7
2052;6;8
2053;9;4
2060;6;0
2067;4;0
2070;4;7
2073;8;5
2090;1;4
2098;8;2
2105;5;3
2107;6;8
2109;9;3
2113;3;5
2118;0;6
2129;8;9
2130;9;4
2135;1;6
2138;8;2
2145;0;4
2148;9;4
2159;8;5
2168;5;8
2182;2;1
2185;4;0
2186;3;2
2189;1;9
2197;8;4
2224;8;5
2237;8;5
2266;2;1
2280;5;3
2291;3;5
2293;0;9
2294;5;0
2299;7;2
2300;9;3
2305;8;3
2329;2;0
2333;5;0
2358;2;1
2362;1;8
2369;4;5
2371;9;4
2380;4;9
2387;7;9
2405;2;3
2406;8;9
2408;5;3
2422;4;6
2433;8;2
2434;2;1
2445;9;5
2449;5;0
2450;2;3
2454;8;6
2457;9;4
2460;9;5
2462;0;2
2464;9;4
2487;8;5
2488;6;2
2513;1;7
2515;8;5
2533;2;3
2556;8;5
2560;8;3
2571;5;0
2573;1;5
2582;7;9
2597;3;5
2598;1;8
2604;3;5
2607;0;7
2610;8;2
2611;8;5
2630;9;4
2631;6;0
2648;3;9
2653;8;5
2654;1;6
2658;8;4
2660;5;0
2686;8;5
2695;1;7
2705;8;1
2713;8;0
2727;8;5
2743;8;5
2748;5;0
2770;2;3
2778;6;4
2797;9;5
2811;4;0
2812;5;9
2829;9;5
2836;7;4
2855;8;5
2863;4;9
2894;8;0
2907;9;4
2911;1;8
2914;7;3
2915;3;7
2919;9;5
2926;4;9
2927;2;3
2932;4;0
2939;7;9
2944;8;0
2945;7;3
2953;8;3
2954;6;0
2957;4;5
2961;3;7
2995;4;6
3005;1;9
3020;5;0
3030;8;6
3043;5;0
3060;7;9
3073;2;1
3078;8;3
3102;3;5
3110;2;3
3112;6;8
3114;6;4
3115;8;5
3117;9;5
3122;9;7
3129;2;3
3132;2;1
3136;1;7
3145;9;5
3146;9;3
3171;8;5
3183;8;5
3185;5;0
3189;2;7
3219;4;0
3240;5;9
3260;8;2
3266;5;0
3269;8;6
3280;7;2
3300;2;3
3305;6;0
3316;9;7
3317;6;0
3321;8;5
3322;5;0
3328;2;7
3330;3;2
3336;7;5
3344;8;6
3347;4;0
3369;7;9
3373;9;7
3405;9;4
3409;2;3
3429;9;4
3437;9;4
3448;2;3
3450;8;0
3468;9;5
3469;8;3
3475;7;3
3490;9;4
3498;9;7
3503;7;9
3504;7;9
3520;2;6
3533;9;4
3534;8;4
3537;8;5
3549;2;3
3550;8;6
3565;8;5
3567;5;8
3574;5;0
3597;3;9
3598;8;1
3604;6;7
3623;4;5
3635;6;8
3640;8;0
3646;6;0
3654;8;5
3663;9;5
3702;9;5
3716;5;9
3718;9;4
3726;9;4
3727;6;8
3732;1;8
3742;8;3
3751;1;7
3755;4;9
3757;2;8
3763;9;5
3764;5;0
3767;2;7
3769;7;3
3771;5;8
3776;8;5
3778;4;5
3780;6;4
3795;9;3
3796;7;2
3804;5;0
3806;8;5
3811;3;2
3817;6;2
3818;4;0
3821;4;9
3826;4;5
3833;2;8
3836;4;7
3838;8;7
3850;4;9
3853;0;6
3855;0;5
3893;6;5
3906;3;1
3926;3;9
3928;8;5
3941;6;4
3942;6;0
3943;5;3
3952;3;5
3955;9;5
3962;8;3
3975;2;3
3984;1;9
4007;9;7
4013;2;1
4015;5;9
4017;9;4
4044;5;3
4052;8;5
4056;9;5
4065;6;0
4072;2;5
4078;3;9
4108;9;5
4111;4;9
4116;6;8
4131;1;5
4152;1;5
4165;6;8
4177;9;5
4185;4;1
4211;8;6
4212;2;1
4224;7;9
4233;8;5
4248;1;2
4255;3;5
4265;8;4
4266;9;4
4269;6;4
4287;4;9
4289;8;2
4293;4;9
4300;8;5
4306;7;3
4312;8;5
4313;7;4
4315;9;5
4317;9;3
4321;5;9
4329;6;0
4341;3;2
4356;8;5
4359;3;5
4368;8;5
4369;4;9
4370;6;0
4374;6;5
4382;9;4
4403;9;0
4419;6;8
4433;9;7
4437;2;3
4451;8;2
4454;5;9
4472;8;5
4477;6;0
4489;5;9
4497;2;8
4498;8;7
4500;7;9
4520;9;5
4548;6;5
4552;5;3
4566;2;7
4567;9;4
4571;8;6
4575;0;4
4592;4;9
4604;6;0
4615;6;2
4619;8;6
4630;7;3
4639;9;8
4640;7;8
4645;8;5
4660;3;7
4690;3;7
4702;5;6
4712;9;5
4723;3;2
4731;7;8
4739;4;0
4740;5;3
4751;6;4
4755;8;3
4761;7;9
4765;8;6
4785;7;3
4807;5;8
4809;8;5
4810;8;5
4823;4;9
4827;9;4
4828;8;5
4841;8;3
4854;5;3
4860;9;4
4874;0;9
4876;6;2
4880;8;0
4888;6;5
4939;7;2
4950;3;2
4956;4;8
4978;7;8
5020;3;5
5065;2;8
5067;2;3
5068;8;4
5084;9;4
5098;8;5
5102;8;5
5159;9;4
5165;8;0
5209;6;8
5255;6;0
5260;8;4
5265;4;6
5278;9;8
5298;1;8
5306;1;8
5343;9;8
5360;7;8
5380;7;8
5429;7;9
5440;9;4
5528;8;5
5597;9;4
5598;8;5
5638;2;3
5653;4;0
5677;1;4
5695;8;0
5698;9;4
5717;8;2
5720;9;4
5735;2;5
5752;3;5
5765;7;8
5814;5;3
5821;3;5
5835;9;7
5841;5;3
5842;9;4
5845;9;7
5858;9;7
5866;9;7
5887;2;7
5888;0;4
5914;9;7
5937;3;5
5949;9;7
5955;8;3
5973;5;3
5975;9;4
5985;8;5
5987;8;0
6003;8;0
6011;5;3
6027;8;2
6034;5;3
6037;9;4
6045;5;3
6046;8;3
6057;6;2
6059;5;3
6071;8;9
6075;5;3
6077;8;5
6080;6;8
6081;8;9
6085;2;3
6087;6;5
6091;8;9
6093;8;2
6112;8;9
6120;6;5
6121;3;7
6124;8;9
6126;8;9
6137;6;8
6139;2;3
6153;6;8
6154;6;8
6157;8;9
6161;6;8
6166;8;9
6168;8;9
6172;8;9
6173;8;9
6174;2;3
6178;6;8
6243;9;7
6290;2;3
6291;8;5
6333;8;5
6359;2;8
6370;2;3
6392;6;5
6421;2;3
6460;8;4
6480;6;2
6505;0;9
6511;5;3
6530;9;5
6532;7;0
6542;7;3
6555;9;8
6557;8;0
6558;2;6
6559;9;4
6564;7;3
6568;8;9
6570;7;3
6571;7;9
6575;9;3
6576;1;7
6577;1;7
6597;7;0
6598;3;5
6627;8;9
6643;4;0
6651;6;0
6718;8;9
6725;5;8
6740;4;9
6745;5;3
6746;6;5
6749;8;6
6765;6;8
6780;8;4
6783;6;1
6784;8;9
6788;6;5
6817;4;9
6843;6;0
6885;6;2
6894;8;0
6899;9;5
6906;6;2
6909;9;5
6914;7;9
6967;7;9
6996;7;9
7031;8;0
7047;9;4
7049;6;0
7077;8;5
7090;8;5
7094;9;8
7108;9;5
7121;9;8
7127;7;8
7153;9;4
7160;8;5
7162;8;0
7170;7;3
7190;9;0
7208;7;8
7216;5;0
7233;2;3
7242;7;9
7243;7;9
7265;3;8
7268;9;7
7294;3;5
7306;8;5
7338;8;4
7391;8;4
7394;8;4
7414;8;5
7423;9;4
7432;1;7
7437;8;5
7457;7;2
7498;3;5
7500;1;8
7505;6;0
7565;4;7
7579;8;9
7597;5;8
7619;8;2
7637;8;2
7671;8;0
7672;8;5
7679;8;5
7711;2;7
7732;8;5
7764;9;4
7779;2;5
7797;2;5
7800;2;3
7841;2;3
7842;4;5
7849;2;3
7850;6;5
7856;8;1
7858;2;3
7905;6;3
7910;6;4
7918;6;5
7921;6;8
7928;8;1
7946;2;3
7948;8;5
7982;9;4
8010;2;3
8038;8;5
8046;7;8
8049;8;5
8050;2;3
8061;9;4
8062;8;5
8081;6;4
8158;9;5
8182;4;9
8183;6;8
8242;4;8
8246;5;3
8254;5;3
8255;8;4
8265;9;7
8272;5;3
8273;4;0
8276;8;4
8277;5;3
8278;4;0
8290;5;3
8308;5;3
8316;2;7
8325;6;0
8327;3;5
8332;7;9
8339;6;8
8362;5;3
8392;6;4
8406;9;4
8408;5;8
8442;6;4
8456;6;8
8465;3;7
8511;9;4
8520;9;4
8527;9;4
8561;5;3
8639;3;2
8696;8;5
8702;8;5
8803;8;5
8806;9;8
8853;8;5
8863;8;5
8882;4;9
8912;1;8
9009;2;7
9010;8;2
9015;2;7
9016;4;0
9019;2;7
9024;2;7
9046;8;2
9071;8;1
9084;9;4
9085;8;5
9110;2;8
9119;8;5
9128;8;4
9158;4;0
9163;8;3
9172;4;7
9208;9;4
9211;9;4
9217;2;3
9253;8;4
9290;9;5
9308;2;3
9332;2;3
9346;8;2
9382;8;5
9400;8;5
9478;8;5
9479;2;3
9481;8;5
9491;7;3
9492;9;4
9503;8;5
9527;6;0
9533;8;5
9542;8;0
9584;8;5
9587;4;9
9610;7;9
9634;8;0
9636;2;3
9655;5;3
9662;2;3
9666;8;0
9669;9;4
9676;7;9
9677;4;0
9700;6;2
9729;6;5
9744;1;8
9745;8;4
9754;9;5
9768;8;2
9769;7;9
9770;0;5
9777;9;5
9779;8;2
9792;9;4
9811;7;2
9814;8;5
9826;4;0
9828;8;3
9830;8;5
9831;1;5
9832;8;2
9839;7;2
9841;8;5
9850;6;0
9853;8;5
9870;8;5
9874;8;2
9877;8;5
9879;6;0
9883;6;5
9887;1;8
9888;8;6
9893;8;2
9904;5;2
9905;7;3
9907;4;5
9922;9;4
9941;8;5
9944;5;3
9947;6;4
9948;8;0
9954;8;2
9970;3;5
9975;2;3
9976;4;6
9980;8;2
9982;2;5
