Ziffer-Index;Erkannt als;Richtige Antwort:
8;6;5
33;0;4
77;7;2
124;4;7
149;9;2
195;8;3
217;5;6
233;7;8
241;8;9
247;2;4
259;0;6
300;1;4
320;7;9
321;7;2
340;3;5
352;0;5
362;7;2
391;2;8
435;7;8
445;0;6
447;9;4
448;8;9
478;8;5
479;8;9
488;7;9
495;2;8
507;5;3
511;8;4
531;6;3
543;3;8
551;1;7
565;9;4
569;5;3
578;2;3
582;2;8
591;3;8
619;8;1
629;6;2
659;8;2
684;3;7
691;4;8
707;9;4
717;6;0
720;8;5
740;9;4
760;9;4
791;9;5
839;3;8
844;7;8
882;7;9
924;7;2
938;5;3
939;0;2
947;9;8
950;2;7
956;6;1
965;0;6
982;2;3
1003;3;5
1014;5;6
1032;8;5
1039;9;7
1044;8;6
1050;6;2
1068;4;8
1073;8;5
1082;3;5
1107;3;9
1112;6;4
1114;8;3
1119;2;7
1153;5;6
1181;1;6
1182;8;6
1191;7;0
1192;4;9
1194;9;7
1198;4;8
1204;2;3
1206;2;7
1208;8;3
1226;2;7
1228;3;9
1232;4;9
1242;9;4
1247;0;9
1256;0;2
1260;1;7
1283;2;7
1289;8;5
1299;7;5
1319;3;8
1326;2;7
1337;6;2
1378;6;5
1393;3;5
1413;9;4
1414;7;9
1433;1;8
1440;9;4
1444;7;6
1466;3;5
1494;0;7
1500;1;7
1522;9;7
1525;0;5
1527;6;1
1530;7;8
1549;6;4
1553;3;9
1559;7;9
1581;2;7
1587;5;6
1609;6;2
1634;7;4
1640;7;9
1678;0;2
1681;7;3
1696;1;2
1709;5;9
1717;0;8
1718;3;7
1722;4;2
1732;5;9
1737;3;5
1751;2;4
1754;2;7
1772;4;7
1773;8;1
1790;9;2
1800;4;6
1813;0;8
1828;7;3
1850;7;8
1857;4;6
1868;8;1
1878;3;8
1880;0;6
1901;4;9
1917;8;5
1938;6;4
1940;0;5
1952;5;9
1970;3;5
1984;0;2
2016;2;7
2035;3;5
2040;4;5
2043;8;4
2044;7;2
2053;9;4
