Ziffer-Index;Erkannt als;Richtige Antwort:
8;6;5
20;7;9
33;0;4
38;3;2
63;2;3
66;2;6
92;4;9
97;1;7
119;8;2
124;4;7
149;9;2
151;8;9
195;8;3
211;7;5
217;5;6
233;7;8
241;5;9
245;5;3
247;6;4
259;0;6
290;4;8
300;1;4
313;5;3
317;4;5
321;7;2
336;4;9
340;3;5
341;4;6
352;0;5
359;4;9
362;3;2
381;7;3
403;9;8
412;3;5
433;4;5
435;7;8
444;8;2
445;0;6
448;5;9
449;5;3
457;5;6
464;7;3
478;8;5
479;3;9
483;7;5
495;0;8
507;5;3
508;0;6
511;1;4
515;8;3
530;4;9
531;6;3
551;1;7
565;9;4
569;5;3
571;9;4
578;8;3
582;2;8
591;3;8
610;6;4
613;8;2
619;8;1
624;8;2
627;4;9
628;9;3
629;6;2
638;7;5
658;4;7
659;9;2
667;3;7
684;1;7
689;9;7
691;4;8
707;9;4
717;6;0
720;8;5
728;8;2
738;3;2
740;9;4
741;8;2
760;9;4
791;9;5
810;2;7
839;5;8
881;9;4
882;7;9
898;8;7
900;3;1
924;7;2
930;1;7
938;5;3
939;0;2
944;5;3
947;9;8
950;2;7
956;3;1
959;8;4
965;0;6
982;2;3
992;7;9
998;9;8
999;7;9
1000;7;9
1012;9;7
1014;0;6
1028;5;3
1032;8;5
1039;9;7
1050;6;2
1062;7;3
1068;4;8
1073;8;5
1089;0;5
1096;0;7
1101;2;8
1107;3;9
1112;6;4
1114;8;3
1119;2;7
1128;7;3
1153;0;6
1181;1;6
1191;4;0
1192;4;9
1194;9;7
1198;4;8
1200;5;8
1202;5;8
1204;7;3
1206;2;7
1208;5;3
1226;2;7
1228;3;9
1232;6;9
1234;5;8
1242;9;4
1247;0;9
1251;6;2
1256;3;2
1260;1;7
1263;1;4
1282;4;9
1283;2;7
1289;9;5
1291;5;3
1299;7;5
1315;5;3
1319;3;8
1325;6;8
1326;2;7
1328;9;7
1337;6;2
1345;8;2
1347;9;7
1357;9;4
1375;8;2
1378;8;5
1393;3;5
1410;6;2
1429;4;9
1433;1;8
1440;9;4
1463;7;3
1465;6;4
1466;0;5
1476;3;5
1494;0;7
1500;1;7
1522;9;7
1525;0;5
1530;7;8
1549;6;4
1553;8;9
1559;3;9
1581;9;7
1587;5;6
1607;5;3
1609;4;2
1617;5;3
1626;5;6
1634;9;4
1640;4;9
1641;0;5
1671;9;7
1678;0;2
1681;7;3
1695;7;9
1696;1;2
1709;5;9
1717;0;8
