Ziffer-Index;Erkannt als;Richtige Antwort:
8;6;5
18;6;3
33;6;4
63;2;3
73;8;9
77;7;2
80;9;7
87;5;3
92;4;9
97;9;7
111;1;7
124;4;7
144;9;7
149;9;2
167;4;5
175;1;7
193;4;9
195;5;3
217;5;6
233;7;8
241;8;9
243;4;7
245;6;3
247;6;4
259;0;6
264;5;9
290;4;8
300;6;4
307;9;7
313;5;3
317;8;5
318;0;2
320;1;9
321;7;2
324;5;0
325;9;4
340;3;5
341;4;6
349;7;3
352;0;5
362;7;2
376;9;4
381;7;3
403;9;8
433;4;5
443;5;0
444;8;2
445;0;6
448;8;9
449;5;3
457;5;6
464;7;3
468;9;7
478;8;5
479;3;9
502;3;5
507;5;3
508;5;6
511;8;4
515;8;3
524;5;3
528;6;3
531;6;3
536;1;2
543;4;8
550;9;7
551;1;7
552;8;0
553;6;8
565;9;4
569;5;3
578;8;3
582;2;8
591;3;8
595;5;3
605;9;7
606;3;8
610;6;4
613;8;2
619;8;1
624;8;2
627;4;9
628;9;3
629;6;2
638;7;5
658;4;7
659;9;2
661;6;0
667;1;7
684;2;7
691;4;8
707;9;4
714;5;8
717;6;0
720;8;5
728;8;2
734;5;3
738;8;2
740;9;4
741;8;2
760;9;4
781;5;8
791;9;5
795;6;3
800;5;8
832;9;7
839;3;8
844;7;8
881;9;4
890;5;3
898;8;7
924;7;2
930;1;7
938;5;3
939;0;2
944;5;3
947;9;8
950;2;7
956;6;1
959;5;4
960;1;7
965;0;6
982;8;3
992;4;9
994;5;1
1012;9;7
1014;5;6
1028;5;3
1032;8;5
1039;9;7
1044;8;6
1050;6;2
1062;9;3
1068;4;8
1091;2;7
1096;0;7
1101;2;8
1107;3;9
1112;6;4
1114;8;3
1117;2;7
1119;2;7
1121;6;0
1127;8;3
1128;7;3
1153;5;6
1159;8;4
1173;9;7
1181;1;6
1191;6;0
1192;4;9
1194;9;7
1197;6;0
1198;4;8
1200;5;8
1202;5;8
1204;9;3
1206;2;7
1208;5;3
1217;7;9
1224;6;2
1226;2;7
