Ziffer-Index;Erkannt als;Richtige Antwort:
6;7;4
8;4;5
9;7;9
11;2;6
15;2;5
19;9;4
20;7;9
22;4;6
23;6;5
24;9;4
27;9;4
30;7;3
33;0;4
38;6;2
42;9;4
44;1;3
45;6;5
46;3;1
51;7;3
52;9;5
53;6;5
54;4;6
55;6;0
59;1;5
61;0;8
63;2;3
65;9;4
66;4;6
72;0;2
73;7;9
77;7;2
78;7;9
80;9;7
83;9;7
84;4;8
88;2;6
92;1;9
102;7;5
106;0;2
109;9;4
110;6;8
114;9;7
115;9;4
116;9;4
119;6;2
120;6;5
121;6;4
128;7;8
129;9;5
132;6;5
138;2;6
139;7;4
151;2;9
152;1;5
153;3;5
155;4;5
156;4;6
159;6;4
161;0;6
162;3;5
164;4;6
165;6;5
167;4;5
169;9;4
170;9;4
174;3;2
175;1;7
177;9;8
179;6;8
181;6;8
182;1;5
184;1;8
187;3;5
198;9;4
199;3;2
200;2;3
201;2;6
207;3;5
211;1;5
213;1;3
215;6;0
217;1;6
218;7;5
221;3;2
226;7;8
227;9;4
230;2;3
231;1;3
232;6;8
233;7;8
236;3;2
240;6;5
242;7;8
245;6;3
247;2;4
249;1;2
250;9;4
253;8;5
256;1;2
257;1;8
259;0;6
261;1;5
266;6;8
268;0;8
273;7;9
274;4;9
275;9;4
277;7;8
280;1;2
281;4;9
283;1;5
285;3;2
287;0;4
289;6;5
290;9;8
295;9;4
299;3;8
300;6;4
304;7;4
313;6;3
315;4;9
316;1;6
317;1;5
319;2;5
320;1;9
321;7;2
324;3;0
325;6;4
333;3;5
335;1;3
338;0;8
340;1;5
341;4;6
343;2;3
344;6;8
346;6;0
347;9;5
349;7;3
351;6;5
352;0;5
353;2;6
355;1;8
358;9;7
360;0;4
361;4;6
362;7;2
363;1;2
367;3;5
373;9;8
374;9;8
375;8;5
376;9;4
381;7;3
382;6;3
389;7;9
390;0;2
391;6;8
394;7;9
395;6;5
397;6;5
400;0;2
401;3;8
403;4;8
405;2;4
406;2;5
412;7;5
417;7;9
420;7;4
421;0;2
423;3;2
426;7;9
428;9;4
429;9;8
431;3;8
435;7;8
436;7;8
443;6;0
444;8;2
445;0;6
447;0;4
460;7;5
461;4;6
462;2;6
463;2;6
464;7;3
465;7;8
467;7;2
469;3;5
470;9;8
471;7;9
472;2;6
478;6;5
483;1;5
484;7;4
486;7;8
488;7;9
491;9;5
493;2;3
495;0;8
497;9;4
498;9;0
501;4;9
502;1;5
507;6;3
509;3;5
511;1;4
514;0;6
519;7;4
520;1;8
523;8;1
527;0;8
528;6;3
531;1;3
532;9;4
536;3;2
538;1;8
540;6;5
542;9;8
543;7;8
548;9;3
549;0;2
551;1;7
552;9;0
553;6;8
558;7;9
559;4;6
560;7;9
563;3;8
565;7;4
570;7;5
571;9;4
572;9;8
574;2;3
577;7;3
578;8;3
582;1;8
587;2;6
588;0;5
589;9;4
590;2;3
591;6;8
593;7;9
595;6;3
596;6;8
598;7;9
601;1;8
602;2;6
603;3;8
605;1;7
606;6;8
607;4;6
609;3;2
610;6;4
612;3;2
613;8;2
614;1;3
618;6;5
619;3;1
621;9;8
624;1;2
628;9;3
629;6;2
631;7;8
635;1;2
637;6;3
638;7;5
641;6;8
643;3;2
645;6;5
646;6;2
653;3;2
654;0;5
655;3;8
659;7;2
661;1;0
665;4;6
667;1;7
668;6;4
670;8;4
671;0;9
673;7;9
674;6;5
683;1;3
684;3;7
685;1;8
691;7;8
692;7;5
693;9;8
694;1;5
699;9;3
707;9;4
708;9;4
709;3;8
711;0;5
712;9;4
714;3;8
718;3;8
720;3;5
723;9;0
728;3;2
732;2;6
734;6;3
737;0;6
738;3;2
739;6;5
740;9;4
741;1;2
744;0;2
747;7;3
748;9;4
751;0;5
752;9;4
753;6;3
757;9;4
758;7;9
759;7;9
760;9;4
761;1;8
762;2;4
766;6;5
774;9;4
778;6;5
779;1;5
781;3;8
785;3;5
787;4;8
789;9;4
791;9;5
793;9;8
795;1;3
797;1;5
800;6;8
806;6;8
812;6;5
813;7;9
816;3;2
817;0;6
819;2;3
823;0;2
827;7;4
829;6;4
833;7;9
844;7;8
849;2;3
855;9;3
856;0;5
857;1;5
864;0;8
865;6;3
866;6;5
869;7;5
872;9;8
874;1;9
876;2;8
877;2;8
878;6;8
881;9;4
882;7;9
886;2;6
890;6;3
894;2;3
897;6;5
898;1;7
899;3;8
902;7;4
905;3;2
912;8;3
914;1;8
915;6;8
919;6;2
922;3;2
924;7;2
926;6;2
931;9;4
933;2;3
934;9;5
935;7;5
936;6;8
937;4;6
939;0;2
943;1;6
944;7;3
947;9;8
950;2;7
951;7;5
952;4;6
953;9;4
955;6;5
956;6;1
958;6;3
959;9;4
961;9;8
962;7;9
965;0;6
966;7;9
968;9;4
969;7;4
970;6;5
973;2;6
975;3;2
978;3;5
983;1;8
991;7;3
994;3;1
995;0;2
998;7;8
1000;1;9
1001;6;0
1003;3;5
1007;9;8
1010;7;4
1014;4;6
1015;7;4
1018;6;8
1022;9;5
1023;2;4
1024;8;4
1026;9;8
