Ziffer-Index;Erkannt als;Richtige Antwort:
0;9;7
1;3;2
2;3;1
3;3;0
4;3;4
5;3;1
6;3;4
7;3;9
8;3;5
9;3;9
10;3;0
11;3;6
13;3;0
14;3;1
15;3;5
16;3;9
17;9;7
19;3;4
20;3;9
21;3;6
22;3;6
23;3;5
24;3;4
25;3;0
26;3;7
27;3;4
28;3;0
29;3;1
31;3;1
33;3;4
34;3;7
35;3;2
36;9;7
37;3;1
38;3;2
39;9;1
40;3;1
41;3;7
42;3;4
43;3;2
45;3;5
46;3;1
47;3;2
48;3;4
49;3;4
50;3;6
52;3;5
53;3;5
54;3;6
55;3;0
56;3;4
57;3;1
58;3;9
59;3;5
60;3;7
61;3;8
62;3;9
64;9;7
65;3;4
66;3;6
67;3;4
69;3;0
70;3;7
71;3;0
72;3;2
74;9;1
75;9;7
77;3;2
79;9;7
80;3;7
81;3;6
82;3;2
83;3;7
84;3;8
85;3;4
86;9;7
88;3;6
89;3;1
91;3;6
92;3;9
94;3;1
95;3;4
96;3;1
97;9;7
98;3;6
99;3;9
100;3;6
101;3;0
102;3;5
103;3;4
104;3;9
105;3;9
106;3;2
107;3;1
108;3;9
109;3;4
110;3;8
111;9;7
113;3;9
114;3;7
115;3;4
116;3;4
117;3;4
118;3;9
119;3;2
120;3;5
121;3;4
122;3;7
123;3;6
124;9;7
125;3;9
126;3;0
127;3;5
128;3;8
129;3;5
130;3;6
131;3;6
132;3;5
133;3;7
134;3;8
135;3;1
136;3;0
137;3;1
138;3;6
139;3;4
140;3;6
141;3;7
143;3;1
144;3;7
145;3;1
146;3;8
147;3;2
148;3;0
149;3;2
150;3;9
151;3;9
152;3;5
153;3;5
154;3;1
155;3;5
156;3;6
157;3;0
159;3;4
160;3;4
161;3;6
162;3;5
163;3;4
164;3;6
165;3;5
166;3;4
167;3;5
168;3;1
169;3;4
170;3;4
171;9;7
172;3;2
174;3;2
175;9;7
176;3;1
177;3;8
178;3;1
179;3;8
180;3;1
181;3;8
182;3;5
183;3;0
184;3;8
185;3;9
186;3;2
187;3;5
188;9;0
189;3;1
190;9;1
191;3;1
192;3;0
193;3;9
194;3;0
196;3;1
197;3;6
198;3;4
199;3;2
201;3;6
202;3;1
203;3;1
204;3;1
206;3;9
207;3;5
208;3;2
209;3;9
210;3;4
211;3;5
212;3;9
214;3;9
215;3;0
217;3;6
218;3;5
219;3;5
220;3;7
221;3;2
222;9;2
223;9;7
224;3;1
225;3;2
226;3;8
227;3;4
228;3;1
229;9;7
232;3;8
233;3;8
234;9;7
235;3;9
236;3;2
237;3;2
238;3;4
239;3;1
240;3;5
241;3;9
242;9;8
243;3;7
244;3;2
246;3;0
247;3;4
248;3;4
249;3;2
250;3;4
251;3;1
252;3;9
253;3;5
254;9;7
255;3;7
256;3;2
257;3;8
258;3;2
259;3;6
260;3;8
261;3;5
262;3;7
263;9;7
264;3;9
265;3;1
266;3;8
267;3;1
268;3;8
269;3;0
271;3;0
272;3;1
273;3;9
274;3;9
275;3;4
276;9;1
277;3;8
278;3;2
279;3;1
280;3;2
282;3;7
283;3;5
284;3;9
285;3;2
286;3;6
287;3;4
288;9;1
289;3;5
290;3;8
291;3;2
292;3;9
293;3;2
294;3;0
295;3;4
296;3;0
297;3;0
298;3;2
299;3;8
300;3;4
301;3;7
302;3;1
303;3;2
304;9;4
305;3;0
306;3;2
307;9;7
308;3;4
311;3;0
312;3;0
314;3;1
315;3;9
316;3;6
317;3;5
318;3;2
319;3;5
321;9;2
322;3;9
324;3;0
325;3;4
326;3;2
327;3;0
328;9;7
329;3;1
330;3;1
331;3;2
332;3;1
333;3;5
336;3;9
337;3;7
338;3;8
339;3;6
340;3;5
341;3;6
342;9;1
344;3;8
345;3;1
346;3;0
347;3;5
348;3;1
350;3;1
351;3;5
352;3;5
353;3;6
354;3;1
355;9;8
356;3;5
357;3;1
358;3;7
359;3;9
360;3;4
361;3;6
362;3;2
363;3;2
364;3;5
365;3;0
366;3;6
367;3;5
