Ziffer-Index;Erkannt als;Richtige Antwort:
0;2;7
1;1;2
3;1;0
4;3;4
6;1;4
7;8;9
8;1;5
9;2;9
10;1;0
11;1;6
12;1;9
13;3;0
15;1;5
16;7;9
17;2;7
18;7;3
19;3;4
20;2;9
21;7;6
22;1;6
23;1;5
24;7;4
25;1;0
26;3;7
27;3;4
28;2;0
30;1;3
31;3;1
33;1;4
34;1;7
35;1;2
36;1;7
38;1;2
41;2;7
42;1;4
43;1;2
44;2;3
45;1;5
46;4;1
47;1;2
48;9;4
50;7;6
51;7;3
52;1;5
53;3;5
54;4;6
55;3;0
56;3;4
58;7;9
59;1;5
60;3;7
61;1;8
62;3;9
63;1;3
64;1;7
65;3;4
66;1;6
67;7;4
69;1;0
70;3;7
71;1;0
72;7;2
73;1;9
75;1;7
76;1;3
77;7;2
78;1;9
79;1;7
80;3;7
81;4;6
82;1;2
83;3;7
84;3;8
85;3;4
86;2;7
88;7;6
90;1;3
91;1;6
92;1;9
93;1;3
94;4;1
96;3;1
97;1;7
98;1;6
99;4;9
100;1;6
101;1;0
102;1;5
103;7;4
104;3;9
105;3;9
106;1;2
108;3;9
109;1;4
110;1;8
111;1;7
112;2;3
113;3;9
114;1;7
115;1;4
116;3;4
118;1;9
119;3;2
120;3;5
121;1;4
122;3;7
123;1;6
124;1;7
125;4;9
126;7;0
127;2;5
128;3;8
129;1;5
130;7;6
131;2;6
132;7;5
133;1;7
134;2;8
136;3;0
138;1;6
139;2;4
140;1;6
141;4;7
144;2;7
146;2;8
147;1;2
148;3;0
149;1;2
150;3;9
151;3;9
152;1;5
153;1;5
155;1;5
156;7;6
157;7;0
159;1;4
160;9;4
161;1;6
162;2;5
163;3;4
164;1;6
165;3;5
166;3;4
167;1;5
169;3;4
171;1;7
172;1;2
173;2;3
175;1;7
177;3;8
179;2;8
181;7;8
182;7;5
183;1;0
184;2;8
185;1;9
186;1;2
187;3;5
188;1;0
189;3;1
191;7;1
192;1;0
193;3;9
194;1;0
197;2;6
198;7;4
199;1;2
200;2;3
201;1;6
202;2;1
205;1;3
207;3;5
208;1;2
210;3;4
211;1;5
213;1;3
214;4;9
215;1;0
216;1;3
217;1;6
218;1;5
219;7;5
221;3;2
222;1;2
223;1;7
226;3;8
227;1;4
229;1;7
230;1;3
231;1;3
232;4;8
233;3;8
234;1;7
235;3;9
236;3;2
237;1;2
238;1;4
240;3;5
241;3;9
242;1;8
243;1;7
244;1;2
245;1;3
246;1;0
247;1;4
248;9;4
249;1;2
252;3;9
253;1;5
254;1;7
256;1;2
257;7;8
258;3;2
259;1;6
260;1;8
261;1;5
262;3;7
263;1;7
264;3;9
266;2;8
268;7;8
269;1;0
271;3;0
273;1;9
274;3;9
275;3;4
277;7;8
278;1;2
281;1;9
282;1;7
283;1;5
284;5;9
285;3;2
286;7;6
287;8;4
289;3;5
290;3;8
291;1;2
292;3;9
293;3;2
294;3;0
295;9;4
296;1;0
297;1;0
298;1;2
299;1;8
300;1;4
303;1;2
304;1;4
305;7;0
306;1;2
307;1;7
308;2;4
309;1;3
311;7;0
312;2;0
313;2;3
315;1;9
316;2;6
317;1;5
319;7;5
320;1;9
322;4;9
323;2;3
324;9;0
325;1;4
326;1;2
327;1;0
328;1;7
333;2;5
334;1;3
335;7;3
336;4;9
337;3;7
338;1;8
339;3;6
340;1;5
341;1;6
344;7;8
346;2;0
347;2;5
350;4;1
351;3;5
352;7;5
353;1;6
355;1;8
356;2;5
358;4;7
360;3;4
361;7;6
362;3;2
363;1;2
364;3;5
365;2;0
366;1;6
367;3;5
368;7;6
369;1;3
370;3;7
371;1;2
372;7;0
373;3;8
374;4;8
375;1;5
376;7;4
379;3;4
380;1;0
383;1;7
384;1;6
386;1;6
387;7;2
389;1;9
390;1;2
391;2;8
392;1;6
394;1;9
395;3;5
396;1;2
397;3;5
399;7;4
400;1;2
401;4;8
402;1;3
403;2;8
404;1;2
405;3;4
406;7;5
407;3;0
408;2;3
409;6;1
410;3;7
411;1;7
412;3;5
414;3;9
417;1;9
418;1;2
420;1;4
421;1;2
422;3;9
423;3;2
424;7;0
425;3;4
426;1;9
428;1;4
429;4;8
431;3;8
433;1;5
434;7;9
435;2;8
436;1;8
438;1;7
439;7;6
440;2;0
441;2;0
443;2;0
444;1;2
445;1;6
446;3;6
447;2;4
448;2;9
449;2;3
450;2;3
451;2;3
452;1;2
453;7;3
454;4;9
456;7;2
457;7;6
458;3;8
459;3;0
460;1;5
461;7;6
462;7;6
463;1;6
464;1;3
465;7;8
466;1;8
468;1;7
469;3;5
470;2;8
471;1;9
472;1;6
474;3;8
475;3;4
477;1;2
478;7;5
479;3;9
481;3;9
482;3;7
483;1;5
484;1;4
485;1;0
486;7;8
487;7;9
488;1;9
490;1;0
491;1;5
492;1;2
493;7;3
494;2;7
495;2;8
496;3;9
497;7;4
498;2;0
499;7;6
501;3;9
502;1;5
505;7;3
506;2;1
507;7;3
508;4;6
509;1;5
510;1;7
511;2;4
512;1;2
514;1;6
515;7;3
516;1;2
517;1;6
518;1;5
519;9;4
520;1;8
521;3;9
522;3;7
525;1;0
526;1;3
527;2;8
528;7;3
530;4;9
531;4;3
532;7;4
534;7;6
535;3;4
536;1;2
538;1;8
539;1;2
540;3;5
541;3;4
542;1;8
543;9;8
544;3;4
545;1;0
546;7;0
547;1;2
548;1;3
550;1;7
551;1;7
552;3;0
553;2;8
554;2;7
555;1;4
556;3;4
557;4;7
558;1;9
559;1;6
560;1;9
561;1;0
562;3;9
563;7;8
564;3;0
565;1;4
566;7;6
567;1;0
568;7;6
570;6;5
571;7;4
572;4;8
574;1;3
576;1;3
577;7;3
578;1;3
579;2;7
580;1;8
581;1;0
582;1;8
583;1;2
585;3;7
586;1;0
587;7;6
588;3;5
589;3;4
591;1;8
592;3;0
593;1;9
594;7;6
596;2;8
597;1;0
599;3;9
600;1;6
601;2;8
602;1;6
603;7;8
604;7;5
605;1;7
606;1;8
607;7;6
608;7;0
610;7;4
611;7;0
612;4;2
613;1;2
614;1;3
616;3;9
617;2;7
618;1;5
619;4;1
620;1;0
621;7;8
622;7;4
623;1;6
624;1;2
625;4;6
626;2;7
627;1;9
628;9;3
629;1;2
630;4;9
631;7;8
633;1;2
635;1;2
636;1;7
637;7;3
638;1;5
639;1;9
640;4;1
641;2;8
642;1;0
644;1;0
645;7;5
646;1;2
648;7;3
650;7;6
653;7;2
654;7;5
655;2;8
656;7;0
658;1;7
659;4;2
660;1;4
661;7;0
662;4;9
664;1;8
665;1;6
666;1;7
667;1;7
669;7;3
670;1;4
671;3;9
673;1;9
674;1;5
676;2;7
678;3;9
679;1;7
680;1;6
681;3;9
683;1;3
684;3;7
685;1;8
686;7;3
688;4;6
689;1;7
690;1;2
691;9;8
692;1;5
693;2;8
694;1;5
698;3;4
699;7;3
700;4;1
701;1;0
702;1;7
703;3;7
704;1;0
706;3;9
707;1;4
709;2;8
710;2;5
711;1;5
712;3;4
713;7;0
714;3;8
717;1;0
718;7;8
719;3;4
720;2;5
721;1;0
722;7;4
723;1;0
724;7;6
726;1;7
728;3;2
729;1;6
731;1;2
732;7;6
733;4;9
734;7;3
736;3;4
737;1;6
738;1;2
739;1;5
740;3;4
741;7;2
742;1;0
743;7;6
744;1;2
745;2;1
746;1;7
750;2;0
751;3;5
752;9;4
753;7;3
756;1;7
757;7;4
758;1;9
759;1;9
760;1;4
761;2;8
762;3;4
763;1;0
764;1;2
765;1;4
766;3;5
767;2;1
769;1;6
770;1;4
771;9;7
773;3;9
774;3;4
776;3;4
778;3;5
779;1;5
780;7;3
781;3;8
784;3;4
785;3;5
786;3;6
787;3;8
788;7;9
789;1;4
791;4;5
793;3;8
794;1;0
795;7;3
796;1;2
797;1;5
800;9;8
802;3;4
803;5;4
804;1;0
805;2;8
806;3;8
808;7;3
810;1;7
811;1;3
812;3;5
813;1;9
814;7;6
815;7;3
817;1;6
819;1;3
820;1;6
821;1;0
822;3;7
823;1;2
827;1;4
828;1;2
829;1;4
830;7;2
832;1;7
833;1;9
834;7;6
839;2;8
840;2;1
841;3;7
842;2;7
843;3;4
844;3;8
845;1;0
846;1;7
848;2;1
849;7;3
851;1;0
853;1;7
854;6;0
856;1;5
857;1;5
858;1;2
859;1;7
860;1;6
861;1;6
862;3;9
863;1;2
864;3;8
865;4;3
866;4;5
867;3;2
868;1;2
869;2;5
870;7;6
871;1;0
872;2;8
873;1;2
874;2;9
875;1;2
876;3;8
877;4;8
878;3;8
879;1;8
880;1;7
882;1;9
883;1;3
884;3;0
885;1;6
886;7;6
887;1;3
888;1;2
890;1;3
891;1;2
893;3;9
894;2;3
895;3;0
896;1;0
897;3;5
898;1;7
899;3;8
901;3;4
902;3;4
903;4;6
904;3;0
906;3;9
908;1;4
909;3;7
910;7;4
911;1;7
912;7;3
913;3;9
914;1;8
915;7;8
916;1;4
917;1;7
919;1;2
921;1;2
922;1;2
924;1;2
925;1;3
926;1;2
927;1;3
928;3;9
930;2;7
931;7;4
932;7;0
933;1;3
934;9;5
935;2;5
936;7;8
937;7;6
939;3;2
940;2;6
941;1;7
942;7;6
943;1;6
945;4;2
947;4;8
950;1;7
951;7;5
952;1;6
953;1;4
954;3;9
955;3;5
956;7;1
957;1;3
958;7;3
960;1;7
961;1;8
962;6;9
965;1;6
966;1;9
968;7;4
969;1;4
970;3;5
971;3;4
972;1;0
973;1;6
974;4;2
975;1;2
978;1;5
980;1;2
981;1;0
982;7;3
983;1;8
986;2;6
987;6;7
989;1;6
990;1;2
991;7;3
993;1;0
994;4;1
