Ziffer-Index;Erkannt als;Richtige Antwort:
18;5;3
78;4;9
124;4;7
158;2;3
185;4;9
195;2;3
200;8;3
222;0;2
241;5;9
247;6;4
290;4;8
300;6;4
321;7;2
340;3;5
358;4;7
381;7;3
394;7;9
405;9;4
412;9;5
435;9;8
445;0;6
447;9;4
449;5;3
479;8;9
495;0;8
543;9;8
553;6;8
571;9;4
582;2;8
619;8;1
628;7;3
659;8;2
684;3;7
691;9;8
707;9;4
716;7;1
717;2;0
720;8;5
726;3;7
841;9;7
881;9;4
882;4;9
894;8;3
900;3;1
926;0;2
938;5;3
939;8;2
951;9;5
956;2;1
958;8;3
982;2;3
1013;4;9
1014;5;6
1033;0;8
1039;9;7
1068;9;8
1069;5;3
1082;3;5
1101;2;8
1107;5;9
1112;6;4
1114;8;3
1125;9;8
1156;9;7
1166;2;3
1181;1;6
1182;5;6
1191;4;0
1198;5;8
1202;5;8
1208;9;3
1228;5;9
1232;4;9
1247;5;9
1253;9;4
1260;1;7
1263;9;4
1269;6;2
1299;7;5
1310;7;3
1325;0;8
1326;1;7
1364;2;8
1391;9;4
1425;0;8
1436;5;6
1463;7;3
1465;2;4
1466;9;5
1467;9;5
1468;2;0
1500;1;7
1520;2;7
1522;9;7
1523;6;8
1527;2;1
1549;6;4
1553;5;9
1618;9;5
1621;6;0
1642;0;2
1654;3;2
1681;7;3
1690;7;3
1709;7;9
1747;8;5
1751;2;4
1790;8;2
1828;2;3
1843;2;0
1847;0;5
1855;9;8
1868;4;1
1871;8;2
1900;6;1
1901;4;9
1938;6;4
1940;1;5
2004;3;8
2035;3;5
2052;6;8
2053;9;4
2070;4;7
2093;6;8
2099;5;8
2105;5;3
2107;0;8
2109;7;3
2118;0;6
2129;8;9
2130;9;4
2135;1;6
2162;8;5
2182;2;1
2250;4;9
2266;2;1
2291;3;5
2293;0;9
2299;7;2
2326;8;0
2329;2;0
2343;7;1
2358;6;1
2361;4;9
2369;4;5
2380;4;9
2387;7;9
2394;9;4
2405;7;3
2406;4;9
2408;9;3
2422;4;6
2426;4;9
2462;6;2
2464;9;4
2488;4;2
2496;3;2
2526;3;5
2573;8;5
2574;9;5
2598;2;8
2636;0;8
2648;8;9
2654;1;6
2670;8;5
2684;2;3
2686;8;5
2689;2;5
2705;8;1
2720;4;9
2760;4;9
2770;5;3
2810;3;5
2812;4;9
2823;4;7
2863;4;9
2877;9;4
2896;0;8
2907;9;4
2927;7;3
2930;1;5
2939;7;9
2970;2;5
2975;0;8
2979;4;9
3004;8;2
3005;1;9
3023;6;8
3030;8;6
3060;7;9
3062;2;8
3065;9;8
3073;2;1
3102;3;5
3117;9;5
3132;2;1
3157;9;5
3189;2;7
3229;8;2
3260;8;2
3316;9;7
3336;9;5
3337;7;2
3365;5;6
3373;9;7
3405;9;4
3446;2;0
3469;8;3
3475;7;3
3490;9;4
3503;7;9
3520;4;6
3534;6;4
3540;4;0
3549;2;3
3558;8;5
3567;4;8
3597;5;9
3604;8;7
3635;0;8
3705;6;8
3751;2;7
3757;2;8
3762;8;6
3767;3;7
3780;6;4
3795;7;3
3806;8;5
3817;4;2
3818;4;0
3821;4;9
3836;4;7
3850;4;9
3855;8;5
