Ziffer-Index;Erkannt als;Richtige Antwort:
1;3;2
4;6;4
6;6;4
7;6;9
8;6;5
9;6;9
12;6;9
15;3;5
16;7;9
19;7;4
20;7;9
23;6;5
24;7;4
27;6;4
30;7;3
32;7;3
33;0;4
34;0;7
35;3;2
38;7;2
42;6;4
43;3;2
44;6;3
45;6;5
46;7;1
47;3;2
48;7;4
49;6;4
52;6;5
53;6;5
54;0;6
56;0;4
58;7;9
59;6;5
61;7;8
62;6;9
64;3;7
65;6;4
67;6;4
68;6;3
72;3;2
73;0;9
77;7;2
78;7;9
82;0;2
84;6;8
85;6;4
87;7;3
92;7;9
93;7;3
94;5;1
95;6;4
96;7;1
97;6;7
99;7;9
102;7;5
103;0;4
104;3;9
105;7;9
106;0;2
108;6;9
109;6;4
110;3;8
111;1;7
112;7;3
113;6;9
115;6;4
116;6;4
117;6;4
118;7;9
119;6;2
120;6;5
121;6;4
125;7;9
127;6;5
128;6;8
129;7;5
132;6;5
134;6;8
138;3;6
139;6;4
142;7;3
144;6;7
146;6;8
147;3;2
149;3;2
150;7;9
151;3;9
152;6;5
153;3;5
155;6;5
159;6;4
160;6;4
162;3;5
163;7;4
165;3;5
166;6;4
167;3;5
169;6;4
170;7;4
171;3;7
172;0;2
174;7;2
177;6;8
179;6;8
181;6;8
182;6;5
184;3;8
185;6;9
186;6;2
187;3;5
191;7;1
193;7;9
195;6;3
198;6;4
199;3;2
200;6;3
205;7;3
206;7;9
207;6;5
208;3;2
209;3;9
210;6;4
211;6;5
212;3;9
213;7;3
214;7;9
218;6;5
219;3;5
221;3;2
222;3;2
224;3;1
225;3;2
226;6;8
227;6;4
231;7;3
232;6;8
233;6;8
235;3;9
236;7;2
237;3;2
238;6;4
240;7;5
241;3;9
242;0;8
244;7;2
247;3;4
248;0;4
249;3;2
250;7;4
252;6;9
253;6;5
256;3;2
257;6;8
258;3;2
259;0;6
260;6;8
261;1;5
264;7;9
266;3;8
268;0;8
273;7;9
274;7;9
275;6;4
277;6;8
278;3;2
280;3;2
281;6;9
283;6;5
284;3;9
285;7;2
287;3;4
289;6;5
290;7;8
291;0;2
292;7;9
293;6;2
295;3;4
298;0;2
299;3;8
300;6;4
301;6;7
303;3;2
304;6;4
306;3;2
308;6;4
309;7;3
310;7;3
313;6;3
315;6;9
317;6;5
318;0;2
319;3;5
320;7;9
321;7;2
322;7;9
323;7;3
325;6;4
326;1;2
331;7;2
333;6;5
335;7;3
336;3;9
338;0;8
340;1;5
344;6;8
346;3;0
347;6;5
349;7;3
351;6;5
352;0;5
355;6;8
356;7;5
359;7;9
360;3;4
362;7;2
363;7;2
364;6;5
367;3;5
371;6;2
373;6;8
374;6;8
375;6;5
376;6;4
379;7;4
381;7;3
382;6;3
387;3;2
389;6;9
390;3;2
391;6;8
394;7;9
395;3;5
396;3;2
397;3;5
398;0;4
399;6;4
400;0;2
401;6;8
403;6;8
404;3;2
405;3;4
406;3;5
412;6;5
414;7;9
417;6;9
418;3;2
420;6;4
421;7;2
422;6;9
423;7;2
425;0;4
426;6;9
428;6;4
429;6;8
431;6;8
432;7;4
433;6;5
434;6;9
435;7;8
436;6;8
437;7;3
442;7;3
443;7;0
444;3;2
445;0;6
446;3;6
447;7;4
448;6;9
450;6;3
451;6;3
452;7;2
453;0;3
454;3;9
456;7;2
458;6;8
460;6;5
461;0;6
464;7;3
465;6;8
466;3;8
467;7;2
468;0;7
469;6;5
470;6;8
471;7;9
474;3;8
475;0;4
477;3;2
478;6;5
479;3;9
481;7;9
483;7;5
484;6;4
486;6;8
487;7;9
488;6;9
491;7;5
492;0;2
495;0;8
496;6;9
497;7;4
498;7;0
500;7;3
501;3;9
502;3;5
503;3;2
505;7;3
507;6;3
509;7;5
510;3;7
511;6;4
512;7;2
513;6;2
515;7;3
516;0;2
518;6;5
519;7;4
520;6;8
521;7;9
527;0;8
528;7;3
530;7;9
531;7;3
532;6;4
533;0;4
535;0;4
536;7;2
538;3;8
539;3;2
540;6;5
541;0;4
542;6;8
543;7;8
544;6;4
547;0;2
548;7;3
549;0;2
552;7;0
553;6;8
555;6;4
556;7;4
558;7;9
559;0;6
560;6;9
562;6;9
563;7;8
565;7;4
569;6;3
570;3;5
571;7;4
572;6;8
574;7;3
575;6;9
576;7;3
577;7;3
578;7;3
580;6;8
582;1;8
583;7;2
588;3;5
589;7;4
591;3;8
593;7;9
595;7;3
596;6;8
598;7;9
599;7;9
601;7;8
603;6;8
604;6;5
606;7;8
609;7;2
610;3;4
612;6;2
613;3;2
614;1;3
616;7;9
618;6;5
619;6;1
621;6;8
622;3;4
624;3;2
627;6;9
628;7;3
629;6;2
630;6;9
631;6;8
632;3;2
633;3;2
634;3;9
635;3;2
638;7;5
639;6;9
641;7;8
643;3;2
645;6;5
646;1;2
653;7;2
654;0;5
655;3;8
657;6;3
659;7;2
660;6;4
661;6;0
662;6;9
664;3;8
665;0;6
668;7;4
669;7;3
670;6;4
671;3;9
673;7;9
674;6;5
678;6;9
681;7;9
685;7;8
686;7;3
687;7;3
690;3;2
691;7;8
692;6;5
693;6;8
694;6;5
697;7;4
698;7;4
699;7;3
706;7;9
707;6;4
708;7;4
709;6;8
710;6;5
711;3;5
712;6;4
714;3;8
715;3;2
717;3;0
718;6;8
719;0;4
720;6;5
722;6;4
727;7;3
728;7;2
729;3;6
730;3;7
731;3;2
733;7;9
734;7;3
736;0;4
737;0;6
738;3;2
739;6;5
740;7;4
741;7;2
744;3;2
747;7;3
748;3;4
751;3;5
752;6;4
753;7;3
757;6;4
758;6;9
759;7;9
760;7;4
761;6;8
762;0;4
764;3;2
765;6;4
766;7;5
770;6;4
773;6;9
774;7;4
775;6;2
776;6;4
778;6;5
779;7;5
781;6;8
784;6;4
785;6;5
787;7;8
788;6;9
789;3;4
791;3;5
793;6;8
795;7;3
796;3;2
797;6;5
799;3;2
800;3;8
801;6;3
802;6;4
803;0;4
805;6;8
806;6;8
812;6;5
813;6;9
816;7;2
817;0;6
823;0;2
827;6;4
828;3;2
829;3;4
830;3;2
833;7;9
837;7;2
838;7;4
839;0;8
843;0;4
844;7;8
846;3;7
847;7;3
853;3;7
855;7;3
856;7;5
857;1;5
858;0;2
862;6;9
863;3;2
864;3;8
865;6;3
866;3;5
867;7;2
868;3;2
869;6;5
872;6;8
873;3;2
874;7;9
875;3;2
876;3;8
877;6;8
878;3;8
879;3;8
880;3;7
881;7;4
882;6;9
883;6;3
888;3;2
890;7;3
891;0;2
892;7;2
893;7;9
894;6;3
897;6;5
899;3;8
901;3;4
902;7;4
905;3;2
906;7;9
908;6;4
909;3;7
910;6;4
913;3;9
914;7;8
915;6;8
916;0;4
919;6;2
921;3;2
922;3;2
923;7;3
924;3;2
926;3;2
928;7;9
930;6;7
931;7;4
934;6;5
935;6;5
936;6;8
937;0;6
939;7;2
944;7;3
945;3;2
947;6;8
950;3;7
951;6;5
952;7;6
953;6;4
954;6;9
955;6;5
956;6;1
959;7;4
961;6;8
962;7;9
965;0;6
966;7;9
968;6;4
969;7;4
970;6;5
971;6;4
973;2;6
974;6;2
975;3;2
976;7;3
978;6;5
980;3;2
982;6;3
983;6;8
985;6;2
990;7;2
991;7;3
992;7;9
994;6;1
995;0;2
996;3;2
998;6;8
999;7;9
1000;7;9
1002;3;2
1003;3;5
1005;6;9
1007;6;8
1010;6;4
1013;6;9
1015;7;4
1016;3;2
1018;6;8
1020;7;3
1022;7;5
1023;6;4
1024;6;4
1026;6;8
1029;6;8
1031;3;2
1032;6;5
1033;3;8
1036;7;2
1039;3;7
1041;6;5
1042;6;3
1043;6;4
1045;7;9
1046;7;5
1048;3;9
1049;3;2
1050;3;2
1051;6;4
1052;6;8
1053;3;2
1056;7;2
1057;6;4
1058;6;9
1059;6;4
1060;0;4
1062;7;3
1063;6;9
1064;3;2
1065;7;2
1066;7;3
1067;7;3
1068;6;8
1069;6;3
1070;0;5
1072;7;3
1073;6;5
1074;3;8
1076;3;2
1077;6;4
1078;6;4
1079;3;6
1080;7;4
1081;7;9
1082;1;5
1086;3;9
1087;6;5
1088;6;9
1089;7;5
1090;6;9
1093;6;8
1094;3;0
1095;6;3
1096;0;7
1098;7;3
1099;3;6
1101;6;8
1102;0;5
1103;6;9
1105;7;9
1107;3;9
1111;6;4
1112;6;4
1113;3;5
1114;6;3
1115;7;5
1116;7;4
1117;0;7
1118;6;8
1119;0;7
1120;6;8
1124;6;8
1125;7;8
1127;7;3
1128;7;3
1130;0;9
1131;6;5
1132;3;2
1134;7;3
1135;1;5
1138;3;2
1140;7;4
1142;6;4
1143;6;7
1144;3;5
1145;3;4
1146;7;5
1147;3;4
1149;6;8
1152;7;9
1155;3;2
1157;6;4
1158;0;4
1159;3;4
1160;3;4
1162;0;6
1163;6;4
1165;7;9
1167;6;4
1168;6;5
1169;6;5
1170;6;8
1174;3;2
1177;7;2
1178;6;4
1183;6;9
1184;3;2
1185;6;8
1187;3;2
1190;3;5
1192;7;9
1194;3;7
1197;6;0
1198;7;8
1200;3;8
1202;6;8
1204;7;3
1205;7;3
1206;0;7
1207;3;2
1208;7;3
1210;3;2
1215;7;3
1217;1;9
1219;6;8
1221;6;5
1222;6;4
1224;6;2
1225;6;8
1227;6;2
1228;6;9
1229;7;8
1230;6;4
1232;6;9
1233;6;5
1234;3;8
1235;6;5
1237;3;2
1239;7;3
1241;3;7
1242;6;4
1243;6;5
1245;3;2
1247;3;9
1248;6;8
1249;6;8
1251;3;2
1252;3;5
1253;3;4
1255;6;9
1256;3;2
1258;7;5
1259;6;8
1260;1;7
1262;7;2
1263;3;4
1264;6;4
1265;7;3
1267;7;8
1268;6;8
1269;6;2
1270;7;4
1272;3;5
1273;7;0
1274;6;4
1275;6;4
1277;7;9
1279;6;4
1281;0;5
1282;7;9
1283;3;7
1285;6;5
1286;6;8
1287;7;8
1288;3;0
1289;6;5
1290;7;3
1293;0;6
1299;7;5
1300;7;4
1301;6;4
1303;3;2
1304;7;9
1306;6;4
1308;3;9
1309;7;9
1310;7;3
1311;7;9
1312;6;8
1313;6;4
1314;0;4
1315;7;3
1317;7;3
1319;3;8
1320;7;8
1322;6;9
1323;6;4
1324;7;8
1325;6;8
1326;1;7
1327;7;9
1328;6;7
1330;7;4
1331;6;5
1334;6;5
1335;6;2
1336;3;2
1337;6;2
1339;6;5
1340;6;5
1341;3;2
1342;7;4
1343;6;9
1345;6;2
1348;0;2
1349;3;2
1352;0;2
1353;7;8
1354;7;3
1355;6;7
1356;7;2
1357;3;4
1362;0;6
1364;7;8
1365;6;2
1370;6;5
1371;6;8
1372;3;2
1374;0;2
1375;7;2
1376;6;5
1377;3;6
1378;6;5
1380;3;9
1381;0;2
1382;0;4
1384;7;3
1385;7;9
1386;0;7
1388;0;6
1389;6;8
1391;3;4
1393;3;5
1394;7;8
1395;3;2
1396;6;9
1398;6;8
1402;7;2
1403;6;1
1404;7;0
1405;6;5
1406;6;5
1407;3;2
1409;7;2
1410;7;2
1412;3;2
1413;6;4
1414;6;9
1415;6;8
1417;7;9
1418;7;9
1419;0;4
1421;7;5
1422;6;4
1423;6;9
1425;6;8
1426;7;3
1427;6;4
1428;7;9
1429;6;9
1431;7;2
1432;6;2
1433;7;8
1435;7;9
1437;7;4
1439;7;9
1440;6;4
1441;6;8
1442;7;3
1443;7;8
1444;0;6
1446;3;2
1447;6;5
1449;7;9
1451;6;2
1452;7;9
1453;6;4
1455;7;9
1459;6;2
1460;6;5
1461;6;4
1462;0;2
1463;7;3
1464;7;8
1465;6;4
1466;3;5
1467;3;5
1469;7;3
1470;3;8
1471;6;5
1473;6;5
1474;1;8
1476;3;5
1479;7;3
1480;7;3
1481;3;9
1485;3;2
1486;7;9
1488;0;4
1492;7;9
1493;7;5
1495;7;3
1499;6;8
1500;1;7
1501;3;9
1502;6;8
1506;3;2
1508;7;9
1509;7;4
1510;6;5
1511;6;4
1512;6;9
1514;7;2
1516;6;4
1518;3;2
1520;3;7
1521;6;5
1523;6;8
1524;6;8
1525;0;5
1527;6;1
1529;0;4
1530;7;8
1532;6;9
1538;3;2
1539;7;3
1541;7;8
1542;6;4
1545;3;9
1546;6;2
1547;6;4
1549;3;4
1550;6;5
1551;6;2
1552;6;4
1553;6;9
1554;7;9
1556;6;8
1557;6;4
1559;7;9
1560;6;8
1561;3;4
1562;6;8
1567;6;8
1568;6;8
1569;0;6
1571;6;4
1572;6;8
1573;6;8
1574;7;2
1575;7;4
1580;6;4
1581;3;7
1583;6;8
1584;3;8
1585;3;2
1586;7;3
1587;3;6
1591;7;3
1592;1;7
1594;6;9
1596;6;9
1597;7;9
1598;6;5
1599;6;4
1600;7;3
1604;3;2
1605;7;3
1607;6;3
1608;7;3
1609;0;2
1611;7;3
1613;6;8
1614;6;4
1616;0;6
1618;6;5
1620;7;2
1622;7;9
1625;3;4
1627;3;9
1628;7;3
1629;6;5
1631;7;9
1634;6;4
1635;6;5
1636;7;4
1637;6;5
1639;6;5
1640;3;9
1641;6;5
1642;3;2
1644;7;2
1645;7;9
1647;6;9
1648;7;9
1649;6;4
1651;6;8
