Ziffer-Index;Erkannt als;Richtige Antwort:
22;4;6
33;0;4
46;3;1
54;2;6
63;2;3
65;9;4
66;2;6
73;8;9
77;7;2
80;9;7
92;8;9
111;1;7
114;9;7
115;9;4
119;8;2
121;6;4
144;9;7
149;9;2
159;9;4
167;4;5
171;2;7
175;1;7
191;3;1
195;2;3
217;5;6
227;9;4
233;7;8
241;8;9
243;4;7
245;6;3
247;6;4
259;0;6
261;1;5
290;4;8
300;6;4
304;9;4
307;9;7
313;5;3
317;4;5
318;3;2
320;1;9
321;8;2
325;9;4
340;3;5
341;4;6
344;5;8
349;7;3
352;0;5
362;7;2
376;9;4
381;7;3
403;9;8
405;9;4
406;8;5
435;7;8
443;8;0
444;8;2
445;0;6
448;8;9
449;5;3
457;5;6
460;9;5
464;7;3
468;8;7
479;3;9
483;0;5
495;6;8
497;9;4
498;8;0
502;3;5
507;5;3
508;5;6
511;8;4
514;4;6
515;8;3
524;5;3
528;6;3
531;6;3
532;9;4
543;3;8
547;8;2
550;9;7
551;1;7
552;8;0
565;9;4
569;5;3
571;9;4
578;8;3
582;2;8
591;3;8
593;7;9
595;5;3
605;9;7
606;3;8
610;6;4
613;8;2
619;8;1
624;8;2
628;9;3
629;6;2
638;8;5
646;6;2
658;4;7
659;9;2
661;8;0
667;1;7
674;3;5
684;2;7
689;9;7
691;4;8
707;9;4
712;9;4
717;6;0
720;8;5
728;8;2
730;0;7
738;8;2
740;9;4
741;8;2
748;9;4
760;9;4
774;9;4
781;3;8
797;8;5
832;9;7
839;3;8
844;7;8
857;3;5
877;2;8
881;9;4
898;8;7
924;7;2
926;8;2
930;8;7
938;5;3
939;0;2
944;8;3
947;9;8
950;2;7
951;4;5
956;6;1
959;9;4
960;9;7
965;0;6
966;7;9
975;3;2
982;8;3
994;3;1
1000;7;9
1003;3;5
1012;9;7
1014;5;6
1024;8;4
1032;8;5
1033;3;8
1039;9;7
1044;8;6
1050;6;2
1062;9;3
1078;6;4
1082;3;5
1091;2;7
1096;0;7
1101;2;8
1107;3;9
1112;6;4
1114;8;3
1117;2;7
1119;2;7
1121;6;0
1125;7;8
1128;7;3
1135;1;5
1153;5;6
1157;9;4
1159;8;4
1169;8;5
1173;9;7
1181;1;6
1191;6;0
1192;7;9
1194;9;7
1197;6;0
1198;4;8
1200;5;8
1204;8;3
1206;2;7
1208;5;3
