Ziffer-Index;Erkannt als;Richtige Antwort:
8;6;5
33;0;4
38;3;2
46;3;1
62;4;9
73;8;9
77;7;2
92;4;9
97;3;7
111;1;7
124;4;7
144;9;7
149;1;2
151;3;9
167;4;5
172;3;2
175;1;7
187;3;5
193;3;9
195;5;3
217;5;6
233;7;8
241;8;9
243;4;7
245;6;3
247;6;4
259;0;6
261;3;5
264;3;9
290;4;8
299;3;8
300;1;4
307;9;7
313;5;3
317;8;5
318;3;2
320;1;9
321;7;2
340;3;5
341;4;6
352;0;5
362;3;2
381;7;3
403;9;8
406;0;5
412;3;5
433;4;5
443;5;0
444;8;2
445;0;6
448;8;9
449;5;3
457;5;6
468;8;7
478;8;5
479;3;9
502;3;5
507;5;3
508;8;6
511;1;4
531;6;3
536;1;2
543;3;8
550;9;7
551;1;7
552;8;0
553;6;8
565;9;4
569;5;3
578;8;3
582;2;8
591;3;8
605;9;7
606;3;8
610;6;4
613;8;2
619;8;1
624;1;2
627;4;9
628;9;3
629;6;2
638;7;5
658;0;7
659;9;2
661;3;0
667;1;7
674;3;5
684;3;7
691;4;8
692;7;5
707;9;4
717;6;0
720;8;5
728;8;2
738;8;2
740;9;4
741;8;2
760;9;4
781;3;8
791;9;5
839;3;8
844;3;8
857;3;5
881;9;4
898;8;7
900;3;1
924;7;2
930;1;7
938;5;3
939;0;2
944;8;3
947;9;8
950;2;7
956;6;1
959;5;4
960;1;7
965;0;6
975;3;2
982;8;3
990;3;2
992;4;9
994;3;1
1003;3;5
1012;9;7
1014;5;6
1032;8;5
1039;9;7
1044;8;6
1050;6;2
1062;9;3
1082;3;5
1089;0;5
1091;2;7
1096;0;7
1101;2;8
1107;3;9
1112;6;4
1114;8;3
1117;3;7
1119;2;7
1153;5;6
1159;8;4
1173;9;7
1176;3;0
1181;1;6
1191;6;0
1192;4;9
1194;9;7
1198;4;8
1200;3;8
1204;9;3
1206;2;7
1217;7;9
1224;6;2
1226;2;7
1228;3;9
1232;6;9
1233;6;5
1234;5;8
1242;9;4
