Ziffer-Index;Erkannt als;Richtige Antwort:
1;6;2
8;8;5
15;3;5
18;6;3
23;3;5
28;8;0
30;7;3
33;6;4
38;8;2
42;9;4
44;2;3
45;3;5
46;3;1
48;9;4
51;6;3
52;3;5
53;3;5
55;8;0
56;9;4
59;9;5
61;6;8
67;9;4
69;6;0
72;3;2
75;9;7
85;9;4
92;4;9
94;8;1
95;8;4
96;2;1
97;9;7
102;7;5
103;9;4
107;8;1
110;6;8
111;1;7
112;7;3
117;9;4
119;3;2
120;3;5
121;8;4
126;3;0
127;4;5
128;9;8
129;3;5
132;3;5
136;6;0
139;9;4
148;6;0
152;4;5
153;3;5
155;4;5
157;6;0
158;2;3
160;6;4
162;3;5
163;9;4
165;3;5
167;2;5
170;9;4
172;1;2
174;3;2
179;6;8
181;6;8
182;9;5
184;3;8
185;4;9
186;8;2
187;3;5
189;2;1
191;2;1
192;8;0
195;9;3
198;9;4
199;3;2
200;8;3
202;2;1
206;8;9
207;3;5
210;9;4
211;9;5
213;7;3
215;8;0
216;7;3
217;8;6
218;9;5
219;3;5
222;8;2
225;3;2
233;9;8
236;3;2
240;3;5
241;8;9
242;0;8
245;6;3
247;6;4
250;9;4
253;3;5
261;1;5
266;6;8
268;0;8
269;6;0
275;9;4
278;8;2
280;3;2
282;1;7
283;7;5
285;3;2
287;3;4
289;4;5
290;9;8
291;8;2
293;9;2
294;8;0
295;9;4
300;8;4
301;9;7
317;6;5
319;6;5
320;7;9
321;7;2
323;1;3
324;8;0
331;1;2
333;3;5
339;4;6
340;2;5
341;2;6
346;8;0
347;8;5
349;7;3
350;2;1
351;9;5
352;0;5
356;3;5
358;9;7
359;4;9
360;7;4
362;7;2
364;3;5
365;6;0
367;3;5
371;6;2
375;8;5
376;9;4
379;9;4
390;3;2
395;3;5
396;3;2
397;2;5
398;9;4
399;3;4
400;3;2
402;2;3
403;4;8
404;3;2
405;9;4
406;3;5
412;3;5
421;3;2
423;3;2
428;8;4
431;9;8
432;9;4
433;3;5
435;4;8
436;4;8
441;8;0
443;4;0
444;7;2
445;0;6
447;9;4
448;8;9
449;2;3
458;9;8
459;6;0
460;9;5
464;7;3
467;6;2
469;3;5
471;7;9
475;9;4
478;4;5
479;3;9
483;8;5
485;6;0
486;9;8
490;6;0
491;3;5
498;8;0
502;2;5
503;3;2
505;2;3
508;8;6
509;4;5
511;9;4
512;3;2
513;3;2
514;0;6
515;7;3
516;3;2
518;3;5
519;9;4
520;4;8
523;8;1
524;2;3
527;0;8
528;4;3
531;6;3
533;9;4
538;2;8
539;3;2
540;4;5
541;9;4
542;9;8
544;9;4
545;8;0
547;3;2
549;3;2
551;1;7
552;8;0
553;6;8
556;9;4
557;9;7
561;6;0
564;6;0
565;9;4
566;8;6
567;2;0
569;9;3
570;3;5
571;9;4
573;2;3
577;7;3
578;7;3
582;7;8
583;7;2
588;3;5
591;6;8
593;7;9
597;6;0
602;0;6
604;3;5
606;6;8
610;6;4
612;6;2
613;7;2
614;1;3
618;3;5
619;6;1
624;3;2
627;4;9
628;7;3
633;3;2
634;7;9
635;3;2
637;6;3
638;4;5
641;6;8
642;6;0
643;3;2
645;3;5
646;6;2
654;8;5
658;9;7
659;8;2
661;8;0
668;9;4
674;3;5
677;4;3
684;9;7
685;3;8
688;8;6
689;9;7
690;3;2
691;4;8
692;4;5
694;0;5
698;9;4
699;7;3
700;8;1
704;8;0
708;9;4
710;3;5
711;2;5
712;9;4
713;8;0
714;0;8
715;3;2
716;7;1
717;6;0
719;9;4
720;8;5
721;6;0
722;9;4
723;6;0
727;9;3
728;1;2
730;9;7
736;9;4
737;0;6
739;3;5
740;9;4
741;3;2
748;9;4
751;3;5
752;9;4
759;7;9
760;9;4
762;9;4
763;6;0
764;3;2
766;3;5
771;9;7
775;3;2
776;9;4
778;3;5
779;9;5
781;6;8
784;9;4
785;3;5
789;9;4
791;9;5
795;2;3
796;3;2
797;9;5
799;3;2
800;6;8
802;9;4
803;9;4
804;6;0
805;9;8
812;3;5
813;8;9
816;1;2
819;2;3
823;4;2
827;9;4
828;3;2
829;8;4
830;3;2
834;2;6
837;8;2
838;9;4
839;6;8
