Ziffer-Index;Erkannt als;Richtige Antwort:
119;8;2
124;4;7
149;9;2
195;8;3
211;8;5
217;5;6
233;7;8
241;8;9
259;0;6
290;4;8
307;9;7
318;3;2
319;8;5
320;1;9
321;7;2
325;9;4
340;3;5
347;8;5
352;0;5
362;7;2
381;7;3
403;9;8
406;8;5
433;8;5
444;8;2
445;0;6
448;8;9
457;5;6
460;9;5
462;2;6
468;9;7
478;2;5
479;3;9
495;2;8
502;3;5
507;8;3
508;5;6
511;8;4
515;8;3
543;3;8
550;9;7
551;3;7
552;8;0
565;9;4
571;9;4
578;2;3
582;2;8
583;3;2
591;3;8
605;9;7
606;3;8
613;8;2
619;3;1
628;9;3
629;6;2
654;8;5
658;4;7
659;8;2
674;3;5
684;3;7
689;9;7
691;4;8
707;9;4
717;6;0
720;8;5
728;8;2
740;9;4
741;3;2
760;9;4
766;8;5
791;9;5
795;1;3
829;8;4
839;3;8
844;3;8
866;8;5
877;2;8
924;7;2
939;0;2
944;1;3
947;9;8
950;2;7
951;4;5
956;6;1
965;0;6
975;3;2
1003;3;5
1012;9;7
1014;5;6
1022;9;5
1023;2;4
1033;3;8
1039;9;7
1044;8;6
1050;6;2
1062;9;3
1073;8;5
1082;3;5
1101;2;8
1107;3;9
1112;6;4
1114;8;3
1119;2;7
1131;4;5
1153;5;6
1169;8;5
1173;9;7
1181;1;6
1182;8;6
1194;9;7
1198;4;8
1204;9;3
1206;2;7
1208;9;3
1226;2;7
1228;3;9
1232;1;9
1234;3;8
1242;9;4
1243;8;5
1247;0;9
1250;1;6
1252;8;5
1253;6;4
1256;0;2
1260;1;7
1269;6;2
1270;9;4
1272;4;5
1283;2;7
1288;8;0
1289;9;5
1292;2;6
1296;8;6
1299;7;5
1314;2;4
1319;3;8
1326;2;7
1328;9;7
1331;3;5
1339;3;5
1345;4;2
1357;2;4
1378;6;5
1393;3;5
1404;8;0
1409;1;2
1433;1;8
1440;9;4
1444;0;6
1453;9;4
1466;3;5
1467;9;5
1500;1;7
1522;9;7
1525;0;5
1527;6;1
1530;7;8
1549;2;4
1553;8;9
1559;7;9
1581;9;7
1587;5;6
1609;6;2
1626;5;6
1634;7;4
1641;2;5
1660;2;7
1671;9;7
1681;7;3
1709;3;9
1716;9;7
1717;0;8
1718;3;7
1721;9;7
1722;4;2
1727;7;3
1730;8;3
1737;2;5
1748;3;0
1754;2;7
1769;2;3
1772;4;7
1790;9;2
1800;4;6
1811;3;2
1813;5;8
1819;0;6
1822;4;6
1828;7;3
1839;3;2
1843;2;0
1850;7;8
1865;9;4
1871;3;2
1878;3;8
1899;3;8
1901;4;9
1903;4;7
1917;8;5
1930;4;2
1941;4;7
1948;4;5
1952;8;9
1955;2;8
1956;9;4
1969;0;6
1970;3;5
1982;5;6
1984;0;2
1989;1;4
2004;9;8
2016;2;7
2035;3;5
2037;8;5
2043;8;4
2044;7;2
2048;9;7
2053;9;4
2070;9;7
2073;0;5
2093;3;8
2098;0;2
2109;7;3
2118;3;6
2125;9;5
2129;2;9
2130;9;4
2135;1;6
2138;3;2
2148;9;4
2149;9;8
2182;2;1
2185;5;0
2186;3;2
2189;1;9
2192;3;5
2215;2;6
2224;8;5
2266;6;1
2272;0;8
2279;3;5
2282;8;5
2291;8;5
2293;2;9
2299;7;2
2305;8;3
2325;2;7
2358;6;1
2369;8;5
2371;9;4
2380;0;9
2381;9;8
2387;1;9
2393;3;8
2395;3;8
2400;8;5
2404;2;4
2406;1;9
2408;8;3
2422;4;6
2425;3;8
2447;9;4
2449;5;0
