Ziffer-Index;Erkannt als;Richtige Antwort:
4;9;4
8;2;5
9;7;9
12;4;9
15;3;5
16;7;9
18;8;3
19;7;4
20;4;9
22;8;6
24;7;4
30;7;3
38;6;2
43;1;2
44;1;3
45;8;5
48;9;4
51;5;3
52;8;5
58;7;9
59;1;5
65;9;4
66;5;6
67;7;4
68;8;3
72;3;2
73;7;9
84;9;8
87;7;3
90;5;3
92;4;9
93;8;3
94;7;1
95;9;4
102;3;5
104;7;9
105;7;9
106;0;2
108;7;9
111;1;7
112;1;3
116;9;4
117;7;4
121;8;4
126;8;0
127;3;5
139;9;4
147;4;2
149;7;2
150;7;9
152;1;5
153;8;5
157;9;0
159;1;4
160;9;4
162;8;5
165;8;5
167;2;5
169;7;4
170;9;4
171;8;7
173;9;3
175;1;7
177;0;8
182;1;5
185;4;9
186;8;2
192;5;0
193;7;9
195;1;3
197;2;6
198;9;4
200;8;3
205;1;3
206;7;9
207;8;5
210;7;4
211;1;5
212;7;9
213;1;3
217;2;6
218;7;5
219;3;5
221;5;2
222;0;2
230;2;3
232;6;8
241;0;9
244;1;2
245;4;3
247;5;4
249;1;2
252;7;9
256;5;2
258;9;2
259;0;6
261;1;5
266;0;8
268;0;8
269;4;0
270;9;3
273;4;9
275;9;4
283;1;5
284;7;9
287;7;4
289;2;5
290;9;8
295;7;4
300;1;4
301;9;7
309;2;3
310;5;3
313;5;3
315;4;9
316;2;6
318;5;2
319;8;5
320;1;9
321;7;2
324;8;0
325;9;4
326;5;2
333;3;5
335;5;3
336;7;9
338;0;8
340;2;5
341;7;6
347;8;5
349;7;3
351;8;5
352;0;5
356;8;5
359;4;9
360;7;4
362;7;2
363;1;2
367;3;5
372;8;0
374;9;8
375;8;5
376;7;4
380;4;0
381;7;3
382;5;3
386;0;6
387;9;2
390;5;2
394;4;9
395;8;5
396;3;2
399;7;4
400;8;2
402;7;3
403;4;8
404;5;2
405;7;4
406;8;5
408;5;3
412;8;5
418;5;2
421;3;2
422;7;9
431;0;8
432;9;4
437;8;3
443;8;0
444;8;2
445;5;6
447;8;4
448;8;9
449;8;3
450;8;3
451;5;3
453;5;3
456;7;2
459;4;0
460;7;5
464;9;3
468;9;7
471;7;9
474;0;8
478;9;5
479;5;9
483;4;5
484;7;4
487;7;9
488;7;9
491;1;5
493;5;3
495;0;8
501;7;9
502;2;5
507;5;3
508;2;6
512;1;2
514;8;6
515;7;3
519;9;4
520;5;8
527;0;8
528;7;3
531;5;3
532;9;4
536;1;2
539;3;2
542;6;8
543;7;8
547;1;2
548;1;3
549;3;2
551;1;7
553;0;8
555;9;4
565;7;4
569;7;3
571;7;4
573;5;3
577;7;3
578;8;3
583;8;2
588;3;5
589;7;4
591;0;8
593;7;9
598;4;9
601;9;8
604;8;5
609;1;2
610;0;4
613;1;2
614;1;3
616;7;9
617;9;7
618;3;5
619;5;1
624;1;2
625;9;6
628;7;3
629;3;2
632;5;2
634;7;9
637;5;3
638;7;5
641;0;8
645;8;5
646;1;2
654;3;5
657;5;3
659;7;2
661;8;0
667;1;7
668;9;4
669;7;3
671;7;9
674;9;5
677;9;3
683;2;3
685;7;8
686;5;3
687;5;3
691;9;8
692;9;5
694;4;5
698;7;4
699;7;3
704;3;0
706;7;9
708;7;4
710;8;5
712;9;4
714;0;8
717;6;0
720;6;5
721;4;0
727;9;3
728;1;2
732;0;6
733;7;9
734;2;3
738;8;2
740;7;4
741;1;2
744;5;2
747;5;3
748;7;4
751;0;5
752;9;4
753;5;3
757;7;4
758;4;9
759;7;9
763;5;0
764;5;2
766;8;5
767;7;1
774;9;4
776;7;4
779;7;5
780;9;3
781;6;8
782;5;3
788;7;9
791;7;5
795;5;3
796;5;2
797;1;5
800;0;8
801;5;3
804;6;0
808;5;3
810;4;7
821;4;0
823;5;2
827;9;4
829;3;4
830;7;2
833;4;9
838;7;4
839;0;8
844;5;8
846;4;7
847;5;3
849;5;3
851;8;0
854;4;0
855;7;3
857;2;5
858;5;2
864;0;8
865;5;3
866;8;5
868;5;2
870;2;6
873;3;2
875;5;2
876;9;8
877;6;8
881;9;4
882;4;9
883;2;3
884;9;0
887;5;3
892;8;2
894;8;3
896;9;0
897;8;5
898;1;7
899;0;8
901;7;4
902;7;4
905;9;2
906;7;9
913;7;9
915;0;8
921;3;2
922;8;2
924;8;2
926;0;2
927;9;3
928;7;9
930;1;7
931;9;4
932;9;0
933;5;3
934;7;5
935;3;5
938;9;3
939;8;2
943;2;6
944;1;3
947;9;8
951;7;5
952;9;6
955;8;5
956;2;1
958;8;3
959;9;4
960;1;7
962;7;9
965;0;6
966;7;9
968;9;4
969;7;4
970;7;5
975;8;2
978;3;5
980;5;2
982;8;3
990;3;2
991;8;3
992;7;9
995;3;2
998;0;8
999;7;9
1000;7;9
1002;8;2
1003;0;5
1013;7;9
1014;4;6
1018;0;8
1021;1;7
1028;9;3
1031;5;2
1032;9;5
1033;2;8
1036;6;2
1039;1;7
1042;8;3
1043;7;4
1044;8;6
1045;7;9
1046;3;5
1049;5;2
1050;7;2
1051;7;4
1052;9;8
1053;3;2
1058;4;9
1062;7;3
1065;6;2
1066;7;3
1068;4;8
1069;8;3
1072;7;3
1074;0;8
1077;7;4
1078;9;4
1079;0;6
1080;7;4
1086;7;9
1087;1;5
1088;7;9
1089;8;5
1091;1;7
1092;1;3
1096;4;7
1099;2;6
1101;6;8
1102;3;5
1105;4;9
1107;8;9
1109;9;3
1112;8;4
1113;8;5
1114;8;3
1115;7;5
1119;9;7
1124;9;8
1125;7;8
1127;7;3
1128;5;3
1130;4;9
1132;5;2
1134;8;3
1135;1;5
1138;7;2
1140;7;4
1142;9;4
1143;8;7
1145;7;4
1146;3;5
1147;7;4
1149;9;8
1150;5;3
1152;7;9
1153;2;6
