Ziffer-Index;Erkannt als;Richtige Antwort:
1;6;2
3;6;0
4;9;4
6;9;4
8;6;5
10;3;0
13;8;0
15;3;5
18;6;3
19;9;4
23;3;5
24;9;4
25;6;0
27;9;4
28;8;0
29;6;1
33;6;4
38;6;2
42;9;4
43;8;2
44;6;3
45;3;5
46;6;1
47;6;2
48;9;4
49;9;4
52;6;5
53;3;5
55;8;0
56;3;4
59;7;5
63;8;3
65;3;4
67;9;4
69;6;0
71;8;0
72;6;2
77;7;2
82;8;2
84;9;8
85;3;4
93;4;3
94;6;1
95;9;4
96;7;1
101;8;0
103;9;4
106;6;2
107;3;1
109;9;4
115;9;4
116;9;4
117;6;4
119;7;2
120;3;5
121;9;4
124;9;7
126;1;0
127;9;5
129;3;5
132;6;5
136;8;0
139;9;4
142;8;3
145;6;1
147;8;2
148;6;0
149;3;2
152;9;5
153;8;5
155;3;5
157;6;0
158;6;3
159;9;4
160;9;4
162;8;5
163;9;4
165;3;5
166;6;4
167;6;5
170;9;4
172;3;2
174;8;2
175;1;7
182;8;5
183;5;0
184;3;8
186;8;2
187;3;5
188;5;0
189;6;1
191;6;1
192;5;0
193;4;9
194;8;0
195;6;3
196;6;1
198;9;4
199;8;2
207;3;5
208;8;2
211;7;5
213;9;3
215;8;0
217;3;6
218;7;5
219;3;5
221;8;2
222;9;2
225;8;2
227;9;4
230;6;3
233;7;8
236;7;2
238;9;4
240;3;5
241;3;9
243;9;7
244;6;2
245;6;3
246;8;0
247;6;4
248;9;4
249;6;2
250;9;4
251;6;1
253;3;5
256;1;2
257;6;8
258;6;2
261;9;5
268;3;8
269;7;0
271;8;0
275;9;4
277;9;8
278;8;2
280;8;2
285;6;2
287;3;4
289;6;5
290;3;8
291;3;2
293;6;2
294;8;0
295;9;4
296;8;0
297;5;0
298;8;2
300;6;4
303;6;2
304;9;4
305;8;0
306;8;2
307;9;7
308;9;4
311;6;0
312;6;0
318;3;2
319;3;5
320;7;9
321;9;2
324;8;0
325;9;4
326;6;2
327;6;0
331;3;2
333;8;5
340;6;5
344;3;8
346;8;0
347;3;5
349;9;3
350;6;1
351;3;5
356;3;5
358;4;7
360;6;4
362;7;2
363;6;2
364;3;5
365;8;0
367;3;5
371;6;2
372;3;0
376;9;4
379;9;4
380;2;0
381;7;3
387;6;2
389;7;9
390;6;2
395;3;5
396;8;2
397;3;5
398;6;4
399;9;4
400;8;2
403;9;8
404;8;2
405;9;4
406;3;5
407;8;0
418;8;2
420;7;4
421;1;2
423;7;2
424;3;0
425;6;4
428;9;4
429;9;8
432;3;4
433;9;5
435;7;8
440;8;0
441;6;0
443;8;0
444;8;2
445;1;6
447;9;4
448;8;9
449;5;3
452;6;2
456;1;2
459;2;0
460;7;5
464;9;3
467;7;2
468;9;7
469;3;5
475;3;4
477;6;2
478;8;5
479;3;9
483;7;5
484;9;4
485;3;0
486;9;8
490;6;0
491;3;5
492;8;2
495;6;8
497;9;4
498;8;0
502;7;5
503;8;2
505;8;3
506;3;1
509;3;5
511;7;4
512;1;2
513;6;2
515;8;3
516;6;2
519;9;4
520;6;8
523;8;1
525;2;0
527;3;8
528;6;3
531;6;3
532;9;4
533;9;4
535;8;4
536;7;2
539;8;2
540;3;5
541;9;4
543;3;8
545;8;0
546;8;0
547;8;2
549;6;2
550;9;7
551;9;7
552;6;0
553;6;8
555;9;4
556;9;4
561;5;0
564;8;0
565;9;4
567;8;0
570;8;5
571;9;4
572;9;8
578;8;3
581;5;0
583;8;2
586;8;0
588;3;5
591;6;8
592;8;0
597;7;0
604;9;5
605;9;7
608;1;0
609;8;2
610;6;4
611;6;0
612;6;2
613;8;2
618;3;5
619;6;1
620;3;0
622;9;4
624;3;2
628;9;3
629;1;2
632;6;2
633;8;2
635;6;2
638;7;5
640;6;1
642;7;0
643;8;2
644;3;0
645;6;5
646;6;2
653;7;2
654;8;5
656;8;0
658;4;7
659;7;2
660;9;4
661;6;0
667;1;7
668;9;4
670;8;4
674;6;5
684;6;7
690;8;2
691;6;8
692;7;5
697;9;4
700;6;1
701;3;0
704;3;0
707;9;4
708;9;4
712;9;4
713;8;0
715;8;2
717;6;0
719;3;4
720;8;5
721;1;0
722;9;4
723;6;0
728;8;2
731;8;2
736;6;4
738;8;2
739;6;5
740;9;4
741;8;2
742;8;0
744;6;2
747;4;3
748;9;4
750;8;0
751;3;5
752;9;4
757;9;4
760;9;4
761;9;8
762;9;4
763;2;0
764;8;2
765;9;4
766;8;5
770;9;4
774;9;4
775;6;2
776;9;4
778;6;5
781;3;8
784;3;4
785;3;5
787;3;8
789;9;4
791;9;5
792;9;3
794;6;0
795;6;3
796;6;2
797;8;5
798;6;1
799;8;2
800;3;8
803;6;4
804;7;0
806;3;8
812;3;5
