Ziffer-Index;Erkannt als;Richtige Antwort:
0;9;7
3;9;0
4;9;4
6;9;4
8;9;5
10;3;0
11;9;6
13;9;0
15;3;5
17;9;7
19;9;4
21;9;6
22;4;6
23;9;5
24;9;4
25;9;0
26;9;7
27;9;4
28;9;0
30;9;3
34;9;7
35;3;2
36;9;7
38;3;2
41;9;7
42;9;4
44;9;3
45;3;5
46;9;1
47;9;2
48;9;4
49;9;4
50;9;6
52;9;5
53;9;5
54;4;6
55;9;0
56;9;4
59;9;5
60;9;7
61;9;8
64;9;7
65;9;4
66;9;6
69;9;0
70;9;7
71;9;0
72;3;2
75;9;7
77;9;2
79;9;7
80;9;7
81;9;6
83;9;7
84;9;8
85;9;4
86;9;7
91;9;6
95;9;4
97;9;7
98;9;6
101;9;0
102;9;5
109;9;4
110;9;8
111;1;7
112;9;3
114;9;7
115;9;4
116;9;4
119;9;2
120;9;5
121;9;4
122;9;7
123;9;6
124;9;7
126;3;0
127;9;5
128;9;8
129;9;5
130;9;6
131;9;6
132;3;5
133;9;7
134;9;8
136;9;0
139;9;4
140;1;6
141;9;7
144;9;7
146;9;8
147;9;2
148;9;0
149;9;2
152;9;5
153;3;5
155;9;5
157;9;0
159;9;4
160;9;4
161;9;6
162;9;5
163;9;4
165;3;5
166;9;4
167;9;5
169;9;4
170;9;4
171;9;7
172;3;2
175;9;7
177;9;8
179;9;8
181;9;8
182;9;5
183;3;0
184;9;8
186;3;2
187;3;5
188;9;0
192;9;0
194;3;0
195;9;3
197;9;6
198;9;4
199;3;2
207;9;5
210;9;4
211;9;5
213;9;3
215;9;0
217;9;6
218;1;5
219;1;5
220;9;7
221;3;2
222;9;2
223;9;7
225;3;2
226;9;8
227;9;4
229;9;7
232;9;8
233;9;8
234;9;7
236;9;2
238;9;4
240;3;5
242;9;8
243;9;7
244;3;2
245;9;3
246;3;0
247;9;4
248;9;4
250;9;4
253;3;5
254;9;7
255;9;7
256;1;2
257;1;8
258;9;2
259;9;6
260;9;8
261;1;5
262;9;7
263;9;7
266;9;8
268;9;8
269;9;0
271;9;0
275;9;4
277;9;8
282;9;7
283;9;5
285;9;2
286;9;6
289;9;5
290;9;8
293;9;2
294;9;0
295;9;4
296;9;0
297;9;0
299;3;8
300;9;4
301;9;7
303;9;2
304;9;4
305;3;0
307;9;7
308;9;4
311;9;0
312;9;0
316;9;6
317;4;5
318;3;2
319;9;5
320;1;9
321;9;2
324;9;0
325;9;4
327;9;0
328;9;7
331;3;2
333;3;5
337;9;7
338;9;8
339;9;6
340;1;5
341;9;6
344;9;8
346;9;0
347;9;5
349;9;3
351;9;5
352;3;5
353;9;6
355;1;8
356;9;5
358;9;7
360;9;4
361;9;6
362;3;2
363;1;2
364;9;5
365;9;0
366;9;6
367;3;5
368;1;6
370;9;7
372;3;0
373;9;8
374;9;8
375;9;5
376;9;4
379;9;4
380;9;0
381;9;3
382;9;3
383;9;7
386;9;6
387;9;2
390;9;2
391;9;8
392;9;6
395;9;5
397;3;5
398;9;4
399;9;4
401;9;8
403;9;8
404;3;2
405;9;4
406;9;5
407;9;0
410;9;7
411;9;7
412;9;5
413;9;7
415;9;7
420;9;4
421;3;2
423;9;2
424;9;0
428;9;4
429;9;8
431;9;8
432;9;4
433;9;5
435;9;8
436;9;8
438;9;7
439;9;6
440;3;0
441;9;0
443;3;0
444;3;2
445;4;6
446;9;6
447;9;4
456;3;2
457;9;6
458;9;8
459;9;0
460;9;5
463;9;6
464;9;3
465;9;8
466;9;8
467;9;2
468;9;7
469;9;5
470;9;8
472;9;6
474;9;8
475;9;4
478;1;5
482;9;7
483;9;5
484;9;4
485;9;0
486;9;8
490;4;0
491;9;5
494;9;7
495;9;8
497;9;4
498;9;0
499;9;6
502;9;5
507;9;3
508;9;6
509;3;5
510;9;7
511;1;4
513;9;2
514;9;6
515;9;3
516;9;2
518;9;5
519;9;4
520;1;8
522;9;7
525;9;0
527;3;8
528;9;3
531;9;3
532;9;4
533;9;4
534;1;6
536;9;2
538;1;8
539;9;2
540;9;5
541;9;4
542;9;8
543;9;8
544;9;4
545;9;0
546;9;0
547;3;2
548;9;3
550;9;7
551;9;7
552;9;0
553;9;8
554;9;7
555;9;4
556;9;4
557;9;7
559;4;6
561;9;0
563;9;8
564;9;0
565;9;4
566;9;6
567;3;0
568;9;6
569;9;3
570;9;5
571;9;4
572;9;8
577;9;3
578;9;3
579;9;7
580;9;8
581;9;0
582;9;8
583;9;2
585;9;7
586;3;0
587;9;6
588;9;5
589;9;4
591;3;8
592;9;0
594;9;6
596;9;8
597;9;0
600;9;6
601;1;8
602;4;6
603;9;8
604;9;5
605;9;7
606;3;8
608;3;0
609;3;2
610;9;4
611;9;0
612;9;2
613;3;2
614;1;3
617;9;7
618;9;5
