Ziffer-Index;Erkannt als;Richtige Antwort:
8;6;5
33;6;4
61;2;8
73;7;9
92;4;9
124;4;7
149;4;2
195;8;3
233;7;8
241;5;9
247;6;4
257;1;8
259;0;6
300;6;4
320;7;9
321;7;2
340;3;5
352;0;5
358;9;7
359;4;9
389;4;9
412;3;5
435;7;8
445;0;6
448;8;9
478;8;5
479;8;9
488;7;9
495;2;8
531;6;3
543;3;8
551;1;7
552;6;0
553;6;8
578;2;3
582;2;8
591;3;8
629;6;2
658;0;7
659;8;2
684;2;7
691;4;8
707;9;4
710;3;5
717;6;0
740;9;4
810;2;7
839;3;8
874;4;9
882;7;9
898;2;7
938;5;3
939;0;2
947;9;8
950;2;7
951;4;5
956;6;1
962;7;9
965;0;6
982;2;3
1014;5;6
1032;8;5
1039;9;7
1044;2;6
1045;1;9
1062;7;3
1068;4;8
1073;8;5
1093;2;8
1101;3;8
1107;3;9
1112;6;4
1114;8;3
1119;2;7
1131;6;5
1178;6;4
1191;6;0
1192;4;9
1194;9;7
1198;4;8
1204;2;3
1206;2;7
1208;8;3
1226;2;7
1232;6;9
1242;9;4
1243;6;5
1247;0;9
1253;6;4
1260;1;7
1283;2;7
1289;8;5
1299;7;5
1319;3;8
1325;6;8
1326;2;7
1328;9;7
1364;2;8
1378;6;5
1393;3;5
1410;6;2
1414;4;9
1425;4;8
1433;1;8
1444;4;6
1447;6;5
1465;6;4
1494;0;7
1500;1;7
1522;9;7
1523;6;8
1525;0;5
1527;6;1
1530;7;8
1549;6;4
1553;3;9
1559;3;9
1581;2;7
1609;6;2
1621;6;0
1640;4;9
1671;3;7
1681;7;3
1709;5;9
1717;0;8
1722;6;2
1732;5;9
1737;3;5
1751;2;4
1754;2;7
1759;6;8
1772;4;7
1790;9;2
1813;5;8
1828;7;3
1843;2;0
1857;4;6
1868;4;1
1878;3;8
1901;4;9
1903;4;7
1913;2;3
1930;4;2
1938;6;4
1940;0;5
1941;4;7
1952;5;9
2016;2;7
2035;3;5
2040;0;5
2043;8;4
2044;7;2
2052;4;8
2070;4;7
2098;0;2
2109;7;3
2118;0;6
2121;6;8
2129;2;9
2135;1;6
2182;2;1
2185;5;0
2186;5;2
2189;1;9
2224;6;5
2232;4;9
2266;6;1
2293;6;9
2299;7;2
2318;6;0
2325;2;7
2339;8;5
2361;4;9
2369;9;5
2371;9;4
2387;1;9
2393;3;8
2395;3;8
2406;1;9
2408;9;3
2414;4;9
2422;4;6
2488;6;2
2528;4;9
2548;4;9
2560;2;3
2574;7;5
2578;2;7
2584;6;8
2598;2;8
2607;1;7
2648;0;9
2654;1;6
2695;4;7
2698;3;5
2720;4;9
2730;4;7
2756;2;3
2760;4;9
2770;6;3
2771;9;4
2810;3;5
2850;3;5
2854;4;9
2859;6;8
2863;4;9
2896;0;8
2921;2;3
2925;0;5
2927;2;3
2939;5;9
2945;7;3
2952;5;3
2954;6;0
2970;3;5
2979;7;9
2995;8;6
3005;1;9
3060;7;9
3073;2;1
