Ziffer-Index;Erkannt als;Richtige Antwort:
0;1;7
1;8;2
2;8;1
3;4;0
6;9;4
7;4;9
8;0;5
9;4;9
11;2;6
12;1;9
13;4;0
14;7;1
15;4;5
16;1;9
17;9;7
18;4;3
20;1;9
21;4;6
22;2;6
23;9;5
24;7;4
26;1;7
28;4;0
29;7;1
30;9;3
31;7;1
32;4;3
34;8;7
35;7;2
36;9;7
37;7;1
38;9;2
40;0;1
41;9;7
42;9;4
43;8;2
44;4;3
45;9;5
46;7;1
48;9;4
50;1;6
51;9;3
52;4;5
53;0;5
54;2;6
55;8;0
58;4;9
59;4;5
60;9;7
61;0;8
62;8;9
63;4;3
64;4;7
65;1;4
66;0;6
68;1;3
70;9;7
73;1;9
74;7;1
76;1;3
77;9;2
78;1;9
79;9;7
80;9;7
81;8;6
82;4;2
83;1;7
84;0;8
86;9;7
87;1;3
88;9;6
89;8;1
90;2;3
91;9;6
92;6;9
93;1;3
94;7;1
96;7;1
97;8;7
98;4;6
100;2;6
101;2;0
102;4;5
105;7;9
106;4;2
107;8;1
110;2;8
111;9;7
112;7;3
113;1;9
114;8;7
115;1;4
118;1;9
119;4;2
120;9;5
121;8;4
122;8;7
123;9;6
124;9;7
127;7;5
128;1;8
129;4;5
130;4;6
131;8;6
132;0;5
133;8;7
134;2;8
136;4;0
138;4;6
140;7;6
141;9;7
142;1;3
144;5;7
145;7;1
146;9;8
147;0;2
148;8;0
149;0;2
152;3;5
153;4;5
154;7;1
155;0;5
156;4;6
157;4;0
158;8;3
159;7;4
160;7;4
161;5;6
162;0;5
164;9;6
165;9;5
167;4;5
168;7;1
169;9;4
170;9;4
171;8;7
173;1;3
174;1;2
175;9;7
176;9;1
177;1;8
178;9;1
179;0;8
180;9;1
181;9;8
182;8;5
184;4;8
185;8;9
186;1;2
187;4;5
188;4;0
189;7;1
191;7;1
193;1;9
194;4;0
195;4;3
196;7;1
197;8;6
199;0;2
200;4;3
201;4;6
202;6;1
203;7;1
205;1;3
206;1;9
207;1;5
208;8;2
209;4;9
210;0;4
211;0;5
213;9;3
215;4;0
216;9;3
217;3;6
218;4;5
219;0;5
220;1;7
221;1;2
222;4;2
223;9;7
224;6;1
225;8;2
226;0;8
227;8;4
229;9;7
230;1;3
231;5;3
232;4;8
233;1;8
