Ziffer-Index;Erkannt als;Richtige Antwort:
1;0;2
8;6;5
18;5;3
33;6;4
38;0;2
45;3;5
55;8;0
62;4;9
73;1;9
77;7;2
84;5;8
87;5;3
92;4;9
111;1;7
119;7;2
124;4;7
149;8;2
151;2;9
158;2;3
167;4;5
172;3;2
175;3;7
187;3;5
193;4;9
195;8;3
211;0;5
217;5;6
218;7;5
233;7;8
235;7;9
241;8;9
243;4;7
245;6;3
256;1;2
257;1;8
259;0;6
261;1;5
264;3;9
268;3;8
290;4;8
300;6;4
307;9;7
313;5;3
317;8;5
318;3;2
320;1;9
321;7;2
333;8;5
340;1;5
341;4;6
344;5;8
352;0;5
358;9;7
363;1;2
367;3;5
376;9;4
381;7;3
403;7;8
406;0;5
417;7;9
429;4;8
433;4;5
435;7;8
443;8;0
444;8;2
445;0;6
448;8;9
449;5;3
450;5;3
460;9;5
464;7;3
468;2;7
478;8;5
479;3;9
483;6;5
486;5;8
495;0;8
498;8;0
502;3;5
507;5;3
511;8;4
514;0;6
516;4;2
523;8;1
527;3;8
528;5;3
531;6;3
536;1;2
550;9;7
551;1;7
565;9;4
569;5;3
571;9;4
572;5;8
578;8;3
582;3;8
591;3;8
605;9;7
606;3;8
613;8;2
619;5;1
624;1;2
627;4;9
628;9;3
629;6;2
638;7;5
654;0;5
658;9;7
659;7;2
667;1;7
671;7;9
684;2;7
689;9;7
691;4;8
692;7;5
694;8;5
707;9;4
717;6;0
720;8;5
726;9;7
728;8;2
734;5;3
738;8;2
740;9;4
741;8;2
748;9;4
751;3;5
781;5;8
791;7;5
795;6;3
797;8;5
800;3;8
839;3;8
844;5;8
856;8;5
857;3;5
890;5;3
893;7;9
894;5;3
898;2;7
924;7;2
930;1;7
936;5;8
938;5;3
939;0;2
944;8;3
947;9;8
950;2;7
959;5;4
960;1;7
965;0;6
975;3;2
992;4;9
998;6;8
1003;3;5
1012;9;7
1017;4;6
1022;9;5
1032;8;5
1033;3;8
1036;3;2
1050;6;2
1055;9;7
1062;9;3
1068;6;8
1069;5;3
1082;3;5
1089;0;5
1092;1;3
1096;0;7
1101;2;8
1107;3;9
1112;6;4
1114;8;3
1117;1;7
1119;2;7
1128;7;3
1144;3;5
1146;8;5
1169;0;5
1173;9;7
1181;1;6
1182;5;6
1185;6;8
1191;6;0
1192;4;9
1198;4;8
1200;3;8
1202;5;8
1204;7;3
1206;3;7
1219;1;8
1224;6;2
1226;2;7
1228;3;9
1232;6;9
1233;6;5
1234;5;8
1242;9;4
1243;4;5
1247;0;9
1248;5;8
1251;0;2
1252;3;5
1256;8;2
1260;1;7
1266;4;6
1270;9;4
1283;2;7
1289;4;5
1291;5;3
1298;5;3
1299;7;5
1308;7;9
1312;6;8
1315;5;3
1319;0;8
1320;1;8
1325;6;8
1326;8;7
1337;6;2
1340;8;5
1345;6;2
1347;9;7
1352;0;2
1364;2;8
1375;8;2
1383;0;3
1394;3;8
1404;8;0
1406;8;5
1410;6;2
1415;6;8
1421;4;5
1429;4;9
1431;3;2
