Ziffer-Index;Erkannt als;Richtige Antwort:
8;6;5
18;5;3
46;2;1
59;1;5
61;6;8
92;4;9
93;5;3
96;7;1
97;2;7
104;4;9
108;4;9
115;9;4
121;9;4
133;1;7
150;4;9
151;5;9
158;2;3
184;3;8
189;2;1
191;2;1
195;4;3
222;0;2
232;6;8
241;0;9
242;9;8
245;2;3
247;6;4
264;4;9
290;4;8
313;5;3
318;3;2
321;7;2
324;2;0
340;3;5
347;3;5
353;0;6
386;0;6
437;5;3
442;5;3
445;5;6
448;5;9
449;5;3
450;5;3
479;5;9
483;1;5
495;0;8
507;5;3
524;2;3
526;5;3
528;2;3
542;5;8
543;9;8
551;1;7
552;8;0
569;5;3
571;9;4
582;2;8
613;7;2
617;2;7
619;6;1
628;9;3
629;5;2
631;4;8
646;6;2
659;8;2
667;1;7
691;4;8
692;4;5
716;7;1
717;2;0
720;6;5
726;5;7
760;9;4
776;5;4
791;4;5
801;5;3
810;2;7
841;4;7
844;5;8
877;6;8
881;9;4
882;4;9
883;5;3
894;5;3
898;2;7
900;5;1
916;5;4
924;7;2
926;0;2
930;2;7
938;5;3
944;5;3
956;2;1
965;0;6
992;4;9
998;5;8
1014;5;6
1039;3;7
1042;5;3
1050;3;2
1069;5;3
1081;4;9
1095;5;3
1101;3;8
1107;5;9
1112;6;4
1114;8;3
1124;9;8
1125;9;8
1143;2;7
1153;5;6
1156;9;7
1181;1;6
1182;5;6
1192;4;9
1198;5;8
1204;7;3
1224;6;2
1226;3;7
1228;8;9
1232;6;9
1242;9;4
1247;3;9
1260;1;7
1269;5;2
1270;9;4
1289;9;5
1298;2;3
1299;3;5
1310;5;3
1319;5;8
1324;9;8
1328;9;7
1337;6;2
1348;0;2
1352;0;2
1363;3;7
1364;5;8
1378;6;5
1391;5;4
1403;5;1
1429;4;9
1436;5;6
1444;0;6
1447;8;5
1462;3;2
1463;7;3
1465;1;4
1500;1;7
1520;3;7
1523;5;8
1527;3;1
1531;5;3
1543;9;7
1549;6;4
1553;5;9
1559;5;9
1584;0;8
1587;0;6
1607;5;3
1609;0;2
1611;0;3
1627;8;9
1641;4;5
1642;0;2
1671;9;7
1676;2;6
1678;0;2
1681;7;3
1691;6;1
1696;5;2
1709;5;9
1717;0;8
1732;5;9
1746;2;3
1754;2;7
1759;6;8
1773;5;1
1789;2;3
1790;6;2
1798;5;3
1811;3;2
1813;0;8
1825;4;9
1828;2;3
1850;9;8
1865;9;4
1868;4;1
1878;6;8
1900;5;1
1901;4;9
1903;3;7
1920;9;4
1926;5;3
1938;6;4
1940;1;5
1942;9;8
1952;8;9
1956;9;4
1981;9;6
1982;0;6
2001;8;5
2006;5;6
2016;2;7
2035;3;5
2048;9;7
2052;5;8
2053;9;4
2068;4;9
2071;3;1
2090;9;4
2093;2;8
2098;0;2
2099;5;8
2105;5;3
2118;5;6
2125;4;5
2129;5;9
2130;9;4
2135;1;6
2145;5;4
2148;9;4
2151;5;3
2162;8;5
2168;5;8
2182;2;1
2186;0;2
2197;8;4
2237;6;5
2246;5;8
2266;2;1
2291;3;5
2292;5;9
2293;0;9
2299;7;2
2300;7;3
2305;1;3
2320;7;9
2325;3;7
2326;6;0
2338;7;4
2348;5;3
2358;5;1
2364;5;3
2369;4;5
2380;0;9
2387;5;9
2408;5;3
2415;8;2
2422;4;6
2426;4;9
2433;8;2
2447;9;4
2462;0;2
2478;4;9
2488;0;2
2504;3;1
2523;4;7
2532;5;6
2533;5;3
2534;5;3
2560;0;3
2573;8;5
2574;3;5
2582;7;9
2598;2;8
2607;1;7
2617;9;8
2623;5;3
2636;0;8
2648;5;9
2654;2;6
2685;4;9
2705;6;1
2720;4;9
2730;2;7
2731;5;3
2750;0;6
2751;0;6
2756;2;3
2770;5;3
2772;2;5
2780;3;2
2791;0;6
2793;9;8
2802;0;2
2823;5;7
2836;7;4
2847;9;4
2850;3;5
2863;4;9
2877;9;4
2879;0;4
2896;0;8
2906;5;3
2907;9;4
2911;5;8
2915;3;7
2919;4;5
2927;2;3
2930;1;5
2939;7;9
2945;7;3
2953;5;3
2970;3;5
2985;5;3
2995;5;6
3004;8;2
3005;1;9
3023;5;8
3030;8;6
3033;0;6
3038;9;7
3039;5;1
3060;7;9
3062;2;8
3068;2;8
3073;2;1
3078;5;3
3108;5;3
3117;4;5
3122;3;7
3124;2;1
3130;0;6
3132;2;1
3145;4;5
3160;4;9
3186;0;8
3189;3;7
3205;6;8
3206;2;8
3235;5;4
3240;5;9
3260;8;2
3288;9;4
3300;2;3
3316;4;7
3319;9;8
3328;2;7
3329;2;7
3336;9;5
3342;5;6
3365;5;6
3369;7;9
3375;6;2
3384;6;2
3392;4;9
3405;9;4
3422;0;6
3432;5;3
3475;7;3
3477;4;9
3490;8;4
3503;3;9
3519;4;8
3520;5;6
3533;9;4
3534;6;4
3549;2;3
3550;0;6
3552;1;5
3559;0;8
3567;1;8
3573;2;7
3597;3;9
3598;7;1
3604;4;7
3635;0;8
3654;6;5
3664;4;9
3702;4;5
3705;6;8
3716;5;9
3723;4;9
3726;9;4
3727;0;8
3732;6;8
3739;5;3
3742;8;3
3744;0;6
3748;0;6
3749;0;6
3751;5;7
3757;2;8
3766;5;3
3767;2;7
3778;6;5
3780;6;4
3796;7;2
3811;0;2
3817;0;2
3818;4;0
3821;4;9
3836;2;7
3846;0;6
3848;2;7
3850;4;9
3869;4;9
3893;6;5
3906;2;1
3926;5;9
3941;2;4
3943;5;3
3962;4;3
3965;2;3
3966;4;9
3967;4;9
3977;5;3
3985;4;9
3988;4;8
3995;5;3
4000;4;9
4007;9;7
4015;5;9
4018;5;3
4056;9;5
4078;3;9
4081;0;6
4086;6;8
4096;4;8
4152;1;5
4154;4;9
4156;8;2
4163;7;9
4201;7;1
4205;8;2
4207;2;8
4211;5;6
4212;3;1
4224;7;9
4230;0;8
4238;3;7
4239;5;6
4248;9;2
4255;3;5
4269;6;4
4284;5;9
4294;7;9
4306;7;3
4311;5;3
4317;5;3
4321;5;9
4333;4;9
4344;4;9
4359;7;5
4360;3;5
4363;4;9
4369;4;9
4380;6;8
4382;9;4
4384;6;2
4397;5;3
4405;4;9
4425;4;9
4438;8;4
4439;4;6
4479;4;9
4482;3;2
4489;5;9
4492;5;3
4497;5;8
4498;4;7
4500;5;9
4505;4;9
4511;4;9
4513;5;8
4528;5;3
4543;2;8
4551;4;7
4552;5;3
4567;9;4
4571;0;6
4575;0;4
4577;1;5
4601;5;8
4615;0;2
4619;5;6
4630;5;3
4635;5;3
4639;9;8
4647;7;3
4698;4;6
4699;5;6
4703;0;3
4723;3;2
4727;7;3
4731;2;8
4735;7;9
4736;2;7
4737;6;8
4740;5;3
4755;5;3
4763;0;5
4785;8;3
4802;5;3
4807;0;8
4814;0;6
4816;6;2
4823;6;9
4827;9;4
4852;6;8
4874;0;9
4876;5;2
4879;6;8
4880;8;0
4899;3;2
4904;5;3
4924;2;1
4950;3;2
4956;9;8
4966;4;7
4978;9;8
4986;6;8
4990;7;3
4995;6;2
5049;5;8
5065;3;8
5078;5;3
5085;0;6
5086;5;2
5088;0;6
5140;0;3
5152;3;5
5159;9;4
5165;5;0
5173;5;8
5206;3;5
5209;6;8
5288;9;8
5298;9;8
5331;2;1
5379;9;8
5394;9;8
5401;0;6
5504;2;3
5525;9;4
5539;0;6
5564;6;4
5577;9;4
5586;0;8
5596;5;3
5601;5;8
5621;4;8
5623;5;3
5634;8;2
5638;0;3
5639;4;9
5642;4;1
5644;5;8
5647;5;8
5656;4;8
5676;5;4
5677;5;4
5678;6;8
