Ziffer-Index;Erkannt als;Richtige Antwort:
8;6;5
20;7;9
33;6;4
38;0;2
46;3;1
62;4;9
63;2;3
66;2;6
73;7;9
77;7;2
92;4;9
96;3;1
97;9;7
104;4;9
111;1;7
121;6;4
124;4;7
144;9;7
149;8;2
150;4;9
151;3;9
167;4;5
172;3;2
191;4;1
193;4;9
211;7;5
217;5;6
230;7;3
233;7;8
241;8;9
243;4;7
245;6;3
259;0;6
290;4;8
300;1;4
305;5;0
307;9;7
313;5;3
317;4;5
318;3;2
320;1;9
321;7;2
336;4;9
340;2;5
341;4;6
349;7;3
352;0;5
362;3;2
380;5;0
381;7;3
403;9;8
406;0;5
421;0;2
435;3;8
443;5;0
444;8;2
445;0;6
448;8;9
449;5;3
457;5;6
464;7;3
468;2;7
478;8;5
479;3;9
483;0;5
486;4;8
495;2;8
502;7;5
507;5;3
508;5;6
511;8;4
514;2;6
515;8;3
523;8;1
524;5;3
530;4;9
531;6;3
543;3;8
547;8;2
550;9;7
551;1;7
553;6;8
565;9;4
569;5;3
571;9;4
578;8;3
591;2;8
606;3;8
610;6;4
613;8;2
619;8;1
624;8;2
628;9;3
629;6;2
638;0;5
654;0;5
658;3;7
659;7;2
667;1;7
684;2;7
691;4;8
707;9;4
717;6;0
720;8;5
726;3;7
728;8;2
734;5;3
738;8;2
740;9;4
741;8;2
791;9;5
795;7;3
832;9;7
839;3;8
844;3;8
857;0;5
870;8;6
874;4;9
890;5;3
894;2;3
898;8;7
924;7;2
930;1;7
938;5;3
939;0;2
944;8;3
947;9;8
950;2;7
956;2;1
958;0;3
960;9;7
965;0;6
982;8;3
990;3;2
992;4;9
994;3;1
998;9;8
1000;7;9
1012;9;7
1014;5;6
1024;8;4
1032;8;5
1039;9;7
1044;2;6
1050;6;2
1062;9;3
1068;4;8
1081;4;9
1082;0;5
1089;0;5
1091;2;7
1101;4;8
1107;3;9
1112;6;4
1114;8;3
1119;2;7
1128;7;3
1153;5;6
1169;7;5
1176;3;0
1181;1;6
1192;4;9
1194;9;7
1198;4;8
1200;0;8
1204;9;3
1206;2;7
1208;8;3
1209;8;6
1217;7;9
1224;6;2
1226;2;7
1228;3;9
1232;4;9
1233;6;5
1234;5;8
1241;8;7
1242;9;4
1243;8;5
1247;0;9
1251;6;2
1256;3;2
1260;1;7
1269;6;2
1270;9;4
1279;9;4
1283;2;7
1288;6;0
1289;4;5
1291;5;3
1296;2;6
1299;7;5
1303;3;2
1308;2;9
1310;7;3
