Ziffer-Index;Erkannt als;Richtige Antwort:
8;6;5
33;0;4
119;8;2
124;4;7
149;9;2
193;3;9
199;3;2
217;5;6
233;7;8
241;3;9
247;6;4
257;1;8
259;0;6
300;6;4
320;7;9
321;7;2
340;3;5
352;0;5
362;3;2
412;3;5
445;0;6
448;8;9
478;8;5
479;3;9
495;0;8
511;8;4
531;6;3
543;3;8
551;3;7
565;9;4
571;9;4
591;3;8
610;6;4
629;6;2
658;0;7
659;8;2
684;3;7
691;4;8
707;9;4
717;6;0
720;8;5
740;9;4
771;9;7
791;9;5
795;6;3
810;2;7
830;3;2
839;3;8
846;9;7
881;9;4
882;7;9
924;3;2
939;0;2
950;3;7
956;6;1
958;0;3
965;0;6
982;2;3
990;3;2
1003;3;5
1012;3;7
1014;5;6
1032;8;5
1039;9;7
1044;8;6
1051;9;4
1074;3;8
1096;9;7
1101;3;8
1107;3;9
1112;6;4
1153;0;6
1181;1;6
1182;8;6
1191;6;0
1192;4;9
1194;9;7
1200;0;8
1204;2;3
1206;3;7
1226;2;7
1228;3;9
1232;4;9
1242;9;4
1247;0;9
1251;6;2
1256;3;2
1260;1;7
1283;2;7
1289;9;5
1319;3;8
1326;8;7
1328;9;7
1337;6;2
1357;9;4
1378;6;5
1391;9;4
1393;3;5
1395;3;2
1410;6;2
1413;9;4
1422;9;4
1433;3;8
1440;9;4
1494;0;7
1500;1;7
1522;9;7
1527;6;1
1530;7;8
1549;6;4
1553;3;9
1559;3;9
1581;9;7
1609;6;2
1634;7;4
1663;3;8
1678;0;2
1681;7;3
1702;3;8
1709;3;9
1717;0;8
1718;3;7
1722;4;2
1732;5;9
1737;3;5
1740;5;8
1751;3;4
1754;2;7
1772;4;7
1774;5;8
1790;9;2
1800;4;6
1813;0;8
1850;3;8
1868;4;1
1878;3;8
1883;9;7
1901;4;9
1913;2;3
1930;4;2
1938;6;4
1940;0;5
1941;9;7
1952;3;9
1956;9;4
1969;8;6
1970;3;5
1982;5;6
1984;0;2
1992;8;9
2016;2;7
