Ziffer-Index;Erkannt als;Richtige Antwort:
8;4;5
33;6;4
73;7;9
77;7;2
119;8;2
124;4;7
149;9;2
187;3;5
195;8;3
211;7;5
218;7;5
233;7;8
241;3;9
242;9;8
247;2;4
259;0;6
290;4;8
300;6;4
313;5;3
320;1;9
321;7;2
325;9;4
340;3;5
341;4;6
352;0;5
362;7;2
381;7;3
412;3;5
421;0;2
435;7;8
445;0;6
448;8;9
464;7;3
478;8;5
479;3;9
495;0;8
502;3;5
507;5;3
511;8;4
528;2;3
531;6;3
543;3;8
551;1;7
565;9;4
569;5;3
571;9;4
578;8;3
582;2;8
591;3;8
593;7;9
610;6;4
619;8;1
629;6;2
638;7;5
659;8;2
684;1;7
691;4;8
707;9;4
710;0;5
717;6;0
720;8;5
738;8;2
740;9;4
741;8;2
760;9;4
791;9;5
839;3;8
881;9;4
900;3;1
924;7;2
939;8;2
944;8;3
947;9;8
950;2;7
951;4;5
956;2;1
959;9;4
960;1;7
965;0;6
982;8;3
999;7;9
1003;3;5
1014;5;6
1032;8;5
1039;9;7
1044;4;6
1050;6;2
1062;7;3
1068;4;8
1089;0;5
1096;0;7
1101;2;8
1107;3;9
1112;6;4
1114;8;3
1128;2;3
1166;2;3
1181;1;6
1192;4;9
1194;9;7
1198;4;8
1200;3;8
1202;5;8
1204;7;3
1208;1;3
1224;6;2
1226;2;7
1228;3;9
1232;4;9
1242;9;4
1247;0;9
1251;6;2
1256;7;2
1260;1;7
1281;0;5
1283;2;7
1289;9;5
1299;7;5
1319;0;8
1325;4;8
1326;2;7
1337;6;2
1345;8;2
1378;8;5
1391;9;4
1393;3;5
1410;6;2
1425;4;8
1433;1;8
1440;9;4
1444;0;6
1453;9;4
1465;2;4
1466;0;5
1467;9;5
1494;0;7
1500;1;7
1522;9;7
1525;0;5
1527;6;1
1530;7;8
1549;6;4
1553;3;9
1559;7;9
1581;9;7
1587;5;6
1601;2;3
1609;6;2
1611;8;3
1634;7;4
1640;7;9
1641;0;5
1671;9;7
1678;0;2
1681;7;3
1695;7;9
1696;1;2
1709;5;9
1717;0;8
1722;4;2
1727;7;3
1730;5;3
1748;6;0
1751;2;4
1754;2;7
1759;6;8
1761;4;5
1772;4;7
1773;8;1
1790;7;2
1800;4;6
1813;5;8
1832;5;3
1850;7;8
1857;4;6
1865;9;4
1868;4;1
1878;2;8
1880;0;6
1901;4;9
1903;4;7
1913;2;3
1917;8;5
1930;4;2
1938;6;4
1952;5;9
