Ziffer-Index;Erkannt als;Richtige Antwort:
0;6;7
1;1;2
2;7;1
3;7;0
4;9;4
5;7;1
6;6;4
7;7;9
8;9;5
9;6;9
11;5;6
12;6;9
13;7;0
14;6;1
15;0;5
16;7;9
18;6;3
19;9;4
20;6;9
21;9;6
22;7;6
23;7;5
24;3;4
25;5;0
27;6;4
29;6;1
30;7;3
31;7;1
32;9;3
33;5;4
35;8;2
37;6;1
38;0;2
39;6;1
40;7;1
42;6;4
43;7;2
44;6;3
45;9;5
47;9;2
48;6;4
49;9;4
51;7;3
52;9;5
53;0;5
54;1;6
55;9;0
56;9;4
57;7;1
58;7;9
59;6;5
61;6;8
63;6;3
64;6;7
65;9;4
66;7;6
67;6;4
68;0;3
69;7;0
70;6;7
72;9;2
73;7;9
74;6;1
75;6;7
76;0;3
77;1;2
78;6;9
79;6;7
80;9;7
81;9;6
82;6;2
84;9;8
85;6;4
86;6;7
87;9;3
88;0;6
89;7;1
90;7;3
92;6;9
93;7;3
94;6;1
95;6;4
96;7;1
98;9;6
99;7;9
100;9;6
101;9;0
102;7;5
103;9;4
104;7;9
105;6;9
106;7;2
107;0;1
108;6;9
109;6;4
110;6;8
111;6;7
112;6;3
113;6;9
114;6;7
115;6;4
116;7;4
117;9;4
118;6;9
119;7;2
120;0;5
121;7;4
124;6;7
125;6;9
126;7;0
127;6;5
128;6;8
129;9;5
132;7;5
133;6;7
134;6;8
135;0;1
137;6;1
138;9;6
139;6;4
140;1;6
142;7;3
143;6;1
144;6;7
145;7;1
146;6;8
147;9;2
148;7;0
149;6;2
150;7;9
151;7;9
152;6;5
153;7;5
154;6;1
155;6;5
156;7;6
158;0;3
159;6;4
160;0;4
161;0;6
162;9;5
163;7;4
165;0;5
166;9;4
167;6;5
168;0;1
169;6;4
170;6;4
171;6;7
172;0;2
173;0;3
174;6;2
175;6;7
176;0;1
177;7;8
178;0;1
179;0;8
180;0;1
181;7;8
182;6;5
183;9;0
184;9;8
185;6;9
186;0;2
187;7;5
189;7;1
190;6;1
191;0;1
192;6;0
193;7;9
194;7;0
195;9;3
196;6;1
198;6;4
199;7;2
200;7;3
201;0;6
202;7;1
203;0;1
204;7;1
205;1;3
206;6;9
207;7;5
208;6;2
209;6;9
210;7;4
211;6;5
212;6;9
213;6;3
214;6;9
215;7;0
216;7;3
