Ziffer-Index;Erkannt als;Richtige Antwort:
1;6;2
4;9;4
6;7;4
7;6;9
8;9;5
15;6;5
18;0;3
19;9;4
20;7;9
22;2;6
23;6;5
24;9;4
27;2;4
30;9;3
32;6;3
33;6;4
38;6;2
42;9;4
43;6;2
44;1;3
45;6;5
47;6;2
48;9;4
49;2;4
51;0;3
52;6;5
53;6;5
54;2;6
55;6;0
56;7;4
58;7;9
59;6;5
61;0;8
63;2;3
64;0;7
65;9;4
67;7;4
68;9;3
72;0;2
73;0;9
76;2;3
78;6;9
80;9;7
84;2;8
85;9;4
87;6;3
90;7;3
92;6;9
93;9;3
95;9;4
97;9;7
102;7;5
103;2;4
104;0;9
106;0;2
109;2;4
110;2;8
112;6;3
114;6;7
115;6;4
116;9;4
117;0;4
119;0;2
120;9;5
121;6;4
125;2;9
127;9;5
128;9;8
129;9;5
132;0;5
133;9;7
134;6;8
139;6;4
142;7;3
144;0;7
146;9;8
147;0;2
149;6;2
152;6;5
153;6;5
155;6;5
158;6;3
159;1;4
160;2;4
162;9;5
163;9;4
165;0;5
166;9;4
167;6;5
169;9;4
170;9;4
171;0;7
172;0;2
173;0;3
174;3;2
175;1;7
177;6;8
179;2;8
181;6;8
182;1;5
184;2;8
186;3;2
187;0;5
195;1;3
198;9;4
199;3;2
205;6;3
207;0;5
208;6;2
209;0;9
210;7;4
211;9;5
212;0;9
213;1;3
215;3;0
216;9;3
218;6;5
219;0;5
222;0;2
224;6;1
225;7;2
226;6;8
227;6;4
230;2;3
231;9;3
232;6;8
233;7;8
238;9;4
240;2;5
242;0;8
243;9;7
244;1;2
245;6;3
247;2;4
248;9;4
249;6;2
250;9;4
253;6;5
256;6;2
257;6;8
258;0;2
260;9;8
261;6;5
264;2;9
266;0;8
268;0;8
270;0;3
271;6;0
275;9;4
277;9;8
278;0;2
280;6;2
283;1;5
284;6;9
285;9;2
287;0;4
289;6;5
290;9;8
293;6;2
295;2;4
298;0;2
299;9;8
300;6;4
301;9;7
303;6;2
304;7;4
308;9;4
309;6;3
310;0;3
313;6;3
317;2;5
318;0;2
319;0;5
320;1;9
321;7;2
324;6;0
325;6;4
326;6;2
331;1;2
333;9;5
334;7;3
335;7;3
336;2;9
338;0;8
340;6;5
343;0;3
344;2;8
347;9;5
349;7;3
351;2;5
352;0;5
355;6;8
356;9;5
358;9;7
360;0;4
362;7;2
363;6;2
364;0;5
365;6;0
367;0;5
369;7;3
371;6;2
373;3;8
374;9;8
375;6;5
376;9;4
379;9;4
381;7;3
382;2;3
387;6;2
389;7;9
390;0;2
391;3;8
395;0;5
397;6;5
398;0;4
399;2;4
400;0;2
401;9;8
402;0;3
403;9;8
404;0;2
405;0;4
406;0;5
408;0;3
412;9;5
420;6;4
421;6;2
425;2;4
426;7;9
428;2;4
429;9;8
431;0;8
432;6;4
433;2;5
435;7;8
436;6;8
437;0;3
441;6;0
442;6;3
443;6;0
444;6;2
445;0;6
447;0;4
449;0;3
450;9;3
451;9;3
452;6;2
453;0;3
456;7;2
458;9;8
460;7;5
462;0;6
464;7;3
465;9;8
466;0;8
467;3;2
468;0;7
469;2;5
470;9;8
471;7;9
474;0;8
475;0;4
477;6;2
478;6;5
483;6;5
484;9;4
485;6;0
486;9;8
488;7;9
490;6;0
491;6;5
492;6;2
493;0;3
495;2;8
497;9;4
498;6;0
500;9;3
502;2;5
503;0;2
505;9;3
507;6;3
509;9;5
510;0;7
511;6;4
512;6;2
513;6;2
514;2;6
515;9;3
518;2;5
519;9;4
520;6;8
524;6;3
526;0;3
527;0;8
528;6;3
531;6;3
532;3;4
533;2;4
535;9;4
536;1;2
538;6;8
540;9;5
541;9;4
542;6;8
543;9;8
544;9;4
545;7;0
547;6;2
548;6;3
549;0;2
551;1;7
552;3;0
553;6;8
555;9;4
556;0;4
560;7;9
563;9;8
565;7;4
569;6;3
570;7;5
571;9;4
572;9;8
573;0;3
574;9;3
576;9;3
577;7;3
578;7;3
580;0;8
582;3;8
583;9;2
588;0;5
589;9;4
590;0;3
591;6;8
593;7;9
595;6;3
596;0;8
598;7;9
601;0;8
603;6;8
604;9;5
605;0;7
606;2;8
609;1;2
610;2;4
612;6;2
613;6;2
614;1;3
616;7;9
617;9;7
618;2;5
619;6;1
620;6;0
621;3;8
622;2;4
624;6;2
628;9;3
629;7;2
630;2;9
631;9;8
632;0;2
634;0;9
635;6;2
637;0;3
638;6;5
641;6;8
643;3;2
645;6;5
646;6;2
648;0;3
653;6;2
654;0;5
655;3;8
657;0;3
659;9;2
660;2;4
661;2;0
664;2;8
665;2;6
667;1;7
668;2;4
669;1;3
670;0;4
671;0;9
673;0;9
674;6;5
677;0;3
681;7;9
683;6;3
684;2;7
685;6;8
686;9;3
687;0;3
690;6;2
691;9;8
692;7;5
693;6;8
694;6;5
697;2;4
698;7;4
699;9;3
706;7;9
707;9;4
708;9;4
709;9;8
710;6;5
711;0;5
712;9;4
714;0;8
717;6;0
718;9;8
719;0;4
720;6;5
722;9;4
723;9;0
726;1;7
727;9;3
728;9;2
734;1;3
736;2;4
738;0;2
739;6;5
740;9;4
741;6;2
744;0;2
747;7;3
748;9;4
751;0;5
752;9;4
753;2;3
757;9;4
758;7;9
759;7;9
760;6;4
761;6;8
762;6;4
764;0;2
765;2;4
766;0;5
770;9;4
771;9;7
774;9;4
775;6;2
776;0;4
778;2;5
779;1;5
780;0;3
781;6;8
782;0;3
784;0;4
785;0;5
787;0;8
789;2;4
791;0;5
792;0;3
793;3;8
795;1;3
796;0;2
797;1;5
800;0;8
801;6;3
802;7;4
803;0;4
805;9;8
806;2;8
807;0;3
808;0;3
811;9;3
812;0;5
813;6;9
815;9;3
816;6;2
819;0;3
823;0;2
827;6;4
828;6;2
829;6;4
833;7;9
837;7;2
838;9;4
839;2;8
843;0;4
844;9;8
847;2;3
849;0;3
853;9;7
855;9;3
856;0;5
857;6;5
858;0;2
863;0;2
864;0;8
865;2;3
866;2;5
867;9;2
869;9;5
872;9;8
873;3;2
874;6;9
875;0;2
876;0;8
877;0;8
878;0;8
879;0;8
880;6;7
881;9;4
882;6;9
883;1;3
890;2;3
891;6;2
892;0;2
893;7;9
894;0;3
897;6;5
899;0;8
901;0;4
902;7;4
905;0;2
906;7;9
908;7;4
909;6;7
910;7;4
912;0;3
913;6;9
914;6;8
915;6;8
916;0;4
919;6;2
922;6;2
923;9;3
924;7;2
925;0;3
926;0;2
927;9;3
930;6;7
931;9;4
933;0;3
934;9;5
935;2;5
936;6;8
937;0;6
938;0;3
939;0;2
944;6;3
947;9;8
950;0;7
951;9;5
953;9;4
955;6;5
957;0;3
958;6;3
959;2;4
961;0;8
962;7;9
965;0;6
966;7;9
968;2;4
969;7;4
970;6;5
971;9;4
976;9;3
978;9;5
982;9;3
983;6;8
985;6;2
990;3;2
991;9;3
995;0;2
998;0;8
1002;1;2
1003;0;5
1007;9;8
1010;7;4
1012;9;7
1015;7;4
1018;3;8
1020;6;3
1022;9;5
1023;9;4
1024;6;4
1026;6;8
1028;0;3
1029;9;8
1032;2;5
1033;3;8
1036;7;2
1039;1;7
1041;6;5
1043;9;4
1046;6;5
1050;7;2
1051;7;4
1052;9;8
1056;6;2
1057;2;4
1058;7;9
1059;3;4
1060;0;4
1062;7;3
1063;0;9
1065;3;2
1066;7;3
1067;9;3
1068;7;8
1069;0;3
1070;0;5
1072;7;3
