Ziffer-Index;Erkannt als;Richtige Antwort:
0;9;7
1;6;2
4;9;4
6;9;4
8;9;5
9;0;9
11;0;6
15;0;5
17;9;7
18;0;3
19;9;4
21;0;6
22;9;6
23;6;5
24;9;4
26;9;7
27;9;4
30;9;3
33;2;4
34;9;7
35;0;2
36;9;7
38;0;2
41;9;7
42;9;4
43;6;2
45;0;5
47;0;2
48;9;4
49;9;4
50;9;6
51;0;3
52;9;5
53;0;5
54;2;6
56;9;4
59;9;5
60;9;7
61;6;8
63;0;3
64;6;7
65;9;4
66;0;6
67;9;4
70;9;7
72;3;2
73;0;9
75;9;7
76;1;3
77;9;2
78;1;9
79;0;7
80;9;7
81;9;6
82;0;2
83;9;7
84;9;8
85;9;4
86;1;7
88;0;6
91;9;6
92;6;9
95;9;4
97;9;7
100;0;6
102;9;5
103;9;4
106;0;2
109;9;4
110;0;8
111;1;7
114;9;7
115;9;4
116;9;4
117;9;4
119;0;2
120;3;5
121;9;4
122;9;7
124;9;7
127;9;5
128;0;8
129;4;5
130;9;6
131;0;6
132;0;5
133;9;7
134;0;8
139;9;4
140;9;6
141;9;7
142;0;3
144;0;7
146;3;8
147;0;2
149;9;2
151;0;9
152;9;5
153;0;5
155;3;5
156;9;6
159;9;4
160;0;4
161;0;6
162;0;5
163;9;4
164;9;6
165;0;5
166;9;4
167;9;5
169;9;4
170;9;4
171;6;7
172;0;2
173;2;3
174;1;2
175;1;7
177;9;8
179;1;8
181;0;8
182;3;5
184;0;8
186;3;2
187;0;5
195;0;3
197;9;6
198;9;4
199;3;2
201;0;6
207;0;5
208;9;2
210;9;4
211;3;5
217;9;6
218;9;5
219;6;5
220;9;7
221;0;2
222;0;2
223;6;7
225;3;2
226;1;8
227;2;4
229;9;7
230;0;3
231;1;3
232;3;8
233;9;8
234;9;7
236;3;2
237;9;2
238;9;4
240;0;5
241;0;9
242;6;8
243;9;7
244;1;2
245;2;3
247;9;4
248;9;4
249;1;2
250;9;4
253;3;5
254;9;7
255;9;7
256;3;2
257;3;8
258;9;2
259;0;6
260;6;8
261;3;5
262;9;7
263;9;7
266;0;8
268;0;8
270;0;3
275;9;4
277;1;8
278;0;2
280;0;2
282;1;7
283;9;5
285;3;2
286;3;6
287;0;4
289;0;5
290;9;8
291;1;2
293;9;2
295;9;4
298;0;2
299;6;8
300;9;4
301;9;7
303;0;2
304;9;4
306;0;2
307;9;7
308;9;4
313;0;3
317;3;5
318;0;2
319;0;5
320;1;9
321;1;2
325;3;4
328;4;7
331;0;2
333;4;5
337;9;7
338;0;8
339;0;6
340;0;5
341;9;6
343;0;3
344;0;8
346;3;0
347;9;5
349;0;3
351;9;5
352;0;5
353;0;6
355;9;8
356;9;5
358;9;7
360;9;4
361;9;6
362;0;2
363;0;2
364;9;5
367;0;5
368;9;6
369;8;3
370;9;7
371;0;2
373;1;8
374;1;8
375;9;5
376;9;4
379;9;4
380;2;0
381;9;3
382;9;3
383;9;7
384;0;6
386;0;6
387;0;2
390;0;2
391;0;8
392;9;6
395;0;5
396;9;2
397;1;5
398;9;4
399;9;4
400;0;2
401;1;8
402;0;3
403;9;8
404;0;2
405;9;4
406;0;5
408;0;3
410;9;7
411;1;7
412;6;5
413;9;7
415;9;7
418;0;2
420;9;4
421;3;2
423;9;2
425;9;4
426;3;9
428;9;4
429;9;8
431;0;8
432;9;4
433;3;5
435;3;8
436;3;8
437;0;3
438;9;7
439;9;6
442;0;3
443;1;0
444;3;2
445;9;6
446;0;6
447;9;4
448;3;9
449;0;3
451;9;3
452;3;2
453;0;3
456;1;2
457;9;6
458;0;8
460;9;5
461;0;6
462;0;6
463;0;6
465;0;8
466;0;8
467;0;2
468;0;7
469;0;5
470;3;8
472;9;6
474;0;8
475;9;4
477;0;2
478;0;5
479;8;9
482;9;7
483;9;5
484;9;4
485;9;0
486;0;8
490;2;0
491;3;5
492;0;2
493;0;3
494;9;7
495;0;8
497;1;4
498;9;0
499;0;6
502;9;5
503;0;2
508;9;6
509;0;5
510;6;7
511;6;4
512;3;2
513;0;2
514;0;6
515;9;3
517;0;6
518;0;5
519;9;4
520;3;8
522;0;7
524;0;3
526;9;3
527;0;8
528;0;3
531;9;3
532;9;4
533;9;4
535;9;4
536;0;2
538;0;8
539;9;2
540;6;5
541;9;4
542;9;8
543;0;8
544;9;4
547;0;2
549;0;2
550;3;7
551;1;7
552;9;0
553;6;8
554;9;7
555;9;4
556;9;4
557;9;7
559;9;6
563;1;8
565;9;4
568;0;6
569;0;3
570;0;5
571;9;4
572;9;8
577;0;3
578;0;3
579;9;7
580;0;8
582;9;8
583;0;2
585;9;7
587;0;6
588;0;5
589;9;4
590;0;3
591;0;8
594;9;6
596;0;8
597;2;0
600;9;6
601;3;8
603;3;8
604;9;5
605;9;7
606;0;8
607;0;6
609;1;2
610;6;4
612;0;2
613;1;2
614;1;3
617;0;7
618;0;5
621;3;8
622;9;4
623;9;6
624;1;2
626;9;7
628;9;3
629;0;2
631;3;8
632;0;2
633;0;2
635;1;2
636;9;7
637;0;3
638;9;5
641;0;8
642;9;0
643;3;2
645;0;5
646;6;2
648;0;3
649;9;7
650;9;6
651;9;7
653;0;2
654;0;5
655;0;8
657;0;3
658;3;7
659;9;2
660;2;4
661;3;0
664;0;8
666;9;7
667;1;7
668;9;4
670;9;4
671;0;9
673;0;9
674;3;5
676;6;7
677;0;3
679;9;7
680;9;6
684;9;7
685;3;8
687;0;3
688;9;6
689;9;7
690;0;2
691;9;8
692;9;5
693;3;8
694;3;5
697;9;4
698;9;4
699;9;3
702;1;7
703;9;7
705;9;7
707;9;4
708;9;4
709;0;8
710;3;5
711;0;5
712;9;4
714;0;8
715;0;2
717;2;0
718;3;8
719;9;4
720;0;5
722;9;4
723;9;0
724;0;6
726;9;7
727;9;3
728;0;2
729;0;6
730;9;7
731;0;2
732;0;6
736;9;4
737;9;6
738;6;2
739;0;5
740;9;4
741;3;2
743;0;6
744;0;2
746;9;7
747;9;3
748;9;4
751;0;5
752;9;4
756;9;7
757;9;4
759;3;9
760;3;4
761;3;8
762;9;4
764;0;2
765;9;4
766;6;5
769;9;6
770;9;4
771;9;7
774;9;4
775;0;2
776;9;4
778;0;5
779;0;5
780;0;3
782;0;3
784;9;4
785;0;5
787;0;8
789;9;4
791;9;5
793;0;8
795;1;3
796;0;2
797;1;5
799;0;2
800;0;8
801;0;3
802;9;4
803;9;4
805;6;8
806;0;8
807;0;3
808;0;3
810;6;7
812;0;5
814;0;6
816;1;2
817;9;6
819;0;3
820;0;6
822;0;7
823;0;2
825;9;7
827;6;4
828;3;2
829;6;4
830;0;2
832;9;7
834;3;6
838;9;4
839;9;8
841;9;7
842;9;7
843;9;4
844;9;8
846;9;7
849;0;3
852;9;7
853;6;7
855;9;3
856;9;5
857;3;5
858;0;2
859;9;7
861;0;6
863;0;2
864;0;8
866;9;5
867;0;2
868;0;2
869;9;5
870;9;6
872;0;8
873;0;2
874;3;9
875;0;2
876;0;8
877;0;8
878;0;8
880;9;7
881;9;4
882;3;9
885;0;6
886;0;6
888;9;2
891;0;2
892;0;2
894;0;3
897;9;5
898;9;7
899;0;8
901;9;4
902;9;4
903;0;6
905;0;2
908;9;4
909;0;7
910;9;4
911;9;7
914;1;8
915;1;8
916;9;4
917;9;7
921;0;2
922;3;2
924;6;2
926;0;2
930;9;7
931;9;4
933;0;3
934;9;5
935;9;5
936;0;8
937;0;6
938;9;3
939;0;2
940;9;6
941;9;7
942;0;6
944;1;3
945;0;2
946;9;7
947;9;8
950;9;7
951;9;5
953;9;4
955;3;5
956;0;1
957;0;3
958;6;3
959;9;4
960;9;7
961;3;8
965;0;6
968;9;4
969;9;4
970;9;5
971;9;4
973;0;6
974;0;2
975;0;2
976;1;3
978;3;5
980;9;2
983;3;8
985;0;2
986;9;6
987;9;7
989;0;6
990;3;2
991;9;3
994;3;1
995;0;2
996;0;2
998;0;8
1000;0;9
1002;3;2
1003;0;5
1006;9;7
1007;1;8
1010;9;4
1012;9;7
1014;9;6
1015;1;4
1016;0;2
1018;0;8
1021;6;7
1022;9;5
1023;9;4
1024;6;4
1026;9;8
1028;0;3
1029;1;8
1031;6;2
1032;9;5
1033;1;8
1035;9;6
1036;3;2
1039;9;7
1041;9;5
1043;9;4
1044;9;6
1046;3;5
1049;0;2
1050;0;2
1051;9;4
1052;9;8
1053;0;2
1055;9;7
1056;0;2
1057;9;4
1059;9;4
