Ziffer-Index;Erkannt als;Richtige Antwort:
8;6;5
18;5;3
73;7;9
77;7;2
87;5;3
92;4;9
119;8;2
124;4;7
149;4;2
151;8;9
185;4;9
193;4;9
195;8;3
217;5;6
241;8;9
243;2;7
257;6;8
259;0;6
261;7;5
300;6;4
303;7;2
313;5;3
318;3;2
321;7;2
340;3;5
341;4;6
352;0;5
359;4;9
362;3;2
381;7;3
403;5;8
435;7;8
436;5;8
445;0;6
448;8;9
449;5;3
457;5;6
464;7;3
479;8;9
495;0;8
502;3;5
507;5;3
511;7;4
516;4;2
530;4;9
551;1;7
565;9;4
569;5;3
572;5;8
578;2;3
582;2;8
591;3;8
615;2;1
619;6;1
625;4;6
628;9;3
629;6;2
645;6;5
658;9;7
659;8;2
674;3;5
684;4;7
691;4;8
707;9;4
717;6;0
740;9;4
760;9;4
795;6;3
810;0;7
839;3;8
844;6;8
857;3;5
874;4;9
881;9;4
883;7;3
898;8;7
900;3;1
924;7;2
926;6;2
938;5;3
939;0;2
950;2;7
956;6;1
965;0;6
975;0;2
982;2;3
998;9;8
1014;5;6
1032;8;5
1033;3;8
1039;9;7
1044;8;6
1062;7;3
1068;4;8
1082;3;5
1089;0;5
1107;3;9
1114;8;3
1119;2;7
1124;7;8
1128;2;3
1157;9;4
1166;0;3
1181;2;6
1182;8;6
1191;6;0
1192;4;9
1194;9;7
1198;4;8
1200;3;8
1204;2;3
1208;5;3
1226;2;7
1228;8;9
1232;6;9
1233;6;5
1234;0;8
1242;9;4
1247;5;9
1248;5;8
1256;5;2
1260;1;7
1283;2;7
1289;9;5
1315;5;3
1317;8;3
1319;3;8
1325;5;8
1326;2;7
1328;9;7
1337;6;2
1393;3;5
1410;4;2
1413;8;4
1415;5;8
1429;4;9
1431;3;2
1433;1;8
1440;9;4
1444;0;6
1453;9;4
1469;6;3
1494;8;7
1500;1;7
1522;9;7
1527;6;1
1530;7;8
1553;8;9
1559;7;9
1569;9;6
1571;9;4
1587;5;6
1601;2;3
1607;5;3
1609;4;2
1621;6;0
1626;5;6
1634;7;4
1678;0;2
1681;7;3
1686;5;8
1696;6;2
1709;5;9
1717;0;8
1722;4;2
1727;7;3
1732;5;9
1740;0;8
1741;3;7
1751;2;4
1754;2;7
1759;6;8
1765;5;3
1772;4;7
1773;6;1
1782;9;8
1790;9;2
1800;4;6
1813;5;8
1828;5;3
1857;4;6
1868;4;1
1878;3;8
1901;4;9
1903;6;7
1913;0;3
1917;8;5
1926;5;3
1930;4;2
1941;4;7
1952;5;9
1954;8;5
1955;6;8
1982;2;6
1984;0;2
2009;0;9
2016;2;7
2024;9;7
2035;3;5
2040;6;5
2044;7;2
2053;9;4
2068;4;9
2093;3;8
2098;0;2
2099;4;8
2105;5;3
2107;0;8
2109;7;3
2118;5;6
2129;7;9
2130;9;4
2148;9;4
2161;4;9
2182;2;1
2185;5;0
2186;0;2
2189;8;9
2198;6;2
2224;6;5
2237;6;5
2266;6;1
2272;0;8
2292;8;9
2293;6;9
2298;0;8
2305;8;3
2312;5;3
2325;2;7
2326;5;0
2362;1;8
2369;8;5
2371;9;4
2380;0;9
2387;1;9
2394;9;4
2395;0;8
2405;2;3
2406;1;9
2414;4;9
2422;4;6
2425;3;8
2433;3;2
2434;3;1
2462;0;2
2473;8;1
2488;6;2
2539;9;7
2548;4;9
2560;2;3
2574;7;5
2582;7;9
2586;3;5
2589;8;9
2598;2;8
2607;2;7
2648;0;9
2650;5;8
2654;5;6
2658;8;4
2684;7;3
2695;4;7
2705;8;1
2730;2;7
2758;5;8
2760;4;9
2770;4;3
2780;3;2
2812;4;9
2832;3;5
2850;3;5
2863;4;9
2866;4;6
2877;9;4
2896;0;8
2906;5;3
2907;9;4
2911;1;8
2914;8;3
2921;2;3
2925;0;5
2927;2;3
2939;7;9
2945;7;3
2946;8;1
2953;5;3
2994;4;6
2995;5;6
3005;1;9
3033;0;6
3060;7;9
3062;6;8
3073;2;1
3102;7;5
3114;6;4
3115;4;5
3117;9;5
3136;8;7
3160;4;9
3189;4;7
3206;3;8
3240;8;9
3260;3;2
3263;3;8
3269;0;6
3280;8;2
3288;9;4
3289;7;8
3302;4;6
3316;4;7
3323;5;8
3329;2;7
3330;3;2
3333;9;7
3336;7;5
3358;5;0
3376;9;7
3384;6;2
3405;9;4
3422;0;6
3432;7;3
3447;0;6
3460;4;9
3475;7;3
3503;1;9
3520;4;6
3525;2;7
3533;9;4
3549;2;3
3558;0;5
3559;5;8
3567;5;8
3574;5;0
3575;8;7
3597;3;9
3598;8;1
3604;0;7
3616;9;7
3629;3;8
3662;0;8
3665;0;6
3681;0;2
3687;4;9
3716;3;9
3718;9;4
3749;0;6
3751;2;7
3755;8;9
3756;8;5
3757;3;8
3767;2;7
3769;9;3
3776;8;5
3778;0;5
3801;0;6
3806;7;5
3808;8;7
3811;8;2
3817;6;2
3821;4;9
3832;7;2
3833;3;8
3838;3;7
3846;0;6
3848;3;7
3853;5;6
3855;0;5
3869;4;9
3893;6;5
3902;3;5
3906;3;1
3926;3;9
3943;5;3
3946;8;2
3951;5;8
3952;3;5
3962;5;3
3966;7;9
3976;1;7
3985;4;9
4000;4;9
4002;5;3
4007;4;7
4015;4;9
4017;9;4
4018;2;3
4027;9;7
4044;5;3
4063;5;6
4065;9;0
4072;3;5
4075;0;8
4076;8;5
4078;7;9
4086;4;8
4093;4;9
4131;3;5
4139;4;6
4152;1;5
4163;5;9
4165;6;8
4176;4;2
4201;7;1
4205;6;2
4211;5;6
4212;3;1
4224;7;9
4248;8;2
4254;3;5
4260;3;2
4271;3;5
4286;2;0
4289;7;2
4297;3;7
4300;8;5
4302;8;5
4306;7;3
4313;9;4
4315;8;5
4344;7;9
4359;7;5
4369;4;9
4397;5;3
4405;4;9
4419;4;8
4425;4;9
4433;3;7
4435;7;3
4437;2;3
4449;0;6
4451;5;2
4489;8;9
4497;7;8
4498;9;7
4504;0;2
4521;7;2
4523;3;8
4536;5;6
4540;2;7
4548;0;5
4575;0;4
4601;4;8
4615;4;2
4633;4;9
4668;3;2
4673;4;9
4690;0;7
4692;5;9
4702;5;6
4722;4;5
4723;7;2
4724;0;8
4731;7;8
4740;7;3
4743;5;8
4751;6;4
4759;3;1
4763;6;5
4782;9;3
4785;8;3
4807;3;8
4808;5;3
4814;0;6
4823;4;9
4829;3;8
4833;2;3
4837;3;7
4860;9;4
4861;3;7
4863;9;8
4876;4;2
4880;8;0
4886;1;7
4890;3;8
4896;9;4
4915;8;5
4923;5;0
4939;3;2
4943;7;2
4950;3;2
4952;5;6
4956;4;8
4966;1;7
4969;3;2
4978;7;8
4990;2;3
5001;4;9
5009;4;9
5015;4;9
5038;8;3
5046;0;3
5054;0;3
5067;0;3
5078;0;3
5138;5;8
5140;0;3
5143;6;3
5167;3;2
5176;4;8
5210;7;9
5311;7;9
5331;6;1
5525;9;4
5559;9;4
5564;9;4
5593;6;0
5600;9;7
5601;4;8
5608;6;5
5613;6;0
5623;0;3
5634;3;2
5641;3;2
5642;8;1
5662;3;5
5695;5;0
5718;5;0
5734;9;3
5735;1;5
5749;6;8
5752;1;5
5759;2;1
5801;0;6
5821;3;5
5835;9;7
5842;7;4
5843;0;5
5845;9;7
5854;9;7
5858;4;7
5866;9;7
5887;3;7
5888;0;4
5891;3;5
5906;9;7
5913;3;5
5914;4;7
5935;8;3
5936;9;4
5937;3;5
5955;8;3
5972;3;5
5973;8;3
5982;3;5
6002;4;6
6023;5;3
6034;8;3
6035;0;2
6042;3;5
6043;3;5
6046;8;3
6059;8;3
6065;8;3
