Ziffer-Index;Erkannt als;Richtige Antwort:
63;2;3
92;4;9
320;1;9
321;7;2
340;3;5
381;7;3
435;7;8
444;8;2
445;0;6
449;5;3
479;8;9
495;2;8
511;8;4
582;2;8
591;3;8
593;7;9
613;8;2
659;1;2
684;2;7
717;6;0
720;6;5
740;9;4
810;2;7
839;3;8
844;7;8
882;7;9
883;5;3
898;8;7
924;7;2
938;5;3
947;9;8
950;2;7
956;2;1
958;0;3
962;7;9
965;0;6
1014;5;6
1039;9;7
1062;9;3
1068;4;8
1112;6;4
1181;1;6
1191;6;0
1192;4;9
1202;5;8
1204;7;3
1206;2;7
1226;2;7
1232;4;9
1247;0;9
1260;1;7
1263;9;4
1299;7;5
1319;3;8
1326;2;7
1337;6;2
1339;3;5
1378;6;5
1393;3;5
1403;8;1
1414;7;9
1415;6;8
1500;1;7
1527;6;1
1530;7;8
1553;3;9
1559;3;9
1581;9;7
1609;6;2
1621;6;0
1634;7;4
1678;0;2
1681;7;3
1709;5;9
1717;0;8
1754;2;7
1790;7;2
1822;4;6
1850;7;8
1857;4;6
1868;4;1
1878;3;8
1901;4;9
1930;4;2
1938;6;4
2016;2;7
2018;3;1
2035;3;5
2043;8;4
2044;7;2
2053;9;4
2070;9;7
2098;0;2
2109;7;3
2118;0;6
2125;9;5
2129;2;9
2130;9;4
2135;1;6
2168;2;8
2182;3;1
2186;3;2
2189;1;9
2224;8;5
2266;2;1
2293;0;9
2325;2;7
2369;9;5
2382;2;8
2386;7;4
2387;1;9
2395;2;8
2406;1;9
2414;4;9
2425;7;8
2462;0;2
2488;4;2
2578;2;7
2598;2;8
2607;8;7
2635;7;2
2654;1;6
2665;2;7
2771;9;4
2780;3;2
2896;0;8
2921;2;3
2927;2;3
2930;7;5
2970;3;5
2979;7;9
2990;9;8
2995;5;6
3005;1;9
3060;7;9
3073;2;1
3206;3;8
3240;5;9
3288;9;4
3289;7;8
3297;6;0
3329;2;7
3336;9;5
3369;7;9
3503;1;9
3520;4;6
3558;0;5
3559;0;8
3573;2;7
3574;7;0
3597;3;9
3604;2;7
3629;3;8
3662;6;8
3716;3;9
3726;9;4
3727;6;8
3742;9;3
3751;2;7
3757;3;8
3767;2;7
3778;2;5
3780;6;4
3782;2;8
3796;8;2
3806;8;5
3808;8;7
3836;4;7
3838;8;7
3850;4;9
3853;5;6
3855;0;5
3902;3;5
3906;3;1
3926;3;9
3943;5;3
3951;2;8
3962;2;3
3968;3;5
4065;2;0
4075;0;8
4078;2;9
4102;9;7
4140;2;8
4159;3;8
4163;0;9
4187;7;2
4212;3;1
4224;7;9
4238;3;7
4248;1;2
4256;2;3
4289;7;2
4306;7;3
4313;7;4
4369;4;9
4477;6;0
4497;7;8
4500;1;9
4547;4;6
4548;2;5
4575;2;4
4601;4;8
4615;4;2
4639;9;8
4690;2;7
4731;7;8
4740;5;3
4743;6;8
4761;8;9
4783;9;4
4807;0;8
4808;5;3
4814;0;6
4823;4;9
4837;2;7
4874;0;9
4876;4;2
4879;6;8
4880;8;0
4886;1;7
4956;4;8
4978;7;8
4990;2;3
5067;2;3
5140;5;3
5183;4;8
5201;9;4
5210;7;9
5246;2;7
5288;9;8
5331;0;1
5600;9;7
5642;0;1
5734;7;3
5749;2;8
5842;7;4
5887;0;7
5888;0;4
5955;8;3
5973;8;3
6059;5;3
6071;3;9
6081;5;9
6091;5;9
6112;5;9
6157;5;9
6166;3;9
6168;3;9
6172;5;9
6173;0;9
6400;6;0
6426;6;0
6505;0;9
6555;9;8
6569;2;3
6571;7;9
6572;5;1
6574;6;2
6597;7;0
6598;6;5
6625;7;8
6651;2;0
6721;4;2
6740;0;9
6744;8;2
6755;7;8
6785;4;2
6806;3;8
6847;4;6
6945;7;8
7094;9;8
7121;9;8
7216;6;0
7370;3;8
7432;2;7
7434;8;4
7492;7;2
7545;9;8
7565;4;7
7842;8;5
7853;0;8
7858;2;3
7862;0;8
7886;4;2
7971;9;8
8059;1;2
8079;1;2
8091;1;2
8094;1;2
8095;6;4
8183;5;8
8246;5;3
8273;7;0
8332;7;9
8408;6;8
8508;0;3
8520;9;4
9009;2;7
9010;8;2
9015;2;7
9019;2;7
9024;2;7
9036;2;7
9045;2;7
9385;6;8
9456;7;2
9634;8;0
9642;7;9
9692;7;9
9700;6;2
9729;6;5
9741;7;9
9768;0;2
9770;0;5
9811;8;2
9839;7;2
9856;5;9
9867;8;2
9879;2;0
9892;5;8
9905;7;3
9944;8;3
9982;6;5
