Ziffer-Index;Erkannt als;Richtige Antwort:
0;4;7
1;7;2
2;5;1
3;1;0
4;1;4
5;5;1
6;5;4
7;4;9
8;3;5
9;0;9
10;8;0
11;1;6
12;5;9
13;8;0
14;5;1
15;1;5
16;1;9
17;4;7
18;7;3
19;1;4
20;5;9
21;1;6
22;1;6
23;7;5
24;1;4
25;4;0
26;4;7
28;8;0
29;5;1
30;7;3
31;8;1
32;4;3
33;1;4
34;3;7
35;3;2
36;4;7
37;5;1
38;7;2
39;5;1
40;5;1
41;4;7
43;4;2
44;4;3
47;1;2
50;5;6
51;7;3
52;7;5
53;9;5
54;4;6
55;8;0
56;1;4
57;5;1
58;0;9
60;4;7
61;4;8
62;6;9
63;5;3
64;0;7
66;1;6
68;7;3
69;8;0
70;0;7
71;9;0
72;4;2
73;8;9
74;5;1
75;0;7
76;8;3
77;4;2
78;5;9
80;8;7
81;7;6
82;1;2
83;1;7
84;5;8
87;1;3
88;1;6
89;5;1
90;8;3
91;1;6
92;5;9
93;7;3
94;5;1
95;1;4
96;4;1
97;0;7
98;7;6
99;4;9
100;7;6
101;8;0
104;4;9
105;1;9
106;4;2
107;8;1
108;4;9
109;1;4
110;5;8
111;5;7
112;1;3
113;8;9
114;1;7
115;5;4
117;0;4
118;5;9
119;7;2
120;4;5
121;2;4
122;4;7
123;1;6
124;5;7
125;7;9
126;4;0
127;0;5
128;7;8
130;7;6
131;1;6
132;1;5
133;4;7
134;1;8
135;5;1
136;8;0
137;5;1
138;1;6
139;2;4
140;7;6
141;4;7
142;4;3
143;5;1
144;1;7
145;5;1
147;1;2
148;8;0
149;1;2
150;8;9
151;1;9
153;8;5
154;5;1
155;0;5
156;1;6
157;8;0
158;8;3
159;1;4
160;1;4
161;1;6
162;6;5
164;1;6
165;8;5
166;1;4
168;8;1
169;1;4
170;1;4
171;4;7
172;8;2
173;4;3
174;1;2
175;4;7
176;5;1
177;5;8
178;5;1
180;5;1
183;4;0
184;1;8
185;4;9
186;4;2
187;8;5
188;8;0
189;9;1
190;5;1
193;4;9
194;8;0
195;4;3
196;5;1
198;1;4
199;4;2
200;1;3
201;1;6
202;5;1
203;5;1
204;5;1
205;1;3
206;8;9
207;7;5
208;4;2
209;4;9
212;4;9
213;4;3
214;4;9
215;7;0
216;5;3
217;7;6
220;4;7
221;1;2
222;4;2
223;0;7
224;8;1
225;3;2
226;5;8
227;1;4
228;8;1
229;5;7
230;4;3
231;4;3
233;5;8
234;4;7
235;1;9
236;1;2
237;1;2
238;1;4
239;5;1
241;1;9
242;0;8
243;0;7
244;1;2
245;0;3
246;8;0
247;1;4
248;1;4
249;6;2
251;8;1
252;4;9
253;6;5
254;4;7
255;4;7
256;4;2
257;7;8
258;1;2
259;8;6
261;8;5
262;4;7
263;4;7
264;4;9
265;8;1
266;7;8
267;4;1
269;9;0
270;4;3
271;1;0
272;5;1
273;0;9
274;4;9
275;1;4
276;5;1
277;4;8
278;7;2
279;5;1
280;1;2
281;0;9
282;4;7
283;7;5
284;1;9
285;1;2
286;5;6
287;0;4
288;6;1
289;1;5
290;1;8
291;4;2
292;1;9
293;1;2
294;7;0
296;9;0
297;8;0
298;4;2
299;1;8
300;2;4
301;1;7
302;5;1
303;4;2
304;5;4
305;8;0
306;4;2
307;4;7
308;5;4
309;4;3
310;1;3
311;8;0
312;8;0
313;7;3
314;5;1
315;0;9
316;7;6
317;0;5
318;1;2
319;1;5
320;5;9
321;6;2
322;4;9
323;5;3
324;9;0
325;5;4
326;7;2
327;2;0
328;0;7
329;4;1
330;5;1
331;8;2
332;5;1
334;5;3
335;4;3
336;4;9
337;4;7
339;7;6
340;1;5
341;1;6
342;5;1
343;8;3
344;7;8
345;4;1
346;8;0
347;6;5
348;5;1
349;4;3
351;8;5
352;8;5
353;4;6
354;4;1
355;5;8
356;6;5
357;5;1
358;4;7
359;4;9
360;0;4
361;1;6
362;4;2
363;1;2
364;0;5
365;8;0
366;8;6
367;4;5
368;1;6
369;5;3
370;4;7
371;7;2
372;8;0
373;7;8
375;6;5
377;5;1
378;5;1
380;8;0
381;4;3
382;4;3
383;4;7
384;1;6
385;5;1
386;1;6
387;1;2
388;4;1
389;4;9
390;1;2
392;1;6
393;5;1
394;0;9
395;8;5
396;4;2
397;8;5
398;1;4
399;1;4
400;1;2
402;4;3
403;0;8
404;4;2
406;4;5
407;4;0
408;1;3
409;8;1
410;4;7
411;6;7
412;7;5
413;4;7
414;1;9
415;5;7
416;5;1
417;4;9
418;4;2
419;5;1
420;0;4
421;7;2
422;4;9
423;1;2
424;8;0
425;8;4
426;5;9
427;5;1
428;1;4
429;4;8
430;5;1
432;1;4
433;0;5
434;6;9
436;5;8
437;4;3
438;0;7
439;8;6
440;4;0
441;8;0
442;4;3
443;5;0
444;6;2
445;1;6
446;7;6
447;2;4
448;5;9
449;4;3
450;1;3
451;4;3
452;4;2
453;4;3
454;0;9
455;5;1
456;8;2
457;1;6
459;8;0
461;4;6
462;4;6
463;1;6
464;5;3
465;6;8
466;5;8
467;4;2
468;1;7
469;4;5
471;5;9
472;1;6
473;5;1
474;1;8
475;0;4
476;5;1
477;4;2
478;8;5
479;4;9
480;5;1
481;4;9
482;4;7
484;1;4
485;8;0
486;5;8
487;4;9
488;5;9
489;5;1
490;2;0
492;5;2
493;4;3
494;5;7
496;4;9
498;8;0
499;7;6
500;4;3
501;4;9
503;1;2
504;5;1
505;8;3
506;7;1
507;9;3
508;5;6
509;6;5
510;1;7
511;5;4
512;4;2
513;1;2
514;4;6
515;5;3
516;1;2
517;1;6
518;9;5
519;7;4
520;5;8
521;4;9
522;4;7
523;0;1
524;1;3
525;8;0
526;4;3
528;0;3
529;5;1
530;8;9
531;1;3
532;1;4
533;1;4
534;7;6
535;1;4
536;4;2
537;6;1
538;5;8
539;4;2
540;6;5
542;4;8
543;4;8
545;8;0
546;8;0
547;5;2
548;5;3
549;4;2
550;1;7
551;5;7
552;7;0
553;1;8
554;0;7
555;7;4
557;4;7
558;4;9
559;1;6
560;4;9
561;9;0
562;1;9
563;1;8
564;7;0
566;5;6
567;7;0
568;1;6
569;4;3
570;6;5
571;1;4
572;5;8
573;1;3
574;4;3
575;6;9
576;4;3
577;5;3
578;1;3
579;1;7
580;7;8
581;8;0
582;4;8
583;4;2
584;5;1
585;4;7
586;8;0
587;1;6
588;4;5
590;1;3
591;1;8
592;8;0
593;4;9
594;5;6
595;7;3
596;5;8
598;4;9
599;4;9
600;1;6
602;4;6
603;5;8
604;6;5
605;0;7
606;1;8
607;1;6
608;4;0
609;1;2
610;1;4
611;7;0
612;4;2
613;6;2
614;4;3
615;4;1
616;4;9
617;4;7
618;4;5
620;8;0
621;5;8
622;1;4
623;2;6
624;8;2
625;1;6
626;3;7
627;6;9
628;4;3
630;1;9
632;1;2
633;1;2
634;4;9
635;4;2
636;0;7
637;7;3
638;7;5
639;5;9
640;5;1
642;1;0
643;4;2
644;8;0
646;6;2
647;5;1
648;4;3
649;4;7
650;7;6
651;4;7
652;8;1
653;1;2
654;4;5
655;1;8
656;8;0
657;1;3
658;0;7
659;4;2
660;1;4
661;7;0
662;4;9
663;5;1
664;5;8
665;1;6
666;5;7
667;4;7
668;1;4
669;4;3
670;5;4
671;4;9
672;5;1
673;0;9
675;5;1
676;0;7
677;4;3
678;1;9
679;4;7
680;1;6
681;4;9
682;5;1
683;5;3
684;4;7
686;5;3
687;4;3
688;7;6
689;5;7
690;1;2
691;4;8
693;5;8
695;5;1
696;8;1
697;1;4
698;1;4
699;5;3
700;4;1
701;8;0
702;4;7
703;4;7
704;2;0
705;4;7
706;4;9
709;4;8
712;1;4
713;4;0
714;7;8
715;1;2
716;5;1
717;1;0
720;1;5
721;8;0
723;1;0
724;1;6
725;5;1
726;1;7
727;4;3
728;1;2
729;1;6
730;4;7
731;1;2
732;1;6
733;4;9
734;5;3
735;5;1
737;1;6
738;4;2
739;1;5
741;6;2
742;8;0
743;1;6
744;1;2
745;5;1
746;4;7
747;4;3
749;5;1
750;8;0
751;4;5
753;7;3
754;5;1
755;8;1
756;4;7
758;0;9
759;1;9
760;5;4
761;6;8
763;4;0
764;4;2
765;1;4
766;8;5
767;4;1
768;5;1
769;1;6
770;1;4
771;4;7
772;5;1
773;4;9
774;1;4
775;4;2
777;4;1
778;1;5
779;8;5
780;4;3
781;1;8
782;1;3
783;5;1
785;7;5
786;1;6
787;4;8
788;8;9
789;1;4
790;5;1
791;9;5
792;4;3
793;4;8
794;8;0
795;1;3
796;4;2
797;6;5
798;4;1
799;4;2
800;4;8
801;7;3
802;1;4
803;2;4
804;4;0
805;7;8
806;7;8
807;4;3
808;1;3
809;5;1
810;4;7
811;4;3
812;8;5
813;0;9
814;5;6
815;1;3
816;4;2
817;1;6
818;5;1
819;4;3
820;1;6
821;9;0
822;9;7
823;4;2
824;5;1
825;4;7
826;5;1
827;1;4
828;1;2
829;2;4
830;1;2
831;5;1
832;4;7
833;4;9
834;5;6
835;5;1
836;5;1
837;4;2
839;5;8
840;5;1
841;4;7
844;1;8
845;3;0
847;5;3
848;8;1
849;4;3
850;5;1
851;8;0
852;5;7
853;5;7
854;8;0
855;4;3
858;1;2
859;4;7
860;1;6
861;7;6
862;8;9
863;1;2
864;4;8
865;5;3
866;1;5
867;8;2
868;1;2
869;6;5
870;7;6
871;2;0
872;5;8
873;4;2
874;5;9
875;4;2
876;4;8
877;7;8
878;4;8
879;5;8
880;1;7
882;5;9
883;1;3
884;7;0
885;1;6
886;1;6
887;4;3
888;4;2
889;5;1
890;5;3
891;1;2
892;4;2
893;0;9
894;4;3
895;7;0
896;2;0
897;6;5
898;4;7
903;4;6
904;8;0
905;1;2
906;1;9
907;5;1
908;2;4
909;9;7
910;1;4
911;4;7
912;4;3
913;4;9
914;5;8
915;1;8
916;0;4
917;4;7
918;5;1
919;7;2
920;5;1
921;1;2
922;1;2
923;4;3
924;1;2
925;4;3
926;8;2
927;1;3
928;4;9
929;5;1
930;1;7
931;1;4
932;4;0
933;7;3
934;6;5
935;0;5
936;1;8
937;1;6
938;4;3
939;8;2
940;1;6
941;4;7
942;1;6
943;0;6
944;6;3
945;4;2
946;4;7
947;4;8
948;5;1
949;8;1
950;4;7
951;1;5
952;1;6
953;0;4
954;4;9
955;8;5
957;4;3
958;1;3
959;9;4
960;5;7
961;6;8
962;0;9
963;5;1
964;5;1
965;1;6
966;5;9
967;5;1
968;1;4
969;0;4
972;8;0
973;1;6
974;4;2
975;4;2
976;4;3
977;8;1
978;6;5
979;8;1
980;1;2
981;2;0
982;1;3
983;5;8
984;5;1
985;4;2
986;1;6
987;4;7
988;5;1
989;1;6
990;1;2
991;5;3
992;4;9
993;7;0
995;1;2
996;1;2
997;7;0
998;4;8
999;1;9
1000;5;9
1001;7;0
1002;5;2
1003;4;5
1004;4;1
1005;8;9
1006;4;7
1007;5;8
1008;5;1
1009;8;0
1011;5;1
1012;1;7
1013;1;9
1014;0;6
1016;4;2
1017;1;6
1018;4;8
1019;5;1
1020;4;3
1021;0;7
1023;1;4
1024;5;4
1025;5;1
1026;5;8
1027;5;1
1028;4;3
1029;4;8
1030;5;1
1031;4;2
1032;6;5
1033;5;8
1034;8;0
1035;1;6
1036;4;2
1037;5;1
1038;5;1
1039;9;7
1040;5;1
1041;6;5
1042;4;3
1044;7;6
1045;4;9
1047;9;0
1048;8;9
1049;1;2
1052;0;8
1053;4;2
1054;5;1
1055;4;7
1056;4;2
1057;5;4
1058;5;9
1059;1;4
1061;8;0
1062;4;3
1063;0;9
1064;4;2
1065;1;2
1066;4;3
1067;4;3
1068;5;8
1069;4;3
1070;1;5
1071;5;7
1072;8;3
1074;5;8
1075;5;1
1076;4;2
1077;1;4
1078;1;4
1079;1;6
1083;5;1
1084;8;0
1085;7;6
1086;4;9
1087;6;5
1088;4;9
1089;1;5
1090;8;9
1091;1;7
1092;4;3
1094;8;0
1095;5;3
1096;9;7
1097;5;1
1098;4;3
1099;0;6
1100;5;7
1101;4;8
1102;1;5
1104;4;7
1105;4;9
1106;1;6
1107;4;9
1108;1;6
1109;4;3
1110;4;7
1111;1;4
1112;1;4
1114;7;3
1116;0;4
1117;6;7
1118;5;8
1119;1;7
1120;4;8
1121;8;0
1122;4;7
1123;1;6
1124;6;8
1125;4;8
1126;0;7
1127;8;3
1128;0;3
1129;5;1
1130;1;9
1131;1;5
1132;1;2
1133;4;7
1134;4;3
1135;8;5
1136;5;1
1137;5;1
1138;1;2
1139;5;1
1141;4;7
1142;8;4
1143;5;7
1144;8;5
1145;0;4
1146;4;5
1147;0;4
1148;8;0
1149;4;8
1150;1;3
1151;1;6
1152;5;9
1153;5;6
1154;8;0
1155;1;2
1156;4;7
1157;1;4
1158;1;4
1159;2;4
1160;1;4
1161;1;6
1162;4;6
1163;5;4
1164;8;7
1165;4;9
1166;8;3
1167;1;4
1169;8;5
1170;7;8
1171;4;7
1172;8;3
1173;5;7
1174;4;2
1175;4;7
1176;5;0
1177;4;2
1178;0;4
1179;5;1
1180;5;1
1181;0;6
1182;8;6
1183;0;9
1184;5;2
1185;5;8
1186;4;7
1187;8;2
1188;8;0
1189;5;1
1190;9;5
1192;1;9
1193;5;1
1194;0;7
1195;8;0
1196;7;6
1197;8;0
1198;4;8
1199;1;6
1201;5;1
1202;1;8
1203;8;0
1204;4;3
1205;5;3
1206;8;7
1207;1;2
1208;4;3
1209;1;6
1210;1;2
1211;5;1
1212;5;6
1213;4;1
1214;5;1
1215;7;3
1216;4;7
1217;5;9
1218;9;0
1220;8;0
1221;0;5
1222;1;4
1223;7;0
1224;7;2
1226;4;7
1227;4;2
1228;4;9
1229;5;8
1231;8;0
1232;1;9
1233;1;5
1234;1;8
1235;1;5
1236;8;1
1237;8;2
1238;5;1
1239;1;3
1240;4;1
1241;0;7
1242;0;4
1244;4;7
1245;1;2
1246;7;0
1248;1;8
1249;4;8
1250;0;6
1251;1;2
1252;9;5
1253;0;4
1254;5;1
1255;4;9
1256;8;2
1257;8;1
1258;6;5
1259;7;8
1260;4;7
1261;8;0
1262;1;2
1263;0;4
1265;4;3
1266;1;6
1267;4;8
1269;1;2
1271;8;0
1272;0;5
1273;7;0
1274;1;4
1275;8;4
1276;4;7
1277;0;9
1278;4;3
1279;0;4
1280;5;1
1282;4;9
1283;4;7
1284;7;3
1286;5;8
1288;7;0
1290;5;3
1291;4;3
1292;7;6
1293;1;6
1294;8;0
1295;5;1
1296;5;6
1297;8;0
1298;0;3
1299;8;5
1300;1;4
1301;1;4
1302;4;1
1303;4;2
1304;8;9
1305;8;1
1307;1;6
1308;4;9
1309;6;9
1310;4;3
1311;4;9
1312;7;8
1315;1;3
1316;5;1
1317;4;3
1318;5;1
1319;7;8
1320;4;8
1321;5;7
1322;0;9
1323;1;4
1325;1;8
1326;4;7
1327;4;9
1328;0;7
1329;5;1
1331;8;5
1332;1;6
1333;8;0
1334;1;5
1335;4;2
1336;4;2
1337;7;2
1338;8;1
1339;1;5
1340;6;5
1341;1;2
1343;4;9
1344;7;6
1345;4;2
1346;5;7
1347;0;7
1349;4;2
1350;5;1
1351;5;1
1352;4;2
1354;7;3
1355;5;7
1356;1;2
1357;1;4
1358;5;1
1359;4;7
1360;5;1
1361;5;7
1362;1;6
1363;1;7
1365;4;2
1366;5;7
1367;4;3
1368;5;1
1369;4;7
1370;6;5
1371;4;8
1372;4;2
1373;1;6
1374;1;2
1375;8;2
1376;8;5
1377;4;6
1378;7;5
1379;8;0
1380;8;9
1381;4;2
1382;1;4
1383;1;3
1384;4;3
1385;8;9
1386;0;7
1387;1;6
1388;1;6
1390;1;0
1392;5;1
1393;1;5
1394;4;8
1395;4;2
1396;7;9
1397;8;1
1398;4;8
1399;8;0
1400;5;6
1401;5;7
1402;4;2
1403;8;1
1404;5;0
1406;8;5
1407;4;2
1408;4;0
1409;1;2
1410;1;2
1411;8;0
1412;4;2
1414;8;9
1415;7;8
1416;8;0
1417;8;9
1418;4;9
1420;1;6
1421;1;5
1423;0;9
1424;5;1
1425;7;8
1426;5;3
1427;0;4
1428;4;9
1429;1;9
1430;5;1
1431;4;2
1432;7;2
1433;4;8
1434;8;1
1435;4;9
1436;7;6
1438;1;0
1439;5;9
1440;0;4
1441;7;8
1442;1;3
1443;1;8
1444;1;6
1445;8;0
1446;4;2
1447;7;5
1448;5;1
1449;4;9
1450;1;6
1451;1;2
1452;0;9
1454;7;0
1455;0;9
1456;1;6
1457;8;0
1458;4;6
1459;4;2
1460;8;5
1461;1;4
1462;4;2
1463;4;3
1465;0;4
1466;8;5
1467;1;5
1468;4;0
1469;4;3
1470;5;8
1471;6;5
1472;8;3
1473;7;5
1475;7;6
1476;8;5
1477;1;7
1478;8;6
1479;4;3
1480;4;3
1481;4;9
1482;7;6
1483;5;1
1484;5;1
1485;4;2
1486;4;9
1487;9;0
1488;1;4
1489;4;3
1490;1;3
1491;1;6
1492;4;9
1493;7;5
1495;1;3
1496;1;7
1497;0;7
1498;0;7
1499;4;8
1500;5;7
1501;1;9
1502;1;8
1503;1;3
1504;8;0
1505;4;7
1506;4;2
1507;4;7
1508;4;9
1510;6;5
1511;1;4
1513;9;3
1514;8;2
1515;4;1
1516;1;4
1517;8;0
1518;4;2
1519;1;3
1520;0;7
1521;6;5
1522;1;7
1523;1;8
1524;1;8
1525;4;5
1526;4;0
1527;7;1
1528;5;1
1530;0;8
1531;1;3
1532;5;9
1533;1;0
1534;8;0
1535;8;0
1536;1;6
1537;7;6
1538;4;2
1539;5;3
1540;4;7
1542;1;4
1544;4;7
1545;4;9
1546;1;2
1548;5;1
1550;7;5
1551;4;2
1552;1;4
1553;4;9
1554;4;9
1555;5;1
1556;7;8
1557;5;4
1558;8;0
1559;1;9
1561;0;4
1562;9;8
1563;5;7
1564;5;7
1565;8;0
1566;4;7
1567;7;8
1568;7;8
1569;1;6
1570;2;0
1572;5;8
1573;7;8
1574;1;2
1575;5;4
1576;4;7
1577;1;6
1578;1;6
1579;5;6
1580;5;4
1581;5;7
1582;5;1
1583;5;8
1584;5;8
1585;1;2
1586;4;3
1587;1;6
1588;5;3
1589;8;0
1590;2;0
1591;1;3
1592;4;7
1593;5;6
1594;5;9
1595;4;7
1596;1;9
1597;5;9
1600;4;3
1601;4;3
1602;1;6
1603;5;1
1604;8;2
1605;7;3
1606;4;7
1607;1;3
1608;5;3
1609;1;2
1610;4;0
1611;1;3
1612;5;3
1613;4;8
1614;7;4
1615;8;3
1616;1;6
1617;8;3
1619;7;0
1620;4;2
1621;7;0
1622;4;9
1623;9;0
1624;4;7
1625;1;4
1626;5;6
1627;4;9
1628;5;3
1630;5;1
1631;4;9
1632;7;6
1633;5;1
1634;5;4
1635;0;5
1636;1;4
1638;8;0
1640;4;9
1641;0;5
1642;1;2
1643;5;1
1644;4;2
1645;4;9
1646;8;1
1647;5;9
1648;5;9
1649;1;4
1650;7;0
1651;4;8
1652;1;4
1654;4;2
1655;0;9
1656;4;2
1657;5;1
1658;4;2
1659;5;1
1660;4;7
1661;5;3
1662;1;6
1663;5;8
1664;1;8
1665;1;4
1666;8;9
1667;4;1
1668;1;9
1669;4;8
1670;0;5
1671;4;7
1672;8;5
1673;5;1
1674;5;1
1675;5;8
1676;8;6
1677;7;5
1678;7;2
1680;5;4
1681;0;3
1682;1;2
1683;4;3
1684;8;5
1685;1;6
1686;1;8
1687;5;8
1688;5;6
1689;1;2
1690;4;3
1692;8;0
1693;6;5
1694;1;8
1695;5;9
1696;4;2
1697;0;9
1698;1;6
1699;4;7
1700;9;0
1701;1;4
1702;6;8
1703;1;7
1704;5;1
1705;4;7
1706;5;4
1707;9;1
1708;8;0
1710;5;7
1711;4;2
1712;4;0
1713;8;0
1714;1;9
1715;5;1
1716;8;7
1718;4;7
1719;4;8
1720;0;4
1721;4;7
1722;0;2
1723;8;0
1724;1;4
1725;1;6
1726;8;0
1728;5;1
1729;5;1
1730;1;3
1731;8;3
1732;7;9
1733;4;6
1734;0;7
1736;5;1
1737;4;5
1738;1;3
1739;8;0
1741;6;7
1742;1;3
1743;0;9
1744;1;6
1745;4;9
1746;1;3
1748;4;0
1749;1;2
1750;4;7
1752;4;5
1753;5;1
1754;4;7
1757;1;0
1758;1;8
1759;5;8
1760;4;1
1761;0;5
1762;8;0
1763;5;3
1764;7;0
1765;4;3
1766;5;1
1768;8;0
1769;1;3
1770;5;7
1771;6;2
1772;9;7
1773;5;1
1774;5;8
1775;8;0
1776;4;7
1777;8;0
1778;1;4
1779;7;3
1780;5;1
1781;8;9
1782;0;8
1783;4;7
1784;1;7
1786;0;4
1787;1;9
1788;4;9
1789;1;3
1790;0;2
1791;5;1
1792;4;7
1793;4;9
1794;2;0
1795;1;2
1796;8;0
1797;8;3
1798;7;3
1799;4;7
1800;0;6
1801;0;9
1802;1;2
1803;1;3
1804;4;3
1805;5;7
1806;4;7
1807;4;0
1809;4;7
1810;4;5
1811;4;2
1812;1;9
1813;4;8
1814;5;7
1816;1;4
1817;4;2
1818;1;6
1819;1;6
1820;8;1
1821;4;9
1822;1;6
1823;5;8
1824;4;2
1825;4;9
1826;8;0
1827;7;8
1828;1;3
1829;5;1
1830;5;1
1831;1;6
1832;5;3
1834;4;1
1835;5;1
1836;5;1
1837;5;3
1838;4;1
1839;4;2
1840;4;3
1841;8;0
1842;1;2
1843;2;0
1844;5;1
1845;4;3
1846;6;5
1847;0;5
1848;5;7
1849;1;4
1850;5;8
1851;4;9
1852;5;6
1853;1;9
1854;1;6
1856;4;3
1857;1;6
1858;1;6
1859;0;8
1861;4;1
1863;4;2
