Ziffer-Index;Erkannt als;Richtige Antwort:
63;2;3
92;4;9
211;3;5
247;6;4
259;0;6
264;4;9
266;0;8
320;1;9
321;7;2
340;3;5
359;4;9
435;7;8
449;5;3
495;0;8
582;2;8
591;2;8
593;7;9
613;0;2
619;8;1
659;7;2
684;3;7
717;6;0
720;6;5
740;9;4
839;3;8
844;7;8
882;7;9
883;5;3
924;7;2
938;5;3
939;0;2
947;4;8
956;6;1
958;0;3
965;0;6
982;2;3
1014;5;6
1039;3;7
1045;7;9
1062;9;3
1068;4;8
1112;6;4
1114;8;3
1128;2;3
1182;8;6
1191;6;0
1217;7;9
1226;3;7
1232;4;9
1247;0;9
1260;1;7
1299;7;5
1319;0;8
1326;2;7
1337;6;2
1364;2;8
1393;3;5
1414;7;9
1500;1;7
1527;5;1
1530;7;8
1549;6;4
1554;7;9
1621;6;0
1681;7;3
1686;6;8
1709;5;9
1717;0;8
1722;7;2
1754;3;7
1772;4;7
1790;7;2
1878;3;8
1901;4;9
1940;0;5
1984;0;2
2035;3;5
2040;6;5
2043;8;4
2044;7;2
2053;9;4
2093;1;8
2098;0;2
2107;0;8
2109;7;3
2118;0;6
2129;2;9
2130;9;4
2135;1;6
2182;3;1
2189;1;9
2266;5;1
2272;0;8
2280;5;3
2293;0;9
2298;0;8
2325;3;7
2369;6;5
2386;7;4
2387;1;9
2406;1;9
2414;4;9
2462;0;2
2598;2;8
2607;8;7
2654;1;6
2670;8;5
2715;7;4
2720;4;9
2743;8;5
2758;0;8
2760;4;9
2780;3;2
2896;0;8
2921;2;3
2930;7;5
2953;5;3
2995;8;6
3005;8;9
3012;4;8
3030;0;6
3060;7;9
3073;2;1
3189;6;7
3206;3;8
3316;4;7
3330;3;2
3369;7;9
3422;0;6
3475;7;3
3503;1;9
3520;4;6
3549;8;3
3558;0;5
3597;5;9
3662;0;8
3726;9;4
3742;9;3
3751;2;7
3757;3;8
3767;2;7
3778;0;5
3780;6;4
3806;8;5
3808;8;7
3811;3;2
3821;4;9
3836;4;7
3850;4;9
3855;0;5
3869;4;9
3906;2;1
3926;8;9
3941;6;4
3943;5;3
4075;0;8
4078;7;9
4152;1;5
4163;0;9
4176;7;2
4205;1;2
4212;3;1
4224;7;9
4238;9;7
4256;2;3
4265;7;4
4289;0;2
4300;6;5
4306;7;3
4325;7;9
4369;4;9
4405;4;9
4425;4;9
4435;7;3
4479;7;9
4500;1;9
4504;7;2
4575;2;4
4615;4;2
4724;0;8
4731;7;8
4740;5;3
4743;6;8
4761;8;9
4807;0;8
4808;5;3
4814;0;6
4823;4;9
4837;2;7
4876;4;2
4879;6;8
4890;6;8
4956;4;8
4978;7;8
4990;2;3
5067;2;3
5068;7;4
5140;2;3
5176;4;8
5288;0;8
5298;0;8
5634;8;2
5642;8;1
5653;6;0
5734;7;3
5842;7;4
5887;0;7
5888;0;4
5955;8;3
5973;5;3
6011;5;3
6042;8;5
6091;5;9
6093;8;2
6157;0;9
6168;4;9
6172;0;9
6173;4;9
6227;3;5
6391;9;2
6392;8;5
6505;0;9
6555;9;8
6571;7;9
6572;2;1
6576;1;7
6597;7;0
6598;6;5
6614;7;2
6625;2;8
6651;2;0
6721;7;2
6740;0;9
6785;4;2
6796;7;2
6847;4;6
6895;7;9
7121;4;8
7198;9;8
7370;0;8
7401;0;3
7492;7;2
7552;0;8
7736;7;9
7797;6;5
7800;2;3
7821;2;3
7842;8;5
7845;0;8
7849;9;3
7850;8;5
7858;2;3
7886;4;2
7918;6;5
8059;1;2
8062;8;5
8091;1;2
8094;1;2
8115;0;3
8246;9;3
8408;6;8
8523;5;9
9009;2;7
9015;2;7
9019;2;7
9036;3;7
9530;8;9
9638;7;9
9642;7;9
9679;3;6
9692;7;9
9716;3;2
9726;3;2
9729;6;5
9735;7;4
9741;7;9
9749;6;5
9751;0;2
9752;0;2
9768;0;2
9770;0;5
9779;0;2
9811;8;2
9839;7;2
9856;5;9
9883;6;5
9888;0;6
9905;9;3
9982;6;5
