Ziffer-Index;Erkannt als;Richtige Antwort:
1;8;2
9;7;9
15;8;5
18;8;3
20;7;9
23;8;5
27;9;4
33;6;4
38;3;2
43;6;2
44;7;3
46;9;1
53;0;5
55;6;0
62;4;9
65;6;4
66;7;6
72;0;2
73;2;9
77;7;2
78;1;9
80;9;7
87;7;3
92;8;9
104;2;9
106;0;2
111;1;7
115;9;4
119;7;2
120;7;5
121;6;4
126;3;0
129;8;5
132;3;5
136;8;0
149;9;2
151;3;9
155;8;5
156;4;6
157;6;0
159;6;4
161;0;6
165;3;5
166;9;4
167;4;5
171;3;7
172;0;2
175;1;7
182;8;5
187;8;5
193;7;9
195;8;3
199;3;2
201;0;6
207;8;5
210;7;4
211;8;5
213;1;3
215;9;0
217;8;6
218;8;5
219;3;5
220;9;7
221;3;2
225;8;2
227;9;4
236;3;2
240;3;5
241;7;9
244;7;2
245;6;3
247;9;4
250;9;4
253;3;5
259;0;6
261;1;5
264;8;9
268;0;8
274;2;9
277;3;8
280;8;2
282;3;7
283;8;5
285;3;2
289;8;5
290;4;8
299;3;8
300;6;4
303;7;2
304;8;4
305;5;0
313;8;3
315;7;9
316;8;6
317;1;5
318;0;2
319;0;5
320;1;9
321;7;2
324;6;0
325;6;4
326;6;2
338;0;8
340;3;5
341;7;6
346;8;0
349;7;3
351;8;5
352;0;5
358;3;7
360;6;4
362;7;2
363;8;2
364;0;5
365;8;0
367;8;5
371;6;2
373;2;8
376;9;4
381;7;3
384;0;6
389;4;9
395;8;5
397;3;5
401;2;8
403;4;8
405;2;4
406;0;5
411;1;7
412;3;5
417;4;9
421;0;2
435;7;8
443;3;0
444;8;2
445;0;6
448;8;9
449;8;3
456;3;2
460;8;5
464;7;3
465;3;8
468;2;7
469;3;5
472;4;6
478;6;5
479;3;9
486;5;8
488;7;9
491;9;5
492;0;2
495;2;8
497;1;4
498;8;0
501;2;9
502;3;5
507;5;3
509;3;5
511;1;4
514;7;6
519;1;4
521;8;9
523;4;1
524;2;3
528;6;3
531;7;3
532;9;4
536;8;2
540;7;5
543;7;8
547;8;2
552;9;0
559;4;6
565;7;4
569;8;3
570;8;5
571;9;4
578;8;3
582;2;8
583;7;2
588;0;5
591;3;8
593;7;9
595;6;3
596;7;8
601;3;8
603;7;8
604;8;5
605;1;7
606;3;8
610;6;4
612;4;2
613;3;2
614;1;3
618;7;5
619;8;1
624;3;2
628;8;3
629;7;2
632;7;2
637;8;3
638;8;5
645;3;5
646;6;2
653;8;2
654;0;5
657;8;3
658;4;7
659;3;2
661;3;0
667;1;7
668;2;4
671;2;9
673;7;9
674;3;5
681;7;9
684;9;7
689;4;7
690;8;2
691;7;8
692;8;5
694;8;5
698;7;4
699;8;3
707;6;4
711;8;5
712;9;4
715;8;2
717;6;0
720;8;5
723;9;0
728;8;2
730;0;7
731;7;2
739;3;5
740;9;4
741;7;2
744;3;2
748;9;4
751;0;5
752;9;4
757;9;4
759;7;9
760;9;4
764;7;2
766;8;5
771;9;7
774;9;4
775;8;2
778;6;5
779;8;5
785;8;5
787;2;8
797;8;5
800;6;8
812;8;5
813;7;9
823;8;2
827;8;4
828;8;2
829;6;4
830;7;2
839;0;8
844;7;8
847;8;3
853;8;7
855;8;3
856;8;5
857;3;5
858;7;2
859;9;7
863;7;2
866;6;5
868;9;2
869;8;5
872;7;8
874;7;9
875;7;2
877;5;8
882;7;9
883;7;3
900;3;1
915;3;8
916;6;4
919;6;2
922;8;2
924;7;2
926;8;2
939;3;2
943;8;6
944;8;3
947;9;8
951;4;5
952;4;6
955;3;5
956;9;1
959;8;4
960;1;7
962;4;9
965;0;6
966;7;9
968;9;4
969;7;4
975;7;2
982;8;3
985;8;2
987;4;7
990;7;2
991;8;3
995;0;2
998;6;8
1000;7;9
1001;6;0
1002;8;2
1003;3;5
1010;7;4
1014;5;6
1016;7;2
1017;4;6
1022;8;5
1024;8;4
1033;2;8
1035;4;6
1036;3;2
1039;2;7
1042;7;3
1045;8;9
1050;7;2
1052;5;8
1059;9;4
1062;7;3
1065;8;2
1066;7;3
1070;0;5
1072;8;3
1074;2;8
1082;3;5
1087;8;5
1089;3;5
1092;2;3
1094;6;0
1095;7;3
1096;0;7
1102;0;5
1107;3;9
1112;6;4
1117;2;7
1119;2;7
1121;6;0
1125;7;8
1127;8;3
1128;7;3
1130;4;9
1132;3;2
1135;1;5
1142;9;4
1144;8;5
1151;8;6
1153;8;6
1155;3;2
1156;8;7
1157;6;4
1159;6;4
1160;9;4
1168;8;5
1169;8;5
1176;2;0
1177;8;2
1181;1;6
1182;8;6
1190;3;5
1191;6;0
1192;7;9
1197;6;0
1198;4;8
1200;9;8
1204;8;3
1206;2;7
1209;8;6
1212;8;6
1215;8;3
1216;9;7
1217;7;9
1219;3;8
1224;6;2
1228;7;9
1232;6;9
1233;8;5
1234;0;8
1242;6;4
1243;6;5
1247;3;9
1250;1;6
1251;6;2
1252;8;5
1256;3;2
1258;8;5
1260;1;7
1262;8;2
1264;9;4
1265;8;3
1266;4;6
1269;4;2
1270;9;4
1272;6;5
1273;6;0
1275;6;4
1277;7;9
1283;2;7
1288;9;0
1289;6;5
1291;8;3
1298;6;3
1299;7;5
1300;9;4
1301;9;4
1308;3;9
1319;6;8
1325;5;8
1326;2;7
1328;4;7
1331;3;5
1337;6;2
1339;3;5
1344;8;6
1345;6;2
1347;9;7
1348;0;2
1353;1;8
1354;8;3
1356;3;2
1362;4;6
1364;7;8
1370;8;5
1374;0;2
1375;3;2
1376;8;5
1378;8;5
1381;8;2
1388;0;6
1393;7;5
1394;7;8
1395;3;2
